Ensembl.Gene.ID Averaged.RPKM.brain Averaged.RPKM.heart Averaged.RPKM.kidney Averaged.RPKM.testis Averaged.RPKM.cerebellum Averaged.RPKM.liver Tau Mean Max
ENSGALG00000000049 5.43772243331362 0 0 3.92785849462765 7.08750197429163 0 0.735715602989237 2.74218048370548 7.08750197429163
ENSGALG00000000054 5.09967585813745 5.49337151666113 5.17727062227646 5.90804403972559 4.37860347092756 4.45682400559426 0.167042584376547 5.08563158555374 5.90804403972559
ENSGALG00000000055 5.60645397487086 6.03143597405047 5.88907006752522 4.80934288495054 5.45700445629369 5.03358764780162 0.111473315915938 5.47114916758207 6.03143597405047
ENSGALG00000000056 0.819833890131489 0 0.1990109750906 2.04540101428161 1.4471065180979 0.644722566317763 0.695837253632115 0.859345827319893 2.04540101428161
ENSGALG00000000059 8.55252401070927 0.101738412072095 2.44000125769512 2.2298321639388 7.4868580128118 0.522535138716393 0.701118290478222 3.55558149932391 8.55252401070927
ENSGALG00000000062 4.15255817337576 3.08948565419791 2.91603651934728 3.03025336951508 4.09684953947965 2.52169544211987 0.246039676215597 3.30114644967259 4.15255817337576
ENSGALG00000000065 4.9730070948365 4.3718208117394 5.11611633576258 5.51835945886407 4.79335064237136 4.69256391248147 0.132102249746498 4.91086970934256 5.51835945886407
ENSGALG00000000067 3.75150686336557 1.15503960496952 7.1903959826937 2.93517780437895 3.38243265568734 7.305882511665 0.4958979183776 4.28673923712668 7.305882511665
ENSGALG00000000071 0.853511485481465 0 1.21073734137715 2.28188287442362 0 0 0.819074953408375 0.72435528354704 2.28188287442362
ENSGALG00000000075 3.41951843236893 3.1071585777466 3.69635236177996 3.34264521230723 3.72131701900851 2.21467400031787 0.151894423188646 3.25027760058818 3.72131701900851
ENSGALG00000000076 4.83259811264476 3.12621740729288 4.10719954347846 1.35218258103696 5.34128747199185 3.18440010855533 0.378329743902849 3.65731420416671 5.34128747199185
ENSGALG00000000080 0.0913715702491885 0 0 3.88090468905141 0.468027780765933 0 0.971171703721904 0.740050673344421 3.88090468905141
ENSGALG00000000081 0 0 0 2.24148957856147 0 0.933047329628655 0.916747564784356 0.529089484698355 2.24148957856147
ENSGALG00000000085 5.46178451898993 3.07128340638225 6.18949501350478 3.50914550040437 5.0368035195298 3.38541835328214 0.3387365123023 4.44232171868221 6.18949501350478
ENSGALG00000000086 4.90766394680019 4.63810338461185 4.17252355243796 4.86624131608467 4.43730949614262 3.21881291285787 0.130625450585543 4.37344243482253 4.90766394680019
ENSGALG00000000091 3.41843783763372 2.65222445978958 4.76818862993861 3.91362245219793 4.18596774370833 3.07352288971871 0.276715888512561 3.66866066883115 4.76818862993861
ENSGALG00000000094 4.5750786908497 3.50691250329508 4.01936055799766 5.90562742677435 4.12886674956222 2.74754010216003 0.357299157822751 4.14723100510651 5.90562742677435
ENSGALG00000000098 2.45688358108611 1.18649970446369 0 0.334861978167262 1.63911880940484 0 0.742724440314047 0.936227345520317 2.45688358108611
ENSGALG00000000099 0 0 0 1.83422749553526 0 0 1 0.30570458258921 1.83422749553526
ENSGALG00000000104 2.57330128812094 0.301749366738975 2.71365070313043 0.257614003871021 1.82374545717767 0.462103162808518 0.600647697769915 1.35536066364126 2.71365070313043
ENSGALG00000000106 3.1254035764761 1.76961644764412 2.58082772932643 5.19078258348516 3.11376017199791 1.77566781494995 0.523567957566341 2.92600972064661 5.19078258348516
ENSGALG00000000107 0 0 0.262468126189375 0 0.400119671872408 0 0.8688051877274 0.110431299676964 0.400119671872408
ENSGALG00000000109 2.63679047865849 2.79895004480238 3.61015920872193 3.20090379225685 3.44918512445636 6.84611255011636 0.541462734245312 3.75701686650206 6.84611255011636
ENSGALG00000000112 9.34884450076908 0 0 7.28642103063717 9.82738800498488 0 0.661450926269155 4.41044225606519 9.82738800498488
ENSGALG00000000113 4.38093962984941 0.573784378749652 2.30323122437337 3.71211999566355 4.15251607579117 0.655364366086915 0.479699927247963 2.62965927841901 4.38093962984941
ENSGALG00000000117 0 2.455085261134 2.70805828822312 0.890823088812503 1.03687330069903 0.546728639295115 0.635937652348309 1.27292809636063 2.70805828822312
ENSGALG00000000119 0 0.132544391435407 0 0 0 0 1 0.0220907319059011 0.132544391435407
ENSGALG00000000120 0 0 0 0 0 0.915411914140385 1 0.152568652356731 0.915411914140385
ENSGALG00000000122 7.45113899930825 8.53258349922583 9.14796549471093 9.1913579930401 7.38443947538033 8.53275900122011 0.106793870918126 8.37337407714759 9.1913579930401
ENSGALG00000000129 5.13062197108947 4.42520695639293 5.1947170603863 4.82505585641051 5.25496654168727 4.34579327091683 0.0895700314957535 4.86272694281388 5.25496654168727
ENSGALG00000000132 0.543888048663402 2.56929440268182 1.14524351493117 0 0.0116915564967856 1.50173904978688 0.75070492766143 0.961976095426677 2.56929440268182
ENSGALG00000000137 4.27668496310688 4.84669159612404 5.34643953189563 5.60749007511813 4.34532889793501 4.32995539891692 0.174493398011378 4.7920984105161 5.60749007511813
ENSGALG00000000139 0 0 0.0101782022015453 0 0 1.11478730427097 0.998173965174783 0.187494251078752 1.11478730427097
ENSGALG00000000140 0.958935447093467 0.475887136924142 0.595329552142937 0 1.28272303744 0.480400406624959 0.608558906403371 0.63221259670425 1.28272303744
ENSGALG00000000141 6.02506842446191 6.99514050242015 8.50203748524275 6.07079247647715 5.22037321996313 8.68387199424521 0.244267715362214 6.91621401713505 8.68387199424521
ENSGALG00000000142 4.27938957803504 2.74655921457876 4.46372959713397 2.82190924956707 4.31370046701865 5.42570262559467 0.313442354231786 4.00849845532136 5.42570262559467
ENSGALG00000000146 4.79594589797553 3.54004409888317 4.5308585917287 5.39924843241688 4.88123746125239 3.86435422382272 0.199427826143274 4.5019481176799 5.39924843241688
ENSGALG00000000150 7.89167651912901 8.74271298710556 9.27766300022 8.43412650849486 8.07512050541819 8.39410650336642 0.104564521851482 8.46923433728901 9.27766300022
ENSGALG00000000151 0 0 0 0.0742783549524757 0.286875321347075 0 0.948215583966102 0.0601922793832584 0.286875321347075
ENSGALG00000000154 0 0 4.39831190000671 3.60520107210362 1.1745110946014 2.10191100102348 0.687078891894047 1.87998917795587 4.39831190000671
ENSGALG00000000156 6.35851053010269 5.67795952485578 6.57506348882609 6.76688396007995 6.30776302338986 6.19038107062856 0.0805316650520649 6.31276026631382 6.76688396007995
ENSGALG00000000158 3.12600439206811 2.92315735101138 3.44445716217189 2.50940776166091 3.10430465608706 3.2935356614841 0.131566507107852 3.06681116408058 3.44445716217189
ENSGALG00000000160 3.27241890393058 2.45205245226543 2.86006419351257 4.68473692322357 3.63669309812049 2.10674192120793 0.388312692735886 3.16878458204343 4.68473692322357
ENSGALG00000000161 3.56201260702366 2.06730510977934 5.27365694770086 4.21672973321605 3.02183346104345 2.83494344875428 0.404480628317596 3.49608021791961 5.27365694770086
ENSGALG00000000162 2.49597402013859 3.0182080785001 3.68083350677498 0.162232503165771 2.6116512435064 3.85028680226327 0.378285308769711 2.63653102572485 3.85028680226327
ENSGALG00000000164 1.7300761517375 0.720701899910584 0.0690074670326161 0 0 0 0.908708137945246 0.419964253113451 1.7300761517375
ENSGALG00000000165 6.53536098368072 3.58468225090868 3.76024797490172 4.53571291811004 6.70578749291137 3.37350051906266 0.350128387763636 4.74921535659587 6.70578749291137
ENSGALG00000000166 3.06549626472771 3.86764229431599 4.39559019038194 2.37529004580647 3.35361712356279 4.23546825834515 0.231160628953453 3.54885069619001 4.39559019038194
ENSGALG00000000168 3.7348125754617 0.990089504040057 0 0 4.73702630572805 0 0.80051189186818 1.57698806420497 4.73702630572805
ENSGALG00000000169 4.73475171607647 4.31593295621133 5.21892651525595 6.09734849357058 5.03860611713291 4.39862902932265 0.222388342769082 4.96736580459498 6.09734849357058
ENSGALG00000000171 3.2466518179143 1.21403745013791 2.02765441062268 0.840385213400332 2.9899177752819 2.12826002499171 0.433246594311741 2.0744844487248 3.2466518179143
ENSGALG00000000177 1.85626127869036 2.40947404682944 2.75338086382974 1.53476541004756 1.75846098876728 2.43025138607256 0.274403825374671 2.12376566237282 2.75338086382974
ENSGALG00000000181 2.62828364877721 3.78457808621678 5.50959800032834 3.38951335379845 1.99652109854596 5.00422882257853 0.390041705078463 3.71878716837421 5.50959800032834
ENSGALG00000000182 0 2.90888528779879 0 1.46577303512742 0 0.038669359799252 0.896562274130437 0.735554613787578 2.90888528779879
ENSGALG00000000183 3.00859477664991 2.47545019597774 3.53215948958107 3.15392600019758 3.50525344809252 2.88290600807119 0.149181656529835 3.09304831976167 3.53215948958107
ENSGALG00000000184 0 0 0 3.51047401830895 0 0 1 0.585079003051491 3.51047401830895
ENSGALG00000000186 5.62932861919546 2.58037138641539 2.15673960350784 3.5912496577865 4.73708284956885 0.581269381572858 0.515156644708305 3.21267358300782 5.62932861919546
ENSGALG00000000187 1.68792352402514 1.17543388705371 2.34718124800738 4.76462096202255 2.5726986905244 2.61953058934916 0.563332822405924 2.52789815016372 4.76462096202255
ENSGALG00000000189 3.03584538654212 1.49631313795565 2.62533932568002 4.32209092673372 3.61591989745787 1.2670469014901 0.44284075216229 2.72709259597658 4.32209092673372
ENSGALG00000000193 1.13657211337253 0 0.315589401109493 1.8866799400094 2.68933680654061 0 0.751697783158198 1.00469637683867 2.68933680654061
ENSGALG00000000194 0.447050749395784 1.65126581903278 0.246316291117053 0 0 0 0.916019936642427 0.390772143257603 1.65126581903278
ENSGALG00000000195 4.91182144752086 1.45327718177553 2.01940187973743 2.7328759336028 4.9517140266012 2.09901490221312 0.466189231694331 3.02801756190849 4.9517140266012
ENSGALG00000000196 5.34480254823525 4.53567519010591 6.03534295219949 6.16490653553727 4.79243118492077 6.085413982988 0.130768140473865 5.49309539899778 6.16490653553727
ENSGALG00000000199 0 0 0 1.18056515054566 0 0 1 0.196760858424277 1.18056515054566
ENSGALG00000000201 2.8047818683951 1.83092350753147 3.31050799094065 3.23798644779232 2.6745191238918 2.87926318808767 0.188796754308207 2.78966368777317 3.31050799094065
ENSGALG00000000206 4.4708070453376 2.63227565310957 2.89508101208978 0.735603851103031 4.99508345089181 3.35571729421888 0.435865887151762 3.18076138445844 4.99508345089181
ENSGALG00000000208 2.70672952924405 1.09560456540457 2.13427360642897 2.67598599176006 2.85229942883114 0.268135887648846 0.377293317053619 1.95550483488627 2.85229942883114
ENSGALG00000000209 8.15213402256122 5.43744544969775 8.33850648579547 4.45706542551824 7.71059849001948 5.72372048474052 0.24492560085755 6.63657839305545 8.33850648579547
ENSGALG00000000215 0.981938020351797 0 0.97724791972339 1.82480893690551 1.65215400042318 0 0.604195281219693 0.906024812900646 1.82480893690551
ENSGALG00000000217 5.64156398977997 0 0 0 5.29983900849495 0 0.812114547735489 1.82356716637915 5.64156398977997
ENSGALG00000000218 3.06530635752216 2.78503048567275 3.7215496752903 3.60238219538135 3.55012497598327 3.40220594001503 0.11837533361449 3.35443327164414 3.7215496752903
ENSGALG00000000220 4.52538418281503 1.85246077253608 2.20654794785577 6.15604996205632 4.61328720454204 0.888187719620389 0.542373180393611 3.37365296490427 6.15604996205632
ENSGALG00000000221 0 0 0.427943037303171 0.0279726360444448 0 0 0.986926934845944 0.0759859455579359 0.427943037303171
ENSGALG00000000223 4.19742944680242 4.951153550114 5.72892652342825 5.90944948372119 4.58872381392019 5.48551490920562 0.155530534199328 5.14353295453195 5.90944948372119
ENSGALG00000000225 0 0.390613602435476 0.892280745709288 0.245208048921042 0.221553993435546 0 0.807823793371105 0.291609398416892 0.892280745709288
ENSGALG00000000226 2.39981505248584 0 1.79590658036829 1.7484024051035 2.23488545657168 0 0.518363347537377 1.36316824908822 2.39981505248584
ENSGALG00000000227 8.47114649040378 4.61760397600234 4.68524213885882 5.07836446533041 8.13355951697346 2.51220525545268 0.409124245910077 5.58302030717025 8.47114649040378
ENSGALG00000000230 4.95986209321068 3.90866313721027 4.72758794969137 5.8865990871679 4.90561347648357 3.14400222982623 0.264576079807871 4.58872132893167 5.8865990871679
ENSGALG00000000231 5.8568250085578 3.59039874102644 5.53589293105434 4.6366525548777 5.80975346748367 4.32857625524406 0.183814646510269 4.95968315970733 5.8568250085578
ENSGALG00000000233 2.986003499218 2.28619400624835 3.20208681398737 4.67326662499294 3.07096596890748 2.07046561219739 0.417293426925789 3.04816375425859 4.67326662499294
ENSGALG00000000234 0.986168371353845 0.306837749707456 2.47220024995148 2.40454764720545 2.57311241449295 0.398706179839509 0.489454082063329 1.52359543542512 2.57311241449295
ENSGALG00000000235 5.31843492670227 4.65341610058559 4.49432915562282 3.74000079092514 5.41250183919595 3.28964723478144 0.205697149035591 4.48472167463554 5.41250183919595
ENSGALG00000000238 3.51330523483339 4.03593625350958 5.47143799707808 6.05566297048081 3.02131610813402 4.26369302861508 0.32936529918679 4.39355859877516 6.05566297048081
ENSGALG00000000239 0 0 0 2.84946648238452 0 0 1 0.474911080397419 2.84946648238452
ENSGALG00000000241 3.8087288645864 0.250313096400701 1.64915551063167 1.95013634869622 4.18227946961784 2.49086907087841 0.514656877192341 2.38858039346854 4.18227946961784
ENSGALG00000000242 0 1.08646728215751 0 3.12475049155255 0 0 0.930460541723592 0.701869628951676 3.12475049155255
ENSGALG00000000243 1.02902806131105 0.607501034763895 2.20451744555761 3.37085927352459 0.855128588489545 1.23698628875264 0.647973354125164 1.55067011539989 3.37085927352459
ENSGALG00000000244 6.03309396645849 2.37496645718363 0.18001354660991 2.65189264703822 5.80479350122492 0 0.634957910044929 2.84079335308586 6.03309396645849
ENSGALG00000000247 2.20759683007654 1.70999475714433 2.45819419131415 3.79418580317103 2.63064769222972 1.3496707857467 0.454106636113801 2.35838167661375 3.79418580317103
ENSGALG00000000249 0 0 0.642999944341663 0.567330619808437 0 0 0.823536339372689 0.201721760691683 0.642999944341663
ENSGALG00000000251 0 0.244591622303837 0.802490996708097 0.181658440747451 0 0.010583495571616 0.891130601984361 0.206554092555167 0.802490996708097
ENSGALG00000000252 0 0 0 0 0 3.86669892269341 1 0.644449820448902 3.86669892269341
ENSGALG00000000253 3.59771387870674 2.23103293851443 3.2538157860244 3.49078166242169 3.7351450280582 2.02052413670965 0.218564832543392 3.05483557173919 3.7351450280582
ENSGALG00000000255 1.49277279516232 0.896727289689549 2.55983918903438 2.12245596202752 1.5592595732215 3.55155688101666 0.51395654929426 2.03043528169199 3.55155688101666
ENSGALG00000000258 1.85419553110026 0.54546095356251 2.08749447090184 1.83282698596341 2.12352849836411 0.733715392964701 0.335662945900973 1.52953697214281 2.12352849836411
ENSGALG00000000259 5.40934744402744 4.26525576629343 5.04979250810863 5.39355904657767 4.90550714657006 4.34159038511382 0.114284852265736 4.89417538278184 5.40934744402744
ENSGALG00000000264 4.08419482181053 1.76051335616115 2.26889832519416 4.61913500710498 3.72955002705564 0.608245171248232 0.460877342519003 2.84508945142912 4.61913500710498
ENSGALG00000000270 5.60512205379128 6.10992097015754 5.16807895763152 3.75961288045008 5.64726651854494 5.03184707392201 0.174721650002299 5.22030807574956 6.10992097015754
ENSGALG00000000271 4.23850669968756 2.12311631021084 3.49406735651412 3.38490355939343 3.95361924237589 2.0831577593277 0.290369684732098 3.21289515458492 4.23850669968756
ENSGALG00000000272 0 0 0 4.0966998746379 0 0 1 0.68278331243965 4.0966998746379
ENSGALG00000000273 2.27531105746579 1.01249589178597 1.63728308293175 1.77403975155936 3.06951636910306 0.231832151908434 0.548400392621032 1.66674638412573 3.06951636910306
ENSGALG00000000275 2.62815222714359 2.57494657466085 3.19992872034549 3.83599566636735 3.50298308029341 1.71410400359049 0.289878519652658 2.90935171206686 3.83599566636735
ENSGALG00000000276 1.77731321807211 0.543367597567402 1.03182797669983 1.52253977826228 1.31332636998952 0.335169028548487 0.465909474727717 1.08725732818994 1.77731321807211
ENSGALG00000000277 0.902367541883988 0 0 0.371162668401681 0.0346929812549066 0 0.910046487530074 0.218037198590096 0.902367541883988
ENSGALG00000000280 2.39025447273935 2.71769696066758 2.97287361101285 1.52653071918608 2.55634593827447 0 0.381687263338706 2.02728361698006 2.97287361101285
ENSGALG00000000284 0 4.18923457143323 5.69415141960352 1.28387965749065 0 1.54854151692765 0.753373058479697 2.11930119424251 5.69415141960352
ENSGALG00000000285 5.17731795657591 4.3303371477005 5.99097991402102 4.58848805714673 5.24531790089029 5.49308054039717 0.17093557450964 5.13758691945527 5.99097991402102
ENSGALG00000000287 0 0 0 0.180644524536499 0 0 1 0.0301074207560832 0.180644524536499
ENSGALG00000000291 3.9298516434682 4.71282835747508 4.71941564005833 5.76013210545056 4.3372906012776 4.26840334427922 0.237247021964261 4.6213202820015 5.76013210545056
ENSGALG00000000293 0 0 0 0 0 9.14842349824831 1 1.52473724970805 9.14842349824831
ENSGALG00000000295 0 0 1.45977545736631 3.66204388776261 0 0 0.920275370688789 0.853636557521487 3.66204388776261
ENSGALG00000000296 4.12538936714851 2.96340853508774 4.86024692019625 5.42659150049094 3.7515202804644 3.69826163703272 0.285045622535817 4.13756970673676 5.42659150049094
ENSGALG00000000300 4.75161356365407 3.66337137905187 4.34401279462313 4.28719994739606 4.73913088119815 3.62558236550039 0.13043023844379 4.23515182190395 4.75161356365407
ENSGALG00000000302 0 12.4312290008875 1.36347308111585 0.242265008285621 0 0 0.97416606050316 2.33949451504817 12.4312290008875
ENSGALG00000000304 3.33402718761009 3.75911071780091 4.37590476624092 7.45081700374665 3.56424654191211 4.91300987385549 0.464587599523932 4.56618601519436 7.45081700374665
ENSGALG00000000305 0.169658812160396 0.526178806690475 0.661310362562289 2.82686401499514 0.632398706646646 0 0.859240014552789 0.802735117175825 2.82686401499514
ENSGALG00000000307 4.61337134204416 1.8086401373483 3.04896679088274 4.42140990987919 4.2709647704633 0 0.412577891353111 3.02722549176961 4.61337134204416
ENSGALG00000000308 3.61911805647286 4.02729999016351 4.65263339853584 5.39850593291453 2.83087124742108 5.38714093741986 0.239898450238935 4.31926159382128 5.39850593291453
ENSGALG00000000309 0 0 7.38003495565343 2.57972829741966 0 3.70400194360746 0.829710014145299 2.27729419944676 7.38003495565343
ENSGALG00000000311 1.81047666305258 2.05312019372762 3.61963905488807 3.0697400821867 1.45540726469824 0 0.536487253206271 2.00139720975887 3.61963905488807
ENSGALG00000000312 4.79097211722955 4.05934992865305 3.85512797740893 6.25339099483841 5.07410193884655 4.74654609014433 0.27955574596645 4.79658150785347 6.25339099483841
ENSGALG00000000313 0 0.275040744003297 0 0 0 0.673572018838767 0.918333678861107 0.158102127140344 0.673572018838767
ENSGALG00000000314 7.78849150492604 0.657432354722753 0.00302331505920739 4.22977699683028 7.63024001013241 0 0.678487864592887 3.38482736361178 7.78849150492604
ENSGALG00000000316 2.95148557014541 2.36278081257335 2.454998614062 4.88576591897478 3.07463177393198 0.714375802223124 0.526859339370019 2.74067308198511 4.88576591897478
ENSGALG00000000317 6.66168701274473 0 0 1.26644658163142 7.15592201257284 0 0.778417551771902 2.51400926782483 7.15592201257284
ENSGALG00000000318 3.98908504787826 4.4213142148397 5.41578255424551 4.92353658471815 2.91351579380323 3.83399789667348 0.258410051113641 4.24953868202639 5.41578255424551
ENSGALG00000000324 1.7093129925155 1.48660562983718 2.18305743123755 2.71180853111592 1.97690844268027 1.87721894352623 0.319044590806913 1.99081866181878 2.71180853111592
ENSGALG00000000327 0 0 0 1.76931622821853 0 0 1 0.294886038036422 1.76931622821853
ENSGALG00000000329 7.28215697316856 3.98806004160363 6.39455948413175 5.05106712576336 8.47822401015126 6.16675044902206 0.318664049472926 6.22680301397344 8.47822401015126
ENSGALG00000000332 2.30834839222945 1.75353302074435 3.27997905491348 4.59213053441311 2.27918694185108 6.58461750440137 0.568291463106219 3.46629924142547 6.58461750440137
ENSGALG00000000336 5.48964789888128 6.46953751501251 3.55356060294153 4.56800876591771 4.80723365084685 1.98324228916448 0.369299794292564 4.47853845379406 6.46953751501251
ENSGALG00000000337 7.31518849056535 0 0 0.0768313402639301 3.9717829191485 0 0.889309365995584 1.8939671249963 7.31518849056535
ENSGALG00000000341 0 0 5.39441298988965 0 0 0 1 0.899068831648276 5.39441298988965
ENSGALG00000000346 3.74003963042846 3.51916987084687 4.59618758704165 2.08135025142478 4.23779286299781 3.76722106959602 0.245219070944906 3.65696021205593 4.59618758704165
ENSGALG00000000349 0.968725711446366 0.871606671407275 1.55147852616745 4.08440454888369 0.547722564704154 1.35179555431528 0.740900835619395 1.5626222628207 4.08440454888369
ENSGALG00000000352 2.90340020349659 3.82926123181484 3.35109144280959 3.59254494463648 2.95542773914598 2.64775874952517 0.193044185586088 3.21324738523811 3.82926123181484
ENSGALG00000000353 0 4.08920190487438 0 0 0 0 1 0.681533650812396 4.08920190487438
ENSGALG00000000356 2.11105242102656 0.606525463994544 7.6742900174003 2.41089644134172 3.07565162586043 2.96586686929735 0.70889833988045 3.14071380648682 7.6742900174003
ENSGALG00000000357 0 0 4.04829747887915 0 0 0.214392794924026 0.989408248971694 0.710448378967196 4.04829747887915
ENSGALG00000000360 4.10873383906697 3.25042214864717 4.32557499630134 2.92377933702637 4.10427814459998 3.04076201887772 0.194189188576302 3.62559174741992 4.32557499630134
ENSGALG00000000362 5.37142842492369 2.40913025609393 1.62622405566389 2.67973288392159 3.40954202524814 0.258864610178638 0.613380538296805 2.62582037600498 5.37142842492369
ENSGALG00000000363 1.76073080473031 2.25367496854432 3.80241936596793 3.94893239277621 2.83860261142828 3.55607599436058 0.280235651994014 3.02673935630127 3.94893239277621
ENSGALG00000000364 1.60858569725729 0.230088190813528 0.297197005145283 0.113925976674584 0.208706191792245 0 0.894327375175002 0.409750510280489 1.60858569725729
ENSGALG00000000366 2.095564959196 1.66320372148099 6.1095355100377 2.15240779891348 2.41131864097182 4.16411781805524 0.591241824583798 3.09935807477587 6.1095355100377
ENSGALG00000000367 3.82414409643431 0 0 2.33623745858962 6.03479349284296 0 0.795837867117411 2.03252917464448 6.03479349284296
ENSGALG00000000368 5.67138288911886 0.960648735048104 1.39127753389163 2.99498975912925 4.60827701106211 0 0.648932430281469 2.60442932137499 5.67138288911886
ENSGALG00000000371 3.74434815259021 0 0 0 3.91294907407281 0.388574123814067 0.788756653962659 1.34097855841285 3.91294907407281
ENSGALG00000000372 6.22814004107169 6.23341205328705 6.41278346594052 8.0500609845046 6.22185546006299 5.00133008471533 0.252241165302681 6.3579303482637 8.0500609845046
ENSGALG00000000373 2.1335032530325 2.06961477543688 2.2990273188553 6.79268090183277 1.04194535987191 1.8157861481808 0.724412879372798 2.69209295953503 6.79268090183277
ENSGALG00000000374 4.01204134870905 3.29438405078637 5.63842040403317 2.72982941652307 2.29774605837994 5.77104804517856 0.377152255959931 3.95724488726836 5.77104804517856
ENSGALG00000000377 5.39819197420938 4.89696699345405 6.06387254132876 6.39072592000716 5.90613755316638 4.75013154910562 0.154546730702733 5.56767108854523 6.39072592000716
ENSGALG00000000378 0.834272138325776 2.30403457332487 3.11597218539219 6.32804247107258 1.62888176863922 3.3088427476542 0.646272809814462 2.92000764740147 6.32804247107258
ENSGALG00000000379 1.64938650744664 2.52363797630899 2.8663234879751 0.261525011064428 0.425047651270465 1.68480666229052 0.543359021698957 1.56845454939269 2.8663234879751
ENSGALG00000000382 0 0 0 7.40773450731094 0 0 1 1.23462241788516 7.40773450731094
ENSGALG00000000385 5.77129697341129 3.10970135481283 4.85711791960272 2.99854146850688 4.61191342850375 4.55658816642381 0.302275989934052 4.31752655187688 5.77129697341129
ENSGALG00000000386 2.1165908605962 1.82417634605956 2.26523609909237 0 2.10898757046144 2.13797693897515 0.277096836009898 1.74216130253079 2.26523609909237
ENSGALG00000000390 3.28232672788464 1.77787854878651 2.92399482327855 6.06814798799349 2.64966497829493 1.04198695948356 0.615175764967164 2.95733333762028 6.06814798799349
ENSGALG00000000394 7.12403103700312 3.51703816364108 0 1.45780986153375 6.52024155151312 0 0.677286931598669 3.10318676894851 7.12403103700312
ENSGALG00000000395 1.90431270571482 2.31595537546046 2.02234851222621 0.116164602896355 1.81225441028927 1.04640816359732 0.404005062631934 1.53624062836407 2.31595537546046
ENSGALG00000000396 2.50634655708055 1.95796731450963 4.02187288661397 5.13131649689396 2.53166472130908 2.03652322403504 0.491188091342632 3.03094853340704 5.13131649689396
ENSGALG00000000397 4.13999444462807 2.36203506838232 3.45915959584069 3.73475255897591 3.95170765641717 2.39433217559155 0.231787034118291 3.34033024997262 4.13999444462807
ENSGALG00000000400 4.51592347079331 0.788677627045327 0 0 3.91515396284355 0 0.791677975930688 1.53662584344703 4.51592347079331
ENSGALG00000000401 2.11876295931177 0.549213147768612 1.65780530065974 4.50764695329182 1.80145502440152 0.814216385485389 0.692014352962676 1.90818329515314 4.50764695329182
ENSGALG00000000402 0.123574883573437 1.40442793809792 1.19123398644605 3.77457565126828 0 0.363162765682069 0.836675702988559 1.14282920417796 3.77457565126828
ENSGALG00000000404 4.44943822619036 3.54656946150008 3.93628684196231 5.95232000829883 4.59061601934179 2.97260022823361 0.344944131026317 4.24130513092116 5.95232000829883
ENSGALG00000000405 4.55957891998174 2.72609581382714 3.60844314977635 5.51596096546667 3.90317911571495 2.96262175904464 0.35605350112037 3.87931328730192 5.51596096546667
ENSGALG00000000407 0.119772343361146 2.00224501516652 0 0.835420337765541 0.515551768925808 0 0.853090462065136 0.578831577536503 2.00224501516652
ENSGALG00000000408 4.50436197351816 3.51983979966534 4.05989203538967 3.42931792765456 4.30268828732268 2.94337143774695 0.189447491338227 3.79324524354956 4.50436197351816
ENSGALG00000000409 5.28195563747576 4.70202822725914 4.68210903878356 6.16012392209956 4.62772746694918 3.79529130884879 0.25036859740812 4.874872600236 6.16012392209956
