Ensembl Gene ID,Chromosome Name
ENSRNOG00000000778,20
ENSRNOG00000048119,11
ENSRNOG00000039877,11
ENSRNOG00000000779,20
ENSRNOG00000001984,11
ENSRNOG00000015666,19
ENSRNOG00000001979,11
ENSRNOG00000014630,18
ENSRNOG00000018434,16
ENSRNOG00000008949,15
ENSRNOG00000000780,20
ENSRNOG00000040122,15
ENSRNOG00000026870,11
ENSRNOG00000000781,20
ENSRNOG00000027012,15
ENSRNOG00000001704,11
ENSRNOG00000021518,20
ENSRNOG00000014376,18
ENSRNOG00000000783,20
ENSRNOG00000042967,11
ENSRNOG00000001699,11
ENSRNOG00000000782,20
ENSRNOG00000008664,15
ENSRNOG00000031689,20
ENSRNOG00000007757,15
ENSRNOG00000032930,20
ENSRNOG00000014089,18
ENSRNOG00000047848,11
ENSRNOG00000049693,11
ENSRNOG00000031384,20
ENSRNOG00000047294,19
ENSRNOG00000049911,11
ENSRNOG00000013180,18
ENSRNOG00000028035,20
ENSRNOG00000049380,11
ENSRNOG00000024101,19
ENSRNOG00000027873,20
ENSRNOG00000001701,11
ENSRNOG00000031065,20
ENSRNOG00000007632,15
ENSRNOG00000026236,11
ENSRNOG00000042370,20
ENSRNOG00000007136,15
ENSRNOG00000012852,18
ENSRNOG00000001692,11
ENSRNOG00000015843,19
ENSRNOG00000007046,15
ENSRNOG00000001691,11
ENSRNOG00000001688,11
ENSRNOG00000033362,20
ENSRNOG00000016245,19
ENSRNOG00000001686,11
ENSRNOG00000018823,16
ENSRNOG00000000785,20
ENSRNOG00000000786,20
ENSRNOG00000016251,19
ENSRNOG00000001684,11
ENSRNOG00000018943,16
ENSRNOG00000049841,20
ENSRNOG00000039850,11
ENSRNOG00000048140,20
ENSRNOG00000000790,20
ENSRNOG00000001682,11
ENSRNOG00000029939,18
ENSRNOG00000018952,16
ENSRNOG00000016841,19
ENSRNOG00000046154,18
ENSRNOG00000025687,18
ENSRNOG00000020492,18
ENSRNOG00000027355,18
ENSRNOG00000006898,15
ENSRNOG00000018996,16
ENSRNOG00000006619,15
ENSRNOG00000017090,19
ENSRNOG00000006554,15
ENSRNOG00000029765,19
ENSRNOG00000019097,16
ENSRNOG00000013907,19
ENSRNOG00000001681,11
ENSRNOG00000003439,19
ENSRNOG00000047657,20
ENSRNOG00000042253,15
ENSRNOG00000026914,16
ENSRNOG00000001662,11
ENSRNOG00000033135,19
ENSRNOG00000003461,19
ENSRNOG00000020478,18
ENSRNOG00000048195,15
ENSRNOG00000001658,11
ENSRNOG00000003479,19
ENSRNOG00000006422,15
ENSRNOG00000003496,19
ENSRNOG00000001656,11
ENSRNOG00000047005,15
ENSRNOG00000001652,11
ENSRNOG00000006341,15
ENSRNOG00000048980,15
ENSRNOG00000020468,18
ENSRNOG00000000340,15
ENSRNOG00000020467,18
ENSRNOG00000001647,11
ENSRNOG00000003580,19
ENSRNOG00000026050,18
ENSRNOG00000001643,11
ENSRNOG00000001632,11
ENSRNOG00000028176,19
ENSRNOG00000048951,20
ENSRNOG00000000341,15
ENSRNOG00000047304,20
ENSRNOG00000020423,18
ENSRNOG00000003695,19
ENSRNOG00000050170,20
ENSRNOG00000003755,19
ENSRNOG00000029340,20
ENSRNOG00000048841,20
ENSRNOG00000020204,18
ENSRNOG00000003853,19
ENSRNOG00000000446,20
ENSRNOG00000020167,18
ENSRNOG00000050587,15
ENSRNOG00000019273,16
ENSRNOG00000048393,20
ENSRNOG00000028717,19
ENSRNOG00000023841,15
ENSRNOG00000039966,20
ENSRNOG00000021808,19
ENSRNOG00000030666,20
ENSRNOG00000040007,15
ENSRNOG00000025489,18
ENSRNOG00000026051,20
ENSRNOG00000043266,15
ENSRNOG00000028459,11
ENSRNOG00000021824,19
ENSRNOG00000040022,15
ENSRNOG00000020384,18
ENSRNOG00000019475,16
ENSRNOG00000029386,20
ENSRNOG00000050978,11
ENSRNOG00000001629,11
ENSRNOG00000029659,15
ENSRNOG00000003864,19
ENSRNOG00000019520,16
ENSRNOG00000028248,11
ENSRNOG00000029001,20
ENSRNOG00000049843,15
ENSRNOG00000032664,20
ENSRNOG00000046014,18
ENSRNOG00000004094,19
ENSRNOG00000019559,16
ENSRNOG00000047096,15
ENSRNOG00000020157,18
ENSRNOG00000000795,20
ENSRNOG00000004131,19
ENSRNOG00000032043,15
ENSRNOG00000028238,11
ENSRNOG00000020118,18
ENSRNOG00000019615,16
ENSRNOG00000024838,18
ENSRNOG00000000777,20
ENSRNOG00000030983,11
ENSRNOG00000020340,18
ENSRNOG00000028216,11
ENSRNOG00000040020,15
ENSRNOG00000019630,16
ENSRNOG00000018148,15
ENSRNOG00000042905,20
ENSRNOG00000047272,15
ENSRNOG00000028203,11
ENSRNOG00000024428,18
ENSRNOG00000001111,12
ENSRNOG00000050229,15
ENSRNOG00000047058,15
ENSRNOG00000049239,15
ENSRNOG00000045924,20
ENSRNOG00000004373,19
ENSRNOG00000014661,15
ENSRNOG00000019656,16
ENSRNOG00000000787,20
ENSRNOG00000032596,20
ENSRNOG00000019697,16
ENSRNOG00000000798,20
ENSRNOG00000032690,15
ENSRNOG00000008794,15
ENSRNOG00000008565,15
ENSRNOG00000001110,12
ENSRNOG00000008140,15
ENSRNOG00000004489,19
ENSRNOG00000024241,18
ENSRNOG00000019718,16
ENSRNOG00000001628,11
ENSRNOG00000025806,20
ENSRNOG00000027992,11
ENSRNOG00000001108,12
ENSRNOG00000000799,20
ENSRNOG00000019727,16
ENSRNOG00000020309,18
ENSRNOG00000046912,15
ENSRNOG00000019760,16
ENSRNOG00000001098,12
ENSRNOG00000029134,19
ENSRNOG00000039786,16
ENSRNOG00000024008,18
ENSRNOG00000019768,16
ENSRNOG00000020261,18
ENSRNOG00000006649,15
ENSRNOG00000050200,18
ENSRNOG00000019811,16
ENSRNOG00000019978,16
ENSRNOG00000000803,20
ENSRNOG00000001953,11
ENSRNOG00000024061,15
ENSRNOG00000019955,16
ENSRNOG00000001959,11
ENSRNOG00000048795,15
ENSRNOG00000039749,16
ENSRNOG00000006143,15
ENSRNOG00000050928,16
ENSRNOG00000020265,16
ENSRNOG00000000804,20
ENSRNOG00000049629,18
ENSRNOG00000024590,16
ENSRNOG00000019422,18
ENSRNOG00000000809,20
ENSRNOG00000001962,11
ENSRNOG00000019450,18
ENSRNOG00000005993,15
ENSRNOG00000033834,15
ENSRNOG00000043415,12
ENSRNOG00000001963,11
ENSRNOG00000001092,12
ENSRNOG00000000812,20
ENSRNOG00000005115,19
ENSRNOG00000019525,18
ENSRNOG00000001090,12
ENSRNOG00000005257,19
ENSRNOG00000020270,16
ENSRNOG00000030157,20
ENSRNOG00000048619,15
ENSRNOG00000001088,12
ENSRNOG00000005796,18
ENSRNOG00000001976,11
ENSRNOG00000005883,15
ENSRNOG00000043301,19
ENSRNOG00000020287,16
ENSRNOG00000000816,20
ENSRNOG00000005533,19
ENSRNOG00000000818,20
ENSRNOG00000029986,12
ENSRNOG00000020291,16
ENSRNOG00000032813,20
ENSRNOG00000005619,19
ENSRNOG00000005729,19
ENSRNOG00000033892,11
ENSRNOG00000019826,18
ENSRNOG00000005747,19
ENSRNOG00000001618,11
ENSRNOG00000019875,18
ENSRNOG00000010222,16
ENSRNOG00000005911,19
ENSRNOG00000000821,20
ENSRNOG00000001620,11
ENSRNOG00000006049,19
ENSRNOG00000005957,15
ENSRNOG00000028090,12
ENSRNOG00000000826,20
ENSRNOG00000006551,19
ENSRNOG00000019934,18
ENSRNOG00000001621,11
ENSRNOG00000010401,16
ENSRNOG00000019938,18
ENSRNOG00000006741,19
ENSRNOG00000010437,16
ENSRNOG00000028071,12
ENSRNOG00000028100,12
ENSRNOG00000010662,16
ENSRNOG00000000827,20
ENSRNOG00000006747,19
ENSRNOG00000000830,20
ENSRNOG00000000973,12
ENSRNOG00000001623,11
ENSRNOG00000010814,16
ENSRNOG00000000974,12
ENSRNOG00000046133,11
ENSRNOG00000022009,18
ENSRNOG00000000975,12
ENSRNOG00000048226,11
ENSRNOG00000046991,11
ENSRNOG00000039596,18
ENSRNOG00000023115,11
ENSRNOG00000019976,18
ENSRNOG00000011343,16
ENSRNOG00000000977,12
ENSRNOG00000019995,18
ENSRNOG00000011600,16
ENSRNOG00000000831,20
ENSRNOG00000006751,15
ENSRNOG00000017167,11
ENSRNOG00000039593,18
ENSRNOG00000048552,16
ENSRNOG00000045703,11
ENSRNOG00000025796,19
ENSRNOG00000039630,16
ENSRNOG00000029184,11
ENSRNOG00000001694,11
ENSRNOG00000042137,18
ENSRNOG00000000833,20
ENSRNOG00000001689,11
ENSRNOG00000000986,12
ENSRNOG00000007246,15
ENSRNOG00000042523,18
ENSRNOG00000031593,19
ENSRNOG00000023300,16
ENSRNOG00000007582,19
ENSRNOG00000045728,11
ENSRNOG00000001687,11
ENSRNOG00000007701,15
ENSRNOG00000032878,18
ENSRNOG00000022935,16
ENSRNOG00000000988,12
ENSRNOG00000049931,19
ENSRNOG00000019177,18
ENSRNOG00000026211,19
ENSRNOG00000027633,15
ENSRNOG00000047844,16
ENSRNOG00000009206,15
ENSRNOG00000019093,18
ENSRNOG00000008319,19
ENSRNOG00000039187,16
ENSRNOG00000001680,11
ENSRNOG00000039871,15
ENSRNOG00000039620,16
ENSRNOG00000048987,20
ENSRNOG00000046731,19
ENSRNOG00000043488,16
ENSRNOG00000042287,20
ENSRNOG00000025012,16
ENSRNOG00000030676,20
ENSRNOG00000001679,11
ENSRNOG00000050215,20
ENSRNOG00000009419,15
ENSRNOG00000048579,20
ENSRNOG00000050169,12
ENSRNOG00000050233,20
ENSRNOG00000000993,12
ENSRNOG00000000994,12
ENSRNOG00000039700,11
ENSRNOG00000030017,16
ENSRNOG00000027383,15
ENSRNOG00000042392,11
ENSRNOG00000019062,18
ENSRNOG00000008203,15
ENSRNOG00000018775,18
ENSRNOG00000017637,17
ENSRNOG00000001657,11
ENSRNOG00000008570,15
ENSRNOG00000047129,20
ENSRNOG00000018653,18
ENSRNOG00000020045,16
ENSRNOG00000039680,11
ENSRNOG00000046487,20
ENSRNOG00000001654,11
ENSRNOG00000018646,18
ENSRNOG00000017597,17
ENSRNOG00000047706,20
ENSRNOG00000049942,16
ENSRNOG00000018525,18
ENSRNOG00000042628,16
ENSRNOG00000027997,11
ENSRNOG00000049168,12
ENSRNOG00000001001,12
ENSRNOG00000017505,17
ENSRNOG00000039678,11
ENSRNOG00000020077,16
ENSRNOG00000020078,16
ENSRNOG00000001653,11
ENSRNOG00000028259,12
ENSRNOG00000002864,19
ENSRNOG00000001003,12
ENSRNOG00000029662,16
ENSRNOG00000016889,17
ENSRNOG00000000467,20
ENSRNOG00000001005,12
ENSRNOG00000002914,19
ENSRNOG00000031694,15
ENSRNOG00000001651,11
ENSRNOG00000007167,15
ENSRNOG00000030247,18
ENSRNOG00000000466,20
ENSRNOG00000029224,15
ENSRNOG00000007206,15
ENSRNOG00000002950,19
ENSRNOG00000019354,17
ENSRNOG00000000465,20
ENSRNOG00000020080,16
ENSRNOG00000039668,11
ENSRNOG00000002983,19
ENSRNOG00000040126,12
ENSRNOG00000027888,11
ENSRNOG00000050900,15
ENSRNOG00000024728,16
ENSRNOG00000033368,19
ENSRNOG00000020155,16
ENSRNOG00000003011,19
ENSRNOG00000028625,18
ENSRNOG00000000464,20
ENSRNOG00000040128,12
ENSRNOG00000001645,11
ENSRNOG00000003026,19
ENSRNOG00000018089,18
ENSRNOG00000029131,16
ENSRNOG00000028803,12
ENSRNOG00000001644,11
ENSRNOG00000003029,19
ENSRNOG00000017849,18
ENSRNOG00000001017,12
ENSRNOG00000000463,20
ENSRNOG00000001642,11
ENSRNOG00000020203,16
ENSRNOG00000028531,12
ENSRNOG00000049705,15
ENSRNOG00000045563,16
ENSRNOG00000001069,12
ENSRNOG00000046205,15
ENSRNOG00000027797,11
ENSRNOG00000033014,16
ENSRNOG00000002908,18
ENSRNOG00000047418,15
ENSRNOG00000039522,18
ENSRNOG00000022798,16
ENSRNOG00000003149,19
ENSRNOG00000001058,12
ENSRNOG00000031535,15
ENSRNOG00000039624,16
ENSRNOG00000001640,11
ENSRNOG00000033261,15
ENSRNOG00000048903,16
ENSRNOG00000017819,18
ENSRNOG00000048679,16
ENSRNOG00000017718,18
ENSRNOG00000007320,15
ENSRNOG00000030299,16
ENSRNOG00000050062,11
ENSRNOG00000003279,19
ENSRNOG00000003307,19
ENSRNOG00000022781,16
ENSRNOG00000007378,15
ENSRNOG00000001057,12
ENSRNOG00000019096,17
ENSRNOG00000001056,12
ENSRNOG00000042839,11
ENSRNOG00000039649,11
ENSRNOG00000017571,18
ENSRNOG00000003443,19
ENSRNOG00000012396,16
ENSRNOG00000017251,18
ENSRNOG00000050573,12
ENSRNOG00000007817,15
ENSRNOG00000042474,11
ENSRNOG00000028821,15
ENSRNOG00000023830,19
ENSRNOG00000001047,12
ENSRNOG00000012790,16
ENSRNOG00000027229,17
ENSRNOG00000007895,15
ENSRNOG00000042975,11
ENSRNOG00000045855,20
ENSRNOG00000022726,16
ENSRNOG00000048134,11
ENSRNOG00000013330,16
ENSRNOG00000003469,19
ENSRNOG00000027234,17
ENSRNOG00000001633,11
ENSRNOG00000026669,20
ENSRNOG00000028460,12
ENSRNOG00000019027,17
ENSRNOG00000016894,18
ENSRNOG00000028892,12
ENSRNOG00000026762,20
ENSRNOG00000001627,11
ENSRNOG00000028105,18
ENSRNOG00000008024,15
ENSRNOG00000018999,17
ENSRNOG00000045877,20
ENSRNOG00000001034,12
ENSRNOG00000043342,16
ENSRNOG00000013961,16
ENSRNOG00000047854,20
ENSRNOG00000045588,12
ENSRNOG00000049491,20
ENSRNOG00000018886,17
ENSRNOG00000016087,18
ENSRNOG00000018566,17
ENSRNOG00000000459,20
ENSRNOG00000039602,16
ENSRNOG00000042317,12
ENSRNOG00000039829,15
ENSRNOG00000000457,20
ENSRNOG00000039601,16
ENSRNOG00000008167,15
ENSRNOG00000043215,19
ENSRNOG00000033894,16
ENSRNOG00000016016,18
ENSRNOG00000048720,19
ENSRNOG00000003504,19
ENSRNOG00000001027,12
ENSRNOG00000017991,17
ENSRNOG00000046710,18
ENSRNOG00000009291,15
ENSRNOG00000011140,16
ENSRNOG00000028397,12
ENSRNOG00000029881,12
ENSRNOG00000010813,16
ENSRNOG00000050209,17
ENSRNOG00000027309,17
ENSRNOG00000003520,19
ENSRNOG00000042623,16
ENSRNOG00000000456,20
ENSRNOG00000042807,12
ENSRNOG00000046921,12
ENSRNOG00000032676,16
ENSRNOG00000046285,18
ENSRNOG00000046048,16
ENSRNOG00000048882,12
ENSRNOG00000000455,20
ENSRNOG00000003682,19
ENSRNOG00000048076,17
ENSRNOG00000018202,17
ENSRNOG00000009470,15
ENSRNOG00000039591,16
ENSRNOG00000018227,17
ENSRNOG00000011351,16
ENSRNOG00000020119,18
ENSRNOG00000011165,16
ENSRNOG00000000454,20
ENSRNOG00000011438,16
ENSRNOG00000003737,19
ENSRNOG00000032708,20
ENSRNOG00000003747,19
ENSRNOG00000011706,16
ENSRNOG00000003863,19
ENSRNOG00000040116,17
ENSRNOG00000046264,18
ENSRNOG00000003970,19
ENSRNOG00000047494,12
ENSRNOG00000031461,17
ENSRNOG00000024504,15
ENSRNOG00000020024,18
ENSRNOG00000048797,16
ENSRNOG00000024500,15
ENSRNOG00000001023,12
ENSRNOG00000042727,18
ENSRNOG00000000451,20
ENSRNOG00000050474,17
ENSRNOG00000042264,18
ENSRNOG00000001622,11
ENSRNOG00000039459,18
ENSRNOG00000028592,12
ENSRNOG00000019799,18
ENSRNOG00000045674,12
ENSRNOG00000004212,19
ENSRNOG00000019688,18
ENSRNOG00000048186,16
ENSRNOG00000042795,12
ENSRNOG00000048622,16
ENSRNOG00000048935,11
ENSRNOG00000023899,19
ENSRNOG00000004219,19
ENSRNOG00000049631,11
ENSRNOG00000047502,15
ENSRNOG00000001634,11
ENSRNOG00000040198,12
ENSRNOG00000033540,17
ENSRNOG00000031307,15
ENSRNOG00000046920,15
ENSRNOG00000001072,12
ENSRNOG00000050639,16
ENSRNOG00000040000,17
ENSRNOG00000050968,15
ENSRNOG00000001616,11
ENSRNOG00000033215,20
ENSRNOG00000006334,15
ENSRNOG00000004287,19
ENSRNOG00000048693,17
ENSRNOG00000019618,18
ENSRNOG00000000891,12
ENSRNOG00000049546,11
ENSRNOG00000048482,12
ENSRNOG00000039567,11
ENSRNOG00000033611,19
ENSRNOG00000028411,11
ENSRNOG00000030431,20
ENSRNOG00000023910,19
