Ensembl Gene ID,Gene Biotype
ENSPTRG00000003143,protein_coding
ENSPTRG00000013785,protein_coding
ENSPTRG00000003137,protein_coding
ENSPTRG00000003138,protein_coding
ENSPTRG00000017044,protein_coding
ENSPTRG00000018954,protein_coding
ENSPTRG00000005687,protein_coding
ENSPTRG00000000100,protein_coding
ENSPTRG00000003139,protein_coding
ENSPTRG00000018955,protein_coding
ENSPTRG00000003140,protein_coding
ENSPTRG00000018953,protein_coding
ENSPTRG00000000098,protein_coding
ENSPTRG00000000099,protein_coding
ENSPTRG00000023465,protein_coding
ENSPTRG00000004015,protein_coding
ENSPTRG00000005691,protein_coding
ENSPTRG00000022613,protein_coding
ENSPTRG00000018959,protein_coding
ENSPTRG00000023446,protein_coding
ENSPTRG00000013791,protein_coding
ENSPTRG00000017039,protein_coding
ENSPTRG00000017041,protein_coding
ENSPTRG00000013790,protein_coding
ENSPTRG00000028760,protein_coding
ENSPTRG00000006072,protein_coding
ENSPTRG00000042077,protein_coding
ENSPTRG00000013786,protein_coding
ENSPTRG00000003160,protein_coding
ENSPTRG00000005695,protein_coding
ENSPTRG00000003123,protein_coding
ENSPTRG00000040750,protein_coding
ENSPTRG00000017032,protein_coding
ENSPTRG00000022501,protein_coding
ENSPTRG00000018950,protein_coding
ENSPTRG00000003125,protein_coding
ENSPTRG00000021627,protein_coding
ENSPTRG00000028794,protein_coding
ENSPTRG00000022487,protein_coding
ENSPTRG00000018951,protein_coding
ENSPTRG00000000090,protein_coding
ENSPTRG00000005681,protein_coding
ENSPTRG00000031248,protein_coding
ENSPTRG00000017054,protein_coding
ENSPTRG00000005683,protein_coding
ENSPTRG00000030844,protein_coding
ENSPTRG00000022971,protein_coding
ENSPTRG00000012454,protein_coding
ENSPTRG00000041099,protein_coding
ENSPTRG00000029565,protein_coding
ENSPTRG00000038789,protein_coding
ENSPTRG00000040763,protein_coding
ENSPTRG00000039697,protein_coding
ENSPTRG00000011501,protein_coding
ENSPTRG00000033890,protein_coding
ENSPTRG00000039372,protein_coding
ENSPTRG00000009039,protein_coding
ENSPTRG00000042384,protein_coding
ENSPTRG00000034504,protein_coding
ENSPTRG00000033856,protein_coding
ENSPTRG00000040078,protein_coding
ENSPTRG00000039453,protein_coding
ENSPTRG00000007945,protein_coding
ENSPTRG00000007946,protein_coding
ENSPTRG00000034140,protein_coding
ENSPTRG00000024202,protein_coding
ENSPTRG00000024184,protein_coding
ENSPTRG00000007951,protein_coding
ENSPTRG00000032584,protein_coding
ENSPTRG00000031090,protein_coding
ENSPTRG00000000359,protein_coding
ENSPTRG00000039726,protein_coding
ENSPTRG00000042368,protein_coding
ENSPTRG00000031468,protein_coding
ENSPTRG00000001196,protein_coding
ENSPTRG00000033775,protein_coding
ENSPTRG00000006854,protein_coding
ENSPTRG00000006858,protein_coding
ENSPTRG00000031083,protein_coding
ENSPTRG00000006859,protein_coding
ENSPTRG00000041000,protein_coding
ENSPTRG00000006860,protein_coding
ENSPTRG00000021867,protein_coding
ENSPTRG00000029576,protein_coding
ENSPTRG00000001228,protein_coding
ENSPTRG00000041248,protein_coding
ENSPTRG00000029251,protein_coding
ENSPTRG00000022861,protein_coding
ENSPTRG00000041621,protein_coding
ENSPTRG00000040196,protein_coding
ENSPTRG00000016672,protein_coding
ENSPTRG00000018833,protein_coding
ENSPTRG00000016673,protein_coding
ENSPTRG00000016674,protein_coding
ENSPTRG00000016677,protein_coding
ENSPTRG00000028688,protein_coding
ENSPTRG00000028788,protein_coding
ENSPTRG00000018855,protein_coding
ENSPTRG00000016680,protein_coding
ENSPTRG00000038657,protein_coding
ENSPTRG00000018856,protein_coding
ENSPTRG00000018857,protein_coding
ENSPTRG00000018858,protein_coding
ENSPTRG00000008801,protein_coding
ENSPTRG00000016682,protein_coding
ENSPTRG00000018859,protein_coding
ENSPTRG00000041886,protein_coding
ENSPTRG00000041759,protein_coding
ENSPTRG00000008803,protein_coding
ENSPTRG00000016685,protein_coding
ENSPTRG00000018860,protein_coding
ENSPTRG00000016686,protein_coding
ENSPTRG00000016687,protein_coding
ENSPTRG00000016689,protein_coding
ENSPTRG00000032632,protein_coding
ENSPTRG00000013780,protein_coding
ENSPTRG00000039053,protein_coding
ENSPTRG00000016691,protein_coding
ENSPTRG00000018861,protein_coding
ENSPTRG00000016692,protein_coding
ENSPTRG00000018864,protein_coding
ENSPTRG00000016694,protein_coding
ENSPTRG00000018865,protein_coding
ENSPTRG00000016695,protein_coding
ENSPTRG00000018866,protein_coding
ENSPTRG00000016696,protein_coding
ENSPTRG00000006066,protein_coding
ENSPTRG00000010964,protein_coding
ENSPTRG00000016698,protein_coding
ENSPTRG00000018868,protein_coding
ENSPTRG00000016699,protein_coding
ENSPTRG00000016701,protein_coding
ENSPTRG00000018869,protein_coding
ENSPTRG00000018870,protein_coding
ENSPTRG00000016705,protein_coding
ENSPTRG00000016706,protein_coding
ENSPTRG00000018871,protein_coding
ENSPTRG00000042236,protein_coding
ENSPTRG00000016708,protein_coding
ENSPTRG00000028783,protein_coding
ENSPTRG00000016709,protein_coding
ENSPTRG00000016710,protein_coding
ENSPTRG00000002224,protein_coding
ENSPTRG00000018872,protein_coding
ENSPTRG00000018875,protein_coding
ENSPTRG00000002226,protein_coding
ENSPTRG00000018876,protein_coding
ENSPTRG00000002227,protein_coding
ENSPTRG00000016711,protein_coding
ENSPTRG00000018877,protein_coding
ENSPTRG00000016713,protein_coding
ENSPTRG00000033811,protein_coding
ENSPTRG00000016715,protein_coding
ENSPTRG00000031326,protein_coding
ENSPTRG00000018878,protein_coding
ENSPTRG00000016716,protein_coding
ENSPTRG00000016717,protein_coding
ENSPTRG00000018880,protein_coding
ENSPTRG00000018882,protein_coding
ENSPTRG00000034032,protein_coding
ENSPTRG00000016720,protein_coding
ENSPTRG00000016721,protein_coding
ENSPTRG00000016671,protein_coding
ENSPTRG00000016722,protein_coding
ENSPTRG00000041140,protein_coding
ENSPTRG00000039628,protein_coding
ENSPTRG00000016724,protein_coding
ENSPTRG00000019931,protein_coding
ENSPTRG00000007811,protein_coding
ENSPTRG00000040862,protein_coding
ENSPTRG00000018884,protein_coding
ENSPTRG00000019933,protein_coding
ENSPTRG00000016725,protein_coding
ENSPTRG00000018886,protein_coding
ENSPTRG00000019935,protein_coding
ENSPTRG00000018889,protein_coding
ENSPTRG00000018890,protein_coding
ENSPTRG00000019937,protein_coding
ENSPTRG00000023452,protein_coding
ENSPTRG00000019941,protein_coding
ENSPTRG00000019942,protein_coding
ENSPTRG00000016726,protein_coding
ENSPTRG00000016727,protein_coding
ENSPTRG00000031045,protein_coding
ENSPTRG00000019944,protein_coding
ENSPTRG00000007930,protein_coding
ENSPTRG00000013348,protein_coding
ENSPTRG00000016728,protein_coding
ENSPTRG00000019945,protein_coding
ENSPTRG00000040452,protein_coding
ENSPTRG00000016729,protein_coding
ENSPTRG00000040212,protein_coding
ENSPTRG00000016731,protein_coding
ENSPTRG00000019946,protein_coding
ENSPTRG00000019947,protein_coding
ENSPTRG00000007929,protein_coding
ENSPTRG00000039918,protein_coding
ENSPTRG00000016734,protein_coding
ENSPTRG00000019949,protein_coding
ENSPTRG00000017908,protein_coding
ENSPTRG00000019950,protein_coding
ENSPTRG00000019951,protein_coding
ENSPTRG00000034369,protein_coding
ENSPTRG00000019953,protein_coding
ENSPTRG00000031042,protein_coding
ENSPTRG00000032577,protein_coding
ENSPTRG00000019956,protein_coding
ENSPTRG00000034312,protein_coding
ENSPTRG00000019965,protein_coding
ENSPTRG00000019964,protein_coding
ENSPTRG00000019963,protein_coding
ENSPTRG00000018892,protein_coding
ENSPTRG00000019962,protein_coding
ENSPTRG00000039445,protein_coding
ENSPTRG00000019961,protein_coding
ENSPTRG00000016735,protein_coding
ENSPTRG00000039924,protein_coding
ENSPTRG00000041322,protein_coding
ENSPTRG00000019960,protein_coding
ENSPTRG00000000008,protein_coding
ENSPTRG00000031040,protein_coding
ENSPTRG00000032576,protein_coding
ENSPTRG00000018894,protein_coding
ENSPTRG00000040625,protein_coding
ENSPTRG00000031024,protein_coding
ENSPTRG00000042326,protein_coding
ENSPTRG00000000009,protein_coding
ENSPTRG00000004634,protein_coding
ENSPTRG00000000017,protein_coding
ENSPTRG00000034337,protein_coding
ENSPTRG00000034221,protein_coding
ENSPTRG00000034363,protein_coding
ENSPTRG00000039292,protein_coding
ENSPTRG00000022785,protein_coding
ENSPTRG00000031031,protein_coding
ENSPTRG00000031030,protein_coding
ENSPTRG00000031029,protein_coding
ENSPTRG00000024081,protein_coding
ENSPTRG00000020006,protein_coding
ENSPTRG00000000023,protein_coding
ENSPTRG00000000024,protein_coding
ENSPTRG00000000025,protein_coding
ENSPTRG00000020008,protein_coding
ENSPTRG00000041473,protein_coding
ENSPTRG00000020009,protein_coding
ENSPTRG00000019432,protein_coding
ENSPTRG00000020011,protein_coding
ENSPTRG00000000027,protein_coding
ENSPTRG00000020012,protein_coding
ENSPTRG00000041444,protein_coding
ENSPTRG00000000028,protein_coding
ENSPTRG00000018920,protein_coding
ENSPTRG00000018919,protein_coding
ENSPTRG00000023396,protein_coding
ENSPTRG00000040153,protein_coding
ENSPTRG00000018917,protein_coding
ENSPTRG00000018915,protein_coding
ENSPTRG00000000029,protein_coding
ENSPTRG00000041491,protein_coding
ENSPTRG00000000033,protein_coding
ENSPTRG00000000031,protein_coding
ENSPTRG00000016736,protein_coding
ENSPTRG00000039081,protein_coding
ENSPTRG00000000034,protein_coding
ENSPTRG00000016738,protein_coding
ENSPTRG00000033718,protein_coding
ENSPTRG00000020013,protein_coding
ENSPTRG00000016739,protein_coding
ENSPTRG00000020014,protein_coding
ENSPTRG00000041651,protein_coding
ENSPTRG00000000035,protein_coding
ENSPTRG00000020015,protein_coding
ENSPTRG00000000037,protein_coding
ENSPTRG00000018910,protein_coding
ENSPTRG00000042570,protein_coding
ENSPTRG00000020016,protein_coding
ENSPTRG00000034137,protein_coding
ENSPTRG00000016741,protein_coding
ENSPTRG00000016742,protein_coding
ENSPTRG00000016743,protein_coding
ENSPTRG00000000038,protein_coding
ENSPTRG00000020019,protein_coding
ENSPTRG00000028666,protein_coding
ENSPTRG00000018907,protein_coding
ENSPTRG00000016744,protein_coding
ENSPTRG00000016745,protein_coding
ENSPTRG00000018906,protein_coding
ENSPTRG00000000040,protein_coding
ENSPTRG00000020020,protein_coding
ENSPTRG00000000041,protein_coding
ENSPTRG00000023374,protein_coding
ENSPTRG00000000044,protein_coding
ENSPTRG00000000047,protein_coding
ENSPTRG00000000048,protein_coding
ENSPTRG00000020021,protein_coding
ENSPTRG00000018904,protein_coding
ENSPTRG00000032649,protein_coding
ENSPTRG00000041499,protein_coding
ENSPTRG00000000049,protein_coding
ENSPTRG00000000050,protein_coding
ENSPTRG00000018905,protein_coding
ENSPTRG00000018903,protein_coding
ENSPTRG00000020022,protein_coding
ENSPTRG00000000051,protein_coding
ENSPTRG00000018902,protein_coding
ENSPTRG00000020023,protein_coding
ENSPTRG00000016748,protein_coding
ENSPTRG00000017091,protein_coding
ENSPTRG00000000052,protein_coding
ENSPTRG00000042298,protein_coding
ENSPTRG00000041927,protein_coding
ENSPTRG00000040333,protein_coding
ENSPTRG00000020025,protein_coding
ENSPTRG00000042168,protein_coding
ENSPTRG00000018921,protein_coding
ENSPTRG00000017090,protein_coding
ENSPTRG00000024233,protein_coding
ENSPTRG00000028844,protein_coding
ENSPTRG00000030031,protein_coding
ENSPTRG00000000053,protein_coding
ENSPTRG00000038829,protein_coding
ENSPTRG00000017088,protein_coding
ENSPTRG00000008211,protein_coding
ENSPTRG00000018897,protein_coding
ENSPTRG00000010384,protein_coding
ENSPTRG00000017087,protein_coding
ENSPTRG00000020026,protein_coding
ENSPTRG00000017086,protein_coding
ENSPTRG00000040367,protein_coding
ENSPTRG00000000054,protein_coding
ENSPTRG00000017085,protein_coding
ENSPTRG00000042084,protein_coding
ENSPTRG00000028810,protein_coding
ENSPTRG00000028773,protein_coding
ENSPTRG00000000055,protein_coding
ENSPTRG00000017084,protein_coding
ENSPTRG00000022523,protein_coding
ENSPTRG00000017083,protein_coding
ENSPTRG00000018925,protein_coding
ENSPTRG00000034434,protein_coding
ENSPTRG00000017082,protein_coding
ENSPTRG00000017081,protein_coding
ENSPTRG00000033888,protein_coding
ENSPTRG00000028811,protein_coding
ENSPTRG00000020027,protein_coding
ENSPTRG00000000059,protein_coding
ENSPTRG00000017079,protein_coding
ENSPTRG00000008806,protein_coding
ENSPTRG00000034447,protein_coding
ENSPTRG00000008807,protein_coding
ENSPTRG00000018926,protein_coding
ENSPTRG00000020028,protein_coding
ENSPTRG00000028812,protein_coding
ENSPTRG00000041367,protein_coding
ENSPTRG00000028815,protein_coding
ENSPTRG00000023210,protein_coding
ENSPTRG00000028845,protein_coding
ENSPTRG00000020029,protein_coding
ENSPTRG00000041855,protein_coding
ENSPTRG00000020031,protein_coding
ENSPTRG00000018927,protein_coding
ENSPTRG00000041789,protein_coding
ENSPTRG00000017074,protein_coding
ENSPTRG00000040033,protein_coding
ENSPTRG00000000060,protein_coding
ENSPTRG00000022495,protein_coding
ENSPTRG00000008808,protein_coding
ENSPTRG00000033798,protein_coding
ENSPTRG00000018929,protein_coding
ENSPTRG00000034101,protein_coding
ENSPTRG00000041690,protein_coding
ENSPTRG00000000063,protein_coding
ENSPTRG00000039984,protein_coding
ENSPTRG00000018931,protein_coding
ENSPTRG00000040529,protein_coding
ENSPTRG00000000064,protein_coding
ENSPTRG00000017073,protein_coding
ENSPTRG00000039933,protein_coding
ENSPTRG00000017072,protein_coding
ENSPTRG00000041259,protein_coding
ENSPTRG00000042391,protein_coding
ENSPTRG00000041663,protein_coding
ENSPTRG00000020034,protein_coding
ENSPTRG00000008809,protein_coding
ENSPTRG00000033978,protein_coding
ENSPTRG00000017070,protein_coding
ENSPTRG00000038816,protein_coding
ENSPTRG00000008810,protein_coding
ENSPTRG00000042310,protein_coding
ENSPTRG00000020035,protein_coding
ENSPTRG00000018934,protein_coding
ENSPTRG00000008812,protein_coding
ENSPTRG00000000062,protein_coding
ENSPTRG00000018935,protein_coding
ENSPTRG00000042377,protein_coding
ENSPTRG00000020038,protein_coding
ENSPTRG00000008814,protein_coding
ENSPTRG00000039962,protein_coding
ENSPTRG00000042104,protein_coding
ENSPTRG00000039119,protein_coding
ENSPTRG00000008815,protein_coding
ENSPTRG00000018936,protein_coding
ENSPTRG00000024349,protein_coding
ENSPTRG00000008881,protein_coding
ENSPTRG00000020039,protein_coding
ENSPTRG00000000067,protein_coding
ENSPTRG00000000068,protein_coding
ENSPTRG00000042561,protein_coding
ENSPTRG00000040420,protein_coding
ENSPTRG00000000069,protein_coding
ENSPTRG00000007577,protein_coding
ENSPTRG00000017069,protein_coding
ENSPTRG00000018937,protein_coding
ENSPTRG00000028774,protein_coding
ENSPTRG00000017068,protein_coding
ENSPTRG00000003102,protein_coding
ENSPTRG00000000070,protein_coding
ENSPTRG00000017067,protein_coding
ENSPTRG00000039028,protein_coding
ENSPTRG00000039977,protein_coding
ENSPTRG00000017066,protein_coding
ENSPTRG00000018938,protein_coding
ENSPTRG00000041008,protein_coding
ENSPTRG00000003103,protein_coding
ENSPTRG00000024207,protein_coding
ENSPTRG00000039973,protein_coding
ENSPTRG00000000072,protein_coding
ENSPTRG00000024214,protein_coding
ENSPTRG00000039663,protein_coding
ENSPTRG00000003104,protein_coding
ENSPTRG00000032489,protein_coding
ENSPTRG00000032588,protein_coding
ENSPTRG00000000075,protein_coding
ENSPTRG00000039391,protein_coding
ENSPTRG00000020040,protein_coding
ENSPTRG00000034335,protein_coding
ENSPTRG00000028850,protein_coding
ENSPTRG00000003106,protein_coding
ENSPTRG00000028847,protein_coding
ENSPTRG00000017064,protein_coding
ENSPTRG00000022519,protein_coding
ENSPTRG00000003107,protein_coding
ENSPTRG00000018941,protein_coding
ENSPTRG00000028772,protein_coding
ENSPTRG00000042132,protein_coding
ENSPTRG00000003110,protein_coding
ENSPTRG00000020042,protein_coding
ENSPTRG00000003111,protein_coding
ENSPTRG00000003112,protein_coding
ENSPTRG00000020043,protein_coding
ENSPTRG00000003113,protein_coding
ENSPTRG00000017063,protein_coding
ENSPTRG00000003115,protein_coding
ENSPTRG00000020044,protein_coding
ENSPTRG00000031254,protein_coding
ENSPTRG00000018942,protein_coding
ENSPTRG00000012467,protein_coding
ENSPTRG00000018943,protein_coding
ENSPTRG00000000076,protein_coding
ENSPTRG00000005670,protein_coding
ENSPTRG00000000078,protein_coding
ENSPTRG00000005671,protein_coding
ENSPTRG00000017062,protein_coding
ENSPTRG00000041973,protein_coding
ENSPTRG00000003117,protein_coding
ENSPTRG00000000079,protein_coding
ENSPTRG00000003118,protein_coding
ENSPTRG00000000081,protein_coding
ENSPTRG00000000082,protein_coding
ENSPTRG00000000084,protein_coding
ENSPTRG00000020045,protein_coding
ENSPTRG00000023120,protein_coding
ENSPTRG00000018944,protein_coding
ENSPTRG00000023122,protein_coding
ENSPTRG00000041763,protein_coding
ENSPTRG00000041716,protein_coding
ENSPTRG00000041052,protein_coding
ENSPTRG00000039529,protein_coding
ENSPTRG00000020046,protein_coding
ENSPTRG00000041720,protein_coding
ENSPTRG00000020047,protein_coding
ENSPTRG00000041899,protein_coding
ENSPTRG00000024080,protein_coding
ENSPTRG00000040807,protein_coding
ENSPTRG00000000085,protein_coding
ENSPTRG00000042336,protein_coding
ENSPTRG00000042266,protein_coding
ENSPTRG00000034540,protein_coding
ENSPTRG00000005677,protein_coding
ENSPTRG00000039167,protein_coding
ENSPTRG00000022505,protein_coding
ENSPTRG00000040418,protein_coding
ENSPTRG00000026567,protein_coding
ENSPTRG00000005679,protein_coding
ENSPTRG00000022504,protein_coding
ENSPTRG00000001027,protein_coding
ENSPTRG00000000088,protein_coding
ENSPTRG00000020048,protein_coding
ENSPTRG00000022503,protein_coding
ENSPTRG00000005680,protein_coding
ENSPTRG00000020049,protein_coding
ENSPTRG00000017057,protein_coding
ENSPTRG00000020050,protein_coding
ENSPTRG00000018945,protein_coding
ENSPTRG00000034469,protein_coding
ENSPTRG00000017056,protein_coding
ENSPTRG00000018946,protein_coding
ENSPTRG00000041209,protein_coding
ENSPTRG00000003120,protein_coding
ENSPTRG00000034402,protein_coding
ENSPTRG00000003121,protein_coding
ENSPTRG00000017055,protein_coding
ENSPTRG00000020051,protein_coding
ENSPTRG00000013795,protein_coding
ENSPTRG00000000112,protein_coding
ENSPTRG00000041849,protein_coding
ENSPTRG00000003161,protein_coding
ENSPTRG00000020058,protein_coding
ENSPTRG00000005698,protein_coding
ENSPTRG00000003166,protein_coding
ENSPTRG00000023686,protein_coding
ENSPTRG00000005701,protein_coding
ENSPTRG00000013797,protein_coding
ENSPTRG00000020059,protein_coding
ENSPTRG00000018962,protein_coding
ENSPTRG00000018963,protein_coding
ENSPTRG00000030841,protein_coding
ENSPTRG00000005703,protein_coding
ENSPTRG00000000113,protein_coding
ENSPTRG00000013798,protein_coding
ENSPTRG00000005704,protein_coding
ENSPTRG00000018964,protein_coding
ENSPTRG00000000114,protein_coding
ENSPTRG00000013799,protein_coding
ENSPTRG00000017028,protein_coding
ENSPTRG00000000115,protein_coding
ENSPTRG00000020061,protein_coding
ENSPTRG00000018965,protein_coding
ENSPTRG00000013800,protein_coding
ENSPTRG00000006073,protein_coding
ENSPTRG00000000120,protein_coding
ENSPTRG00000005705,protein_coding
ENSPTRG00000023033,protein_coding
ENSPTRG00000013803,protein_coding
ENSPTRG00000017026,protein_coding
ENSPTRG00000018966,protein_coding
ENSPTRG00000020062,protein_coding
ENSPTRG00000013807,protein_coding
ENSPTRG00000041236,protein_coding
ENSPTRG00000031238,protein_coding
ENSPTRG00000041014,protein_coding
ENSPTRG00000017025,protein_coding
ENSPTRG00000031237,protein_coding
ENSPTRG00000032583,protein_coding
ENSPTRG00000014030,protein_coding
ENSPTRG00000017023,protein_coding
ENSPTRG00000028817,protein_coding
ENSPTRG00000020065,protein_coding
ENSPTRG00000040561,protein_coding
ENSPTRG00000033746,protein_coding
ENSPTRG00000033940,protein_coding
ENSPTRG00000034203,protein_coding
ENSPTRG00000013808,protein_coding
ENSPTRG00000014033,protein_coding
ENSPTRG00000003171,protein_coding
ENSPTRG00000017022,protein_coding
ENSPTRG00000005710,protein_coding
ENSPTRG00000003172,protein_coding
ENSPTRG00000018968,protein_coding
ENSPTRG00000003173,protein_coding
ENSPTRG00000018970,protein_coding
ENSPTRG00000000119,protein_coding
ENSPTRG00000005711,protein_coding
ENSPTRG00000000121,protein_coding
ENSPTRG00000003174,protein_coding
ENSPTRG00000017020,protein_coding
ENSPTRG00000018975,protein_coding
ENSPTRG00000013809,protein_coding
ENSPTRG00000003175,protein_coding
ENSPTRG00000018976,protein_coding
ENSPTRG00000003177,protein_coding
ENSPTRG00000007525,protein_coding
ENSPTRG00000029528,protein_coding
ENSPTRG00000042089,protein_coding
ENSPTRG00000007526,protein_coding
ENSPTRG00000013810,protein_coding
ENSPTRG00000014034,protein_coding
ENSPTRG00000003178,protein_coding
ENSPTRG00000007527,protein_coding
ENSPTRG00000003179,protein_coding
ENSPTRG00000020066,protein_coding
ENSPTRG00000017019,protein_coding
ENSPTRG00000018979,protein_coding
ENSPTRG00000005712,protein_coding
ENSPTRG00000018980,protein_coding
ENSPTRG00000013811,protein_coding
ENSPTRG00000017018,protein_coding
ENSPTRG00000017015,protein_coding
ENSPTRG00000018981,protein_coding
ENSPTRG00000007528,protein_coding
ENSPTRG00000014036,protein_coding
ENSPTRG00000000122,protein_coding
ENSPTRG00000018982,protein_coding
ENSPTRG00000007529,protein_coding
ENSPTRG00000000123,protein_coding
ENSPTRG00000014037,protein_coding
ENSPTRG00000003182,protein_coding
ENSPTRG00000020067,protein_coding
ENSPTRG00000039042,protein_coding
ENSPTRG00000020068,protein_coding
ENSPTRG00000003184,protein_coding
ENSPTRG00000003185,protein_coding
ENSPTRG00000028747,protein_coding
ENSPTRG00000005713,protein_coding
ENSPTRG00000020069,protein_coding
ENSPTRG00000000124,protein_coding
ENSPTRG00000000125,protein_coding
ENSPTRG00000007530,protein_coding
ENSPTRG00000031328,protein_coding
ENSPTRG00000000126,protein_coding
ENSPTRG00000031327,protein_coding
ENSPTRG00000040297,protein_coding
ENSPTRG00000020070,protein_coding
ENSPTRG00000007533,protein_coding
ENSPTRG00000017013,protein_coding
ENSPTRG00000021620,protein_coding
ENSPTRG00000003188,protein_coding
ENSPTRG00000017012,protein_coding
ENSPTRG00000014038,protein_coding
ENSPTRG00000017011,protein_coding
ENSPTRG00000023871,protein_coding
ENSPTRG00000032585,protein_coding
ENSPTRG00000018983,protein_coding
ENSPTRG00000007535,protein_coding
ENSPTRG00000014040,protein_coding
ENSPTRG00000020072,protein_coding
ENSPTRG00000005715,protein_coding
ENSPTRG00000018984,protein_coding
ENSPTRG00000013812,protein_coding
ENSPTRG00000014041,protein_coding
ENSPTRG00000021625,protein_coding
ENSPTRG00000031322,protein_coding
ENSPTRG00000020073,protein_coding
ENSPTRG00000017010,protein_coding
ENSPTRG00000021630,protein_coding
ENSPTRG00000013813,protein_coding
ENSPTRG00000007536,protein_coding
ENSPTRG00000022476,protein_coding
ENSPTRG00000040538,protein_coding
ENSPTRG00000021635,protein_coding
ENSPTRG00000031023,protein_coding
ENSPTRG00000017008,protein_coding
ENSPTRG00000020074,protein_coding
ENSPTRG00000013814,protein_coding
ENSPTRG00000014044,protein_coding
ENSPTRG00000014046,protein_coding
ENSPTRG00000007537,protein_coding
ENSPTRG00000028321,protein_coding
ENSPTRG00000013817,protein_coding
ENSPTRG00000007541,protein_coding
ENSPTRG00000021640,protein_coding
ENSPTRG00000007540,protein_coding
ENSPTRG00000020075,protein_coding
ENSPTRG00000017007,protein_coding
ENSPTRG00000018985,protein_coding
ENSPTRG00000013819,protein_coding
ENSPTRG00000018986,protein_coding
ENSPTRG00000007542,protein_coding
ENSPTRG00000000127,protein_coding
ENSPTRG00000021641,protein_coding
ENSPTRG00000005717,protein_coding
ENSPTRG00000014047,protein_coding
ENSPTRG00000005718,protein_coding
ENSPTRG00000017006,protein_coding
ENSPTRG00000020076,protein_coding
ENSPTRG00000028792,protein_coding
ENSPTRG00000014048,protein_coding
ENSPTRG00000021637,protein_coding
ENSPTRG00000017005,protein_coding
ENSPTRG00000017004,protein_coding
ENSPTRG00000021645,protein_coding
ENSPTRG00000017002,protein_coding
ENSPTRG00000007543,protein_coding
ENSPTRG00000029588,protein_coding
ENSPTRG00000011272,protein_coding
ENSPTRG00000018988,protein_coding
ENSPTRG00000014558,protein_coding
ENSPTRG00000029512,protein_coding
ENSPTRG00000007558,protein_coding
ENSPTRG00000014049,protein_coding
ENSPTRG00000041336,protein_coding
ENSPTRG00000007544,protein_coding
ENSPTRG00000007545,protein_coding
ENSPTRG00000005719,protein_coding
ENSPTRG00000028745,protein_coding
ENSPTRG00000003194,protein_coding
ENSPTRG00000020078,protein_coding
ENSPTRG00000003197,protein_coding
ENSPTRG00000000130,protein_coding
ENSPTRG00000021649,protein_coding
ENSPTRG00000018989,protein_coding
ENSPTRG00000007546,protein_coding
ENSPTRG00000003198,protein_coding
ENSPTRG00000018990,protein_coding
ENSPTRG00000013820,protein_coding
ENSPTRG00000021653,protein_coding
ENSPTRG00000038951,protein_coding
ENSPTRG00000014053,protein_coding
ENSPTRG00000000131,protein_coding
ENSPTRG00000003199,protein_coding
ENSPTRG00000020079,protein_coding
ENSPTRG00000013821,protein_coding
ENSPTRG00000003200,protein_coding
ENSPTRG00000041839,protein_coding
