Ensembl Gene ID,Chromosome Name
FBgn0260452,2L
FBgn0021873,2L
FBgn0031799,2L
FBgn0015623,2L
FBgn0031800,2L
FBgn0031801,2L
FBgn0031802,2L
FBgn0031803,2L
FBgn0031804,2L
FBgn0031805,2L
FBgn0043854,2L
FBgn0259714,2L
FBgn0031808,2L
FBgn0259716,2L
FBgn0259715,2L
FBgn0031811,2L
FBgn0011722,2L
FBgn0263278,2L
FBgn0031813,2L
FBgn0031814,2L
FBgn0031815,2L
FBgn0031816,2L
FBgn0031817,2L
FBgn0259749,2L
FBgn0031818,2L
FBgn0086357,2L
FBgn0031820,2L
FBgn0031821,2L
FBgn0027496,2L
FBgn0031822,2L
FBgn0051638,2L
FBgn0031824,2L
FBgn0031826,2L
FBgn0051637,2L
FBgn0000320,2L
FBgn0031829,2L
FBgn0031830,2L
FBgn0031831,2L
FBgn0031832,2L
FBgn0263916,2L
FBgn0031834,2L
FBgn0031835,2L
FBgn0031836,2L
FBgn0031837,2L
FBgn0085374,2L
FBgn0051634,2L
FBgn0051635,2L
FBgn0031842,2L
FBgn0051633,2L
FBgn0051636,2L
FBgn0028467,2L
FBgn0031844,2L
FBgn0000392,2L
FBgn0085339,2L
FBgn0263200,2L
FBgn0028990,2L
FBgn0000351,2L
FBgn0031848,2L
FBgn0028703,2L
FBgn0031849,2L
FBgn0031850,2L
FBgn0025595,2L
FBgn0031851,2L
FBgn0025777,2L
FBgn0046704,2L
FBgn0031853,2L
FBgn0031854,2L
FBgn0031855,2L
FBgn0051910,2L
FBgn0031856,2L
FBgn0031857,2L
FBgn0031858,2L
FBgn0015776,2L
FBgn0015777,2L
FBgn0042189,2L
FBgn0031859,2L
FBgn0031860,2L
FBgn0031861,2L
FBgn0051632,2L
FBgn0017551,2L
FBgn0086451,2L
FBgn0031865,2L
FBgn0031866,2L
FBgn0042092,2L
FBgn0031868,2L
FBgn0011737,2L
FBgn0028554,2L
FBgn0052829,2L
FBgn0026196,2L
FBgn0004838,2L
FBgn0262877,2L
FBgn0031869,2L
FBgn0031871,2L
FBgn0031872,2L
FBgn0031873,2L
FBgn0020616,2L
FBgn0031874,2L
FBgn0031875,2L
FBgn0031876,2L
FBgn0031877,2L
FBgn0031878,2L
FBgn0021944,2L
FBgn0026170,2L
FBgn0016978,2L
FBgn0031879,2L
FBgn0263026,2L
FBgn0263027,2L
FBgn0000053,2L
FBgn0003046,2L
FBgn0051908,2L
FBgn0031881,2L
FBgn0031882,2L
FBgn0031883,2L
FBgn0262872,2L
FBgn0031885,2L
FBgn0051907,2L
FBgn0040954,2L
FBgn0031886,2L
FBgn0031887,2L
FBgn0031888,2L
FBgn0085407,2L
FBgn0031893,2L
FBgn0031894,2L
FBgn0031895,2L
FBgn0031896,2L
FBgn0031897,2L
FBgn0263133,2L
FBgn0259111,2L
FBgn0264343,2L
FBgn0264344,2L
FBgn0031900,2L
FBgn0010453,2L
FBgn0051909,2L
FBgn0004009,2L
FBgn0031902,2L
FBgn0031903,2L
FBgn0002938,2L
FBgn0031904,2L
FBgn0031905,2L
FBgn0031906,2L
FBgn0031907,2L
FBgn0031908,2L
FBgn0031909,2L
FBgn0031910,2L
FBgn0028387,2L
FBgn0031912,2L
FBgn0031913,2L
FBgn0031914,2L
FBgn0025697,2L
FBgn0041247,2L
FBgn0045495,2L
FBgn0031918,2L
FBgn0260486,2L
FBgn0031920,2L
FBgn0011283,2L
FBgn0085403,2L
FBgn0031923,2L
FBgn0083141,2L
FBgn0031925,2L
FBgn0031926,2L
FBgn0264087,2L
FBgn0040299,2L
FBgn0031929,2L
FBgn0031930,2L
FBgn0262880,2L
FBgn0041182,2L
FBgn0041181,2L
FBgn0031934,2L
FBgn0053296,2L
FBgn0031935,2L
FBgn0031936,2L
FBgn0031937,2L
FBgn0031939,2L
FBgn0260479,2L
FBgn0014454,2L
FBgn0031940,2L
FBgn0031941,2L
FBgn0031942,2L
FBgn0031944,2L
FBgn0031943,2L
FBgn0031945,2L
FBgn0020880,2L
FBgn0003961,2L
FBgn0031946,2L
FBgn0031947,2L
FBgn0031948,2L
FBgn0025687,2L
FBgn0031950,2L
FBgn0031951,2L
FBgn0031952,2L
FBgn0261800,2L
FBgn0027515,2L
FBgn0020618,2L
FBgn0004177,2L
FBgn0262546,2L
FBgn0031954,2L
FBgn0031955,2L
FBgn0040099,2L
FBgn0031957,2L
FBgn0045038,2L
FBgn0031959,2L
FBgn0031961,2L
FBgn0261790,2L
FBgn0083968,2L
FBgn0051902,2L
FBgn0053121,2L
FBgn0085450,2L
FBgn0031968,2L
FBgn0031969,2L
FBgn0031970,2L
FBgn0031971,2L
FBgn0031972,2L
FBgn0031973,2L
FBgn0031974,2L
FBgn0054010,2L
FBgn0031975,2L
FBgn0031976,2L
FBgn0031977,2L
FBgn0044323,2L
FBgn0031979,2L
FBgn0031980,2L
FBgn0031981,2L
FBgn0011230,2L
FBgn0013531,2L
FBgn0010287,2L
FBgn0020240,2L
FBgn0261822,2L
FBgn0031985,2L
FBgn0031986,2L
FBgn0031987,2L
FBgn0031988,2L
FBgn0031990,2L
FBgn0261830,2L
FBgn0261831,2L
FBgn0263256,2L
FBgn0051606,2L
FBgn0261064,2L
FBgn0031992,2L
FBgn0031993,2L
FBgn0013442,2L
FBgn0083970,2L
FBgn0031995,2L
FBgn0031996,2L
FBgn0031997,2L
FBgn0031998,2L
FBgn0031999,2L
FBgn0003607,2L
FBgn0015299,2L
FBgn0032000,2L
FBgn0032001,2L
FBgn0032002,2L
FBgn0032003,2L
FBgn0032004,2L
FBgn0032005,2L
FBgn0032006,2L
FBgn0028987,2L
FBgn0032008,2L
FBgn0262359,2L
FBgn0032010,2L
FBgn0003502,2L
FBgn0261020,2L
FBgn0032013,2L
FBgn0032014,2L
FBgn0032015,2L
FBgn0032016,2L
FBgn0032017,2L
FBgn0032018,2L
FBgn0262598,2L
FBgn0032020,2L
FBgn0032021,2L
FBgn0032022,2L
FBgn0032023,2L
FBgn0032024,2L
FBgn0032025,2L
FBgn0051901,2L
FBgn0032026,2L
FBgn0010265,2L
FBgn0261437,2L
FBgn0260439,2L
FBgn0032029,2L
FBgn0032030,2L
FBgn0032031,2L
FBgn0032032,2L
FBgn0027094,2L
FBgn0032033,2L
FBgn0032034,2L
FBgn0263852,2L
FBgn0032036,2L
FBgn0262001,2L
FBgn0262002,2L
FBgn0015583,2L
FBgn0040098,2L
FBgn0040958,2L
FBgn0040959,2L
FBgn0032039,2L
FBgn0032040,2L
FBgn0051898,2L
FBgn0001084,2L
FBgn0020497,2L
FBgn0014417,2L
FBgn0032042,2L
FBgn0027932,2L
FBgn0001137,2L
FBgn0027490,2L
FBgn0002887,2L
FBgn0043002,2L
FBgn0051897,2L
FBgn0027780,2L
FBgn0026718,2L
FBgn0029173,2L
FBgn0262029,2L
FBgn0053194,2L
FBgn0264340,2L
FBgn0032047,2L
FBgn0263314,2L
FBgn0032048,2L
FBgn0032049,2L
FBgn0032050,2L
FBgn0032051,2L
FBgn0032052,2L
FBgn0032053,2L
FBgn0032054,2L
FBgn0032055,2L
FBgn0016122,2L
FBgn0085470,2L
FBgn0250903,2L
FBgn0028394,2L
FBgn0011259,2L
FBgn0001114,2L
FBgn0032057,2L
FBgn0032058,2L
FBgn0032059,2L
FBgn0260861,2L
FBgn0004914,2L
FBgn0032061,2L
FBgn0003209,2L
FBgn0032065,2L
FBgn0032066,2L
FBgn0032067,2L
FBgn0032068,2L
FBgn0032069,2L
FBgn0261627,2L
FBgn0261629,2L
FBgn0029123,2L
FBgn0052986,2L
FBgn0052987,2L
FBgn0052988,2L
FBgn0052983,2L
FBgn0032072,2L
FBgn0261630,2L
FBgn0085427,2L
FBgn0032074,2L
FBgn0032075,2L
FBgn0032076,2L
FBgn0032077,2L
FBgn0032078,2L
FBgn0032079,2L
FBgn0032080,2L
FBgn0052985,2L
FBgn0052984,2L
FBgn0032082,2L
FBgn0032083,2L
FBgn0032084,2L
FBgn0040963,2L
FBgn0011705,2L
FBgn0032085,2L
FBgn0013746,2L
FBgn0032086,2L
FBgn0040964,2L
FBgn0015316,2L
FBgn0032087,2L
FBgn0032088,2L
FBgn0032089,2L
FBgn0032090,2L
FBgn0051708,2L
FBgn0032094,2L
FBgn0032095,2L
FBgn0051609,2L
FBgn0032096,2L
FBgn0052982,2L
FBgn0032100,2L
FBgn0032101,2L
FBgn0041092,2L
FBgn0032104,2L
FBgn0032105,2L
FBgn0028433,2L
FBgn0040097,2L
FBgn0263984,2L
FBgn0262033,2L
FBgn0032109,2L
FBgn0010314,2L
FBgn0026439,2L
FBgn0032110,2L
FBgn0263082,2L
FBgn0032111,2L
FBgn0263323,2L
FBgn0085210,2L
FBgn0085395,2L
FBgn0012036,2L
FBgn0032115,2L
FBgn0032116,2L
FBgn0000640,2L
FBgn0262036,2L
FBgn0032117,2L
FBgn0011232,2L
FBgn0032119,2L
FBgn0085211,2L
FBgn0002973,2L
FBgn0053723,2L
FBgn0004868,2L
FBgn0032120,2L
FBgn0032123,2L
FBgn0032122,2L
FBgn0032124,2L
FBgn0032125,2L
FBgn0032126,2L
FBgn0032127,2L
FBgn0032129,2L
FBgn0032130,2L
FBgn0028479,2L
FBgn0051709,2L
FBgn0014179,2L
FBgn0032131,2L
FBgn0032132,2L
FBgn0019809,2L
FBgn0040070,2L
FBgn0032135,2L
FBgn0051882,2L
FBgn0032136,2L
FBgn0053299,2L
FBgn0000273,2L
FBgn0015393,2L
FBgn0011207,2L
FBgn0051710,2L
FBgn0032138,2L
FBgn0028704,2L
FBgn0032139,2L
FBgn0032140,2L
FBgn0015035,2L
FBgn0022720,2L
FBgn0011291,2L
FBgn0025117,2L
FBgn0032142,2L
FBgn0032143,2L
FBgn0032144,2L
FBgn0032145,2L
FBgn0065108,2L
FBgn0065109,2L
FBgn0032147,2L
FBgn0032149,2L
FBgn0032150,2L
FBgn0032151,2L
FBgn0029174,2L
FBgn0085212,2L
FBgn0032153,2L
FBgn0032154,2L
FBgn0010520,2L
FBgn0004867,2L
FBgn0053300,2L
FBgn0032156,2L
FBgn0032157,2L
FBgn0024285,2L
FBgn0040064,2L
FBgn0025700,2L
FBgn0032160,2L
FBgn0032161,2L
FBgn0032162,2L
FBgn0032163,2L
FBgn0259712,2L
FBgn0259713,2L
FBgn0051876,2L
FBgn0051712,2L
FBgn0051713,2L
FBgn0032166,2L
FBgn0032167,2L
FBgn0032168,2L
FBgn0032169,2L
FBgn0032171,2L
FBgn0032170,2L
FBgn0032172,2L
FBgn0015664,2L
FBgn0011272,2L
FBgn0040965,2L
FBgn0000180,2L
FBgn0051875,2L
FBgn0051755,2L
FBgn0043456,2L
FBgn0011584,2L
FBgn0032175,2L
