Ensembl Gene ID,Chromosome Name
ENSGGOG00000001712,7
ENSGGOG00000007841,22
ENSGGOG00000022136,5
ENSGGOG00000025393,21
ENSGGOG00000016723,16
ENSGGOG00000010228,9
ENSGGOG00000004414,9
ENSGGOG00000024270,2a
ENSGGOG00000014343,8
ENSGGOG00000002249,14
ENSGGOG00000009561,1
ENSGGOG00000016654,19
ENSGGOG00000011998,16
ENSGGOG00000023876,3
ENSGGOG00000004582,4
ENSGGOG00000012559,16
ENSGGOG00000001312,18
ENSGGOG00000010913,11
ENSGGOG00000003736,19
ENSGGOG00000009530,7
ENSGGOG00000026899,19
ENSGGOG00000023227,18
ENSGGOG00000003731,22
ENSGGOG00000008020,19
ENSGGOG00000005746,3
ENSGGOG00000001069,6
ENSGGOG00000008052,14
ENSGGOG00000013589,16
ENSGGOG00000014752,11
ENSGGOG00000002578,12
ENSGGOG00000006311,1
ENSGGOG00000002309,17
ENSGGOG00000016306,9
ENSGGOG00000024790,18
ENSGGOG00000014989,1
ENSGGOG00000006837,4
ENSGGOG00000025378,10
ENSGGOG00000008342,7
ENSGGOG00000001091,10
ENSGGOG00000006504,2a
ENSGGOG00000023513,1
ENSGGOG00000024432,12
ENSGGOG00000014326,9
ENSGGOG00000012522,11
ENSGGOG00000004131,6
ENSGGOG00000027201,5
ENSGGOG00000010362,11
ENSGGOG00000000304,1
ENSGGOG00000021952,15
ENSGGOG00000003136,12
ENSGGOG00000025400,14
ENSGGOG00000013834,2a
ENSGGOG00000009668,5
ENSGGOG00000003259,2b
ENSGGOG00000023870,9
ENSGGOG00000027838,14
ENSGGOG00000027137,19
ENSGGOG00000012466,1
ENSGGOG00000004537,5
ENSGGOG00000006828,3
ENSGGOG00000015666,19
ENSGGOG00000016631,19
ENSGGOG00000012817,3
ENSGGOG00000003776,1
ENSGGOG00000013708,7
ENSGGOG00000009450,5
ENSGGOG00000010255,11
ENSGGOG00000014394,19
ENSGGOG00000010848,12
ENSGGOG00000005921,1
ENSGGOG00000001478,2b
ENSGGOG00000005882,12
ENSGGOG00000026926,3
ENSGGOG00000028054,7
ENSGGOG00000012401,15
ENSGGOG00000004676,18
ENSGGOG00000006838,8
ENSGGOG00000010959,5
ENSGGOG00000002206,5
ENSGGOG00000001326,3
ENSGGOG00000007029,1
ENSGGOG00000028322,3
ENSGGOG00000012834,16
ENSGGOG00000028007,7
ENSGGOG00000027332,4
ENSGGOG00000017143,7
ENSGGOG00000026269,5
ENSGGOG00000001070,1
ENSGGOG00000014852,4
ENSGGOG00000000842,2b
ENSGGOG00000003331,20
ENSGGOG00000006202,9
ENSGGOG00000021956,5
ENSGGOG00000025079,1
ENSGGOG00000004995,11
ENSGGOG00000001083,19
ENSGGOG00000025646,5
ENSGGOG00000015635,22
ENSGGOG00000025652,5
ENSGGOG00000004169,6
ENSGGOG00000010082,14
ENSGGOG00000016381,4
ENSGGOG00000027377,3
ENSGGOG00000004273,14
ENSGGOG00000008606,6
ENSGGOG00000010257,3
ENSGGOG00000000513,9
ENSGGOG00000016735,2a
ENSGGOG00000006624,6
ENSGGOG00000000082,7
ENSGGOG00000005168,2a
ENSGGOG00000012922,14
ENSGGOG00000001404,12
ENSGGOG00000015319,19
ENSGGOG00000034939,10
ENSGGOG00000008718,8
ENSGGOG00000010925,5
ENSGGOG00000016173,5
ENSGGOG00000015441,3
ENSGGOG00000005563,3
ENSGGOG00000017107,1
ENSGGOG00000024843,10
ENSGGOG00000025351,20
ENSGGOG00000009223,1
ENSGGOG00000027616,4
ENSGGOG00000003361,6
ENSGGOG00000008125,15
ENSGGOG00000024612,20
ENSGGOG00000009905,11
ENSGGOG00000011722,11
ENSGGOG00000007667,16
ENSGGOG00000003533,1
ENSGGOG00000008196,6
ENSGGOG00000027577,15
ENSGGOG00000001431,14
ENSGGOG00000022325,8
ENSGGOG00000025069,7
ENSGGOG00000009778,17
ENSGGOG00000015236,19
ENSGGOG00000011546,1
ENSGGOG00000005626,2b
ENSGGOG00000014937,3
ENSGGOG00000010545,8
ENSGGOG00000004730,19
ENSGGOG00000006436,4
ENSGGOG00000015307,17
ENSGGOG00000010993,20
ENSGGOG00000015979,3
ENSGGOG00000011054,9
ENSGGOG00000023887,8
ENSGGOG00000000118,10
ENSGGOG00000014572,8
ENSGGOG00000012898,6
ENSGGOG00000015193,6
ENSGGOG00000015734,13
ENSGGOG00000007261,22
ENSGGOG00000028211,9
ENSGGOG00000022524,20
ENSGGOG00000022289,5
ENSGGOG00000025865,4
ENSGGOG00000026142,4
ENSGGOG00000015172,1
ENSGGOG00000028534,17
ENSGGOG00000011399,22
ENSGGOG00000007609,15
ENSGGOG00000000301,4
ENSGGOG00000006571,6
ENSGGOG00000001407,12
ENSGGOG00000027802,6
ENSGGOG00000008282,16
ENSGGOG00000013016,10
ENSGGOG00000014709,11
ENSGGOG00000022011,2a
ENSGGOG00000013533,1
ENSGGOG00000027092,14
ENSGGOG00000016873,5
ENSGGOG00000023161,9
ENSGGOG00000016972,5
ENSGGOG00000009204,17
ENSGGOG00000004181,22
ENSGGOG00000004616,9
ENSGGOG00000002610,2a
ENSGGOG00000015265,1
ENSGGOG00000009504,1
ENSGGOG00000011379,17
ENSGGOG00000012953,7
ENSGGOG00000012129,1
ENSGGOG00000016537,15
ENSGGOG00000016102,8
ENSGGOG00000013267,7
ENSGGOG00000015683,13
ENSGGOG00000002484,1
ENSGGOG00000000242,1
ENSGGOG00000016206,3
ENSGGOG00000010445,2a
ENSGGOG00000028407,11
ENSGGOG00000002197,17
ENSGGOG00000005769,3
ENSGGOG00000027112,3
ENSGGOG00000022587,5
ENSGGOG00000024272,5
ENSGGOG00000011774,4
ENSGGOG00000002353,19
ENSGGOG00000011369,18
ENSGGOG00000009880,8
ENSGGOG00000004058,13
ENSGGOG00000011428,17
ENSGGOG00000001490,18
ENSGGOG00000028613,16
ENSGGOG00000005224,9
ENSGGOG00000027541,13
ENSGGOG00000003560,20
ENSGGOG00000014816,16
ENSGGOG00000012775,10
ENSGGOG00000027171,3
ENSGGOG00000011467,20
ENSGGOG00000027530,9
ENSGGOG00000009976,1
ENSGGOG00000005557,3
ENSGGOG00000022833,16
ENSGGOG00000014436,2a
ENSGGOG00000000700,6
ENSGGOG00000004198,7
ENSGGOG00000028442,1
ENSGGOG00000027980,22
ENSGGOG00000012299,16
ENSGGOG00000011472,17
ENSGGOG00000028106,12
ENSGGOG00000015536,1
ENSGGOG00000000224,11
ENSGGOG00000006447,13
ENSGGOG00000034992,7
ENSGGOG00000008953,20
ENSGGOG00000028568,13
ENSGGOG00000022699,7
ENSGGOG00000002492,5
ENSGGOG00000014195,14
ENSGGOG00000007551,19
ENSGGOG00000009209,1
ENSGGOG00000016777,15
ENSGGOG00000010587,3
ENSGGOG00000004101,22
ENSGGOG00000016427,16
ENSGGOG00000001743,14
ENSGGOG00000009382,19
ENSGGOG00000004655,12
ENSGGOG00000010577,10
ENSGGOG00000010878,14
ENSGGOG00000007707,6
ENSGGOG00000034914,2a
ENSGGOG00000016442,16
ENSGGOG00000003636,19
ENSGGOG00000024118,6
ENSGGOG00000000615,7
ENSGGOG00000008039,8
ENSGGOG00000028284,19
ENSGGOG00000008556,1
ENSGGOG00000024600,10
ENSGGOG00000016974,1
ENSGGOG00000009603,3
ENSGGOG00000022923,16
ENSGGOG00000003982,1
ENSGGOG00000000614,20
ENSGGOG00000026860,19
ENSGGOG00000006003,2a
ENSGGOG00000013205,3
ENSGGOG00000028216,11
ENSGGOG00000002965,10
ENSGGOG00000011619,19
ENSGGOG00000025884,15
ENSGGOG00000007836,16
ENSGGOG00000022262,17
ENSGGOG00000014223,7
ENSGGOG00000000347,11
ENSGGOG00000002699,1
ENSGGOG00000024241,10
ENSGGOG00000005082,4
ENSGGOG00000026038,18
ENSGGOG00000010070,1
ENSGGOG00000000713,2a
ENSGGOG00000002738,12
ENSGGOG00000010097,5
ENSGGOG00000003603,2b
ENSGGOG00000001501,7
ENSGGOG00000011248,5
ENSGGOG00000001418,12
ENSGGOG00000028401,10
ENSGGOG00000002467,7
ENSGGOG00000015882,4
ENSGGOG00000009324,6
ENSGGOG00000007591,21
ENSGGOG00000005811,7
ENSGGOG00000024005,19
ENSGGOG00000007800,4
ENSGGOG00000023813,11
ENSGGOG00000002243,14
ENSGGOG00000001822,14
ENSGGOG00000025261,13
ENSGGOG00000015271,1
ENSGGOG00000016587,16
ENSGGOG00000025397,14
ENSGGOG00000005954,14
ENSGGOG00000012686,1
ENSGGOG00000026177,11
ENSGGOG00000034879,3
ENSGGOG00000028469,11
ENSGGOG00000023976,2a
ENSGGOG00000013717,21
ENSGGOG00000005177,11
ENSGGOG00000034830,7
ENSGGOG00000005644,16
ENSGGOG00000034839,1
ENSGGOG00000034921,1
ENSGGOG00000007690,6
ENSGGOG00000007886,14
ENSGGOG00000016599,16
ENSGGOG00000015105,10
ENSGGOG00000027867,17
ENSGGOG00000010205,19
ENSGGOG00000012100,18
ENSGGOG00000012676,1
ENSGGOG00000001081,15
ENSGGOG00000014261,6
ENSGGOG00000003290,1
ENSGGOG00000004061,1
ENSGGOG00000027262,5
ENSGGOG00000010169,19
ENSGGOG00000027381,14
ENSGGOG00000023977,7
ENSGGOG00000011720,15
ENSGGOG00000024922,2a
ENSGGOG00000002199,1
ENSGGOG00000025529,9
ENSGGOG00000016452,19
ENSGGOG00000028365,1
ENSGGOG00000023641,11
ENSGGOG00000026533,1
ENSGGOG00000027735,7
ENSGGOG00000024455,1
ENSGGOG00000023064,2a
ENSGGOG00000023643,10
ENSGGOG00000012297,11
ENSGGOG00000002991,1
ENSGGOG00000012296,15
ENSGGOG00000003499,1
ENSGGOG00000025009,5
ENSGGOG00000028005,18
ENSGGOG00000025532,1
ENSGGOG00000012276,6
ENSGGOG00000025931,3
ENSGGOG00000023428,11
ENSGGOG00000004137,9
ENSGGOG00000025420,6
ENSGGOG00000006443,19
ENSGGOG00000025576,9
ENSGGOG00000026282,3
ENSGGOG00000016613,11
ENSGGOG00000026294,3
ENSGGOG00000028050,19
ENSGGOG00000010509,11
ENSGGOG00000028237,11
ENSGGOG00000024271,4
ENSGGOG00000025341,9
ENSGGOG00000025189,11
ENSGGOG00000025240,8
ENSGGOG00000028446,11
ENSGGOG00000022248,8
ENSGGOG00000011917,8
ENSGGOG00000009618,7
ENSGGOG00000026789,16
ENSGGOG00000026729,14
ENSGGOG00000006017,6
ENSGGOG00000024552,14
ENSGGOG00000012076,9
ENSGGOG00000023828,11
ENSGGOG00000026613,14
ENSGGOG00000005391,1
ENSGGOG00000026915,1
ENSGGOG00000026418,14
ENSGGOG00000026530,10
ENSGGOG00000023731,7
ENSGGOG00000025833,4
ENSGGOG00000024056,6
ENSGGOG00000025219,18
ENSGGOG00000023342,4
ENSGGOG00000022053,17
ENSGGOG00000002250,7
ENSGGOG00000026378,4
ENSGGOG00000022757,9
ENSGGOG00000027225,11
ENSGGOG00000025126,6
ENSGGOG00000024138,2b
ENSGGOG00000025401,9
ENSGGOG00000009622,7
ENSGGOG00000027604,9
ENSGGOG00000024507,6
ENSGGOG00000006780,9
ENSGGOG00000013122,9
ENSGGOG00000002509,11
ENSGGOG00000022119,16
ENSGGOG00000026921,2a
ENSGGOG00000022493,11
ENSGGOG00000006798,2a
ENSGGOG00000006400,7
ENSGGOG00000028217,2a
ENSGGOG00000027890,6
ENSGGOG00000027175,11
ENSGGOG00000023956,6
ENSGGOG00000013732,11
ENSGGOG00000010244,11
ENSGGOG00000004828,11
ENSGGOG00000025453,11
ENSGGOG00000014307,11
ENSGGOG00000024662,2b
ENSGGOG00000006278,6
ENSGGOG00000010000,11
ENSGGOG00000014310,11
ENSGGOG00000017004,9
ENSGGOG00000000269,7
ENSGGOG00000025525,11
ENSGGOG00000005114,6
ENSGGOG00000024958,1
ENSGGOG00000022963,17
ENSGGOG00000005228,9
ENSGGOG00000022466,16
ENSGGOG00000003281,1
ENSGGOG00000001168,6
ENSGGOG00000024451,10
ENSGGOG00000003266,3
ENSGGOG00000024668,14
ENSGGOG00000004567,9
ENSGGOG00000022344,17
ENSGGOG00000022897,14
ENSGGOG00000028206,8
ENSGGOG00000010407,10
ENSGGOG00000002119,11
ENSGGOG00000001257,9
ENSGGOG00000022649,14
ENSGGOG00000013779,9
ENSGGOG00000028037,1
ENSGGOG00000028067,9
ENSGGOG00000025462,14
ENSGGOG00000022086,9
ENSGGOG00000026436,21
ENSGGOG00000003981,10
ENSGGOG00000023823,7
ENSGGOG00000023303,5
ENSGGOG00000011290,2a
ENSGGOG00000026395,9
ENSGGOG00000011951,7
ENSGGOG00000028376,3
ENSGGOG00000024920,9
ENSGGOG00000015820,7
ENSGGOG00000009154,2a
ENSGGOG00000027633,9
ENSGGOG00000028130,2a
ENSGGOG00000004112,5
ENSGGOG00000027659,12
ENSGGOG00000026911,3
ENSGGOG00000027155,7
ENSGGOG00000011191,3
ENSGGOG00000015760,9
ENSGGOG00000027844,4
ENSGGOG00000013263,16
ENSGGOG00000022158,4
ENSGGOG00000024050,19
ENSGGOG00000024630,18
ENSGGOG00000027639,6
ENSGGOG00000005217,19
ENSGGOG00000027149,2b
ENSGGOG00000005550,10
ENSGGOG00000003700,11
ENSGGOG00000014682,2a
ENSGGOG00000006890,20
ENSGGOG00000026084,2b
ENSGGOG00000006271,3
ENSGGOG00000023108,10
ENSGGOG00000028218,11
ENSGGOG00000014627,6
ENSGGOG00000026319,6
ENSGGOG00000028429,4
ENSGGOG00000003066,4
ENSGGOG00000024867,6
ENSGGOG00000025686,19
ENSGGOG00000022619,1
ENSGGOG00000023377,4
ENSGGOG00000003018,11
ENSGGOG00000022948,16
ENSGGOG00000008416,1
ENSGGOG00000014859,16
ENSGGOG00000009720,16
ENSGGOG00000002049,11
ENSGGOG00000014267,2a
ENSGGOG00000025386,16
ENSGGOG00000021989,16
ENSGGOG00000028132,11
ENSGGOG00000022331,16
ENSGGOG00000028062,8
ENSGGOG00000000667,1
ENSGGOG00000004006,1
ENSGGOG00000013265,8
ENSGGOG00000024052,11
ENSGGOG00000001817,7
ENSGGOG00000023682,3
ENSGGOG00000016645,4
ENSGGOG00000026211,14
ENSGGOG00000025334,16
ENSGGOG00000024378,4
ENSGGOG00000028415,11
ENSGGOG00000016493,17
ENSGGOG00000000086,4
ENSGGOG00000009853,9
ENSGGOG00000026162,14
ENSGGOG00000024915,5
ENSGGOG00000027941,11
ENSGGOG00000008021,8
ENSGGOG00000023110,14
ENSGGOG00000012592,14
ENSGGOG00000023965,11
ENSGGOG00000016846,20
ENSGGOG00000003519,14
ENSGGOG00000005149,16
ENSGGOG00000025176,11
ENSGGOG00000023586,14
ENSGGOG00000025812,2b
ENSGGOG00000003878,11
ENSGGOG00000027534,2a
ENSGGOG00000004886,11
ENSGGOG00000024733,2a
ENSGGOG00000006942,11
ENSGGOG00000027698,1
ENSGGOG00000003998,16
ENSGGOG00000022355,20
ENSGGOG00000028267,15
ENSGGOG00000001828,11
ENSGGOG00000012612,4
ENSGGOG00000017019,11
ENSGGOG00000027266,11
ENSGGOG00000024403,15
ENSGGOG00000000070,11
ENSGGOG00000027019,11
ENSGGOG00000023960,7
ENSGGOG00000025416,8
ENSGGOG00000026075,2b
ENSGGOG00000009079,11
ENSGGOG00000008320,16
ENSGGOG00000021943,7
ENSGGOG00000010423,15
ENSGGOG00000009503,11
ENSGGOG00000012302,5
ENSGGOG00000007207,11
ENSGGOG00000027219,5
ENSGGOG00000027285,7
ENSGGOG00000011937,11
ENSGGOG00000024538,16
ENSGGOG00000024674,7
ENSGGOG00000025955,10
ENSGGOG00000011821,7
ENSGGOG00000024341,3
ENSGGOG00000011818,7
ENSGGOG00000013729,5
ENSGGOG00000001157,13
ENSGGOG00000023396,22
ENSGGOG00000022876,11
ENSGGOG00000027003,11
ENSGGOG00000023322,11
ENSGGOG00000026796,4
ENSGGOG00000012168,2a
ENSGGOG00000025217,11
ENSGGOG00000023975,1
ENSGGOG00000009136,17
ENSGGOG00000027478,3
ENSGGOG00000027924,11
ENSGGOG00000025102,17
ENSGGOG00000026642,12
ENSGGOG00000023150,3
ENSGGOG00000022801,5
ENSGGOG00000025776,4
ENSGGOG00000022216,2a
ENSGGOG00000001975,11
ENSGGOG00000027938,3
ENSGGOG00000025611,17
ENSGGOG00000023874,16
ENSGGOG00000011493,1
ENSGGOG00000013793,7
ENSGGOG00000003936,22
ENSGGOG00000008999,20
ENSGGOG00000028221,4
ENSGGOG00000002459,11
ENSGGOG00000025948,16
ENSGGOG00000026036,15
ENSGGOG00000014090,4
ENSGGOG00000025032,15
ENSGGOG00000025031,22
ENSGGOG00000003521,1
ENSGGOG00000016027,11
ENSGGOG00000015649,8
ENSGGOG00000025496,1
ENSGGOG00000027763,1
ENSGGOG00000023753,5
ENSGGOG00000008159,1
ENSGGOG00000023129,12
ENSGGOG00000028084,1
ENSGGOG00000013971,1
ENSGGOG00000016615,11
ENSGGOG00000022384,1
ENSGGOG00000001916,11
ENSGGOG00000022076,15
ENSGGOG00000025770,1
ENSGGOG00000012003,2b
ENSGGOG00000027522,5
ENSGGOG00000023165,15
ENSGGOG00000026802,2b
ENSGGOG00000005438,1
ENSGGOG00000026725,2b
ENSGGOG00000004553,19
ENSGGOG00000022836,17
ENSGGOG00000025345,13
ENSGGOG00000015142,15
ENSGGOG00000023457,11
ENSGGOG00000026883,3
ENSGGOG00000016464,10
ENSGGOG00000023502,1
ENSGGOG00000023273,22
ENSGGOG00000005445,5
ENSGGOG00000028138,14
ENSGGOG00000026705,22
ENSGGOG00000025428,17
ENSGGOG00000024763,16
ENSGGOG00000002996,12
ENSGGOG00000024760,1
ENSGGOG00000025793,11
ENSGGOG00000026984,8
ENSGGOG00000022277,17
ENSGGOG00000023618,9
ENSGGOG00000026401,12
ENSGGOG00000024170,4
ENSGGOG00000027150,6
ENSGGOG00000002786,20
ENSGGOG00000025754,3
ENSGGOG00000025150,11
ENSGGOG00000026093,6
ENSGGOG00000025498,16
ENSGGOG00000025174,11
ENSGGOG00000025820,12
ENSGGOG00000013791,17
ENSGGOG00000022477,17
ENSGGOG00000016459,11
ENSGGOG00000022659,1
ENSGGOG00000006457,1
ENSGGOG00000009949,11
ENSGGOG00000003672,1
ENSGGOG00000026982,6
ENSGGOG00000010318,6
ENSGGOG00000022234,11
ENSGGOG00000023555,16
ENSGGOG00000026178,14
ENSGGOG00000027179,14
ENSGGOG00000026854,2a
ENSGGOG00000001534,1
ENSGGOG00000011084,17
ENSGGOG00000010311,17
ENSGGOG00000013472,14
ENSGGOG00000023266,11
ENSGGOG00000026806,7
ENSGGOG00000024782,14
ENSGGOG00000026274,10
ENSGGOG00000008389,6
ENSGGOG00000022111,17
ENSGGOG00000002865,17
ENSGGOG00000012283,11
ENSGGOG00000015878,2b
ENSGGOG00000024036,2a
ENSGGOG00000005307,11
ENSGGOG00000021984,6
ENSGGOG00000010632,17
ENSGGOG00000014094,19
ENSGGOG00000008903,10
ENSGGOG00000013363,11
ENSGGOG00000026337,1
ENSGGOG00000013687,18
ENSGGOG00000014663,9
ENSGGOG00000026428,9
ENSGGOG00000022397,18
ENSGGOG00000000631,6
ENSGGOG00000024328,17
ENSGGOG00000021937,9
ENSGGOG00000007978,11
ENSGGOG00000022824,7
ENSGGOG00000024427,19
ENSGGOG00000022741,11
ENSGGOG00000027533,17
ENSGGOG00000027668,11
ENSGGOG00000008829,7
ENSGGOG00000001644,5
ENSGGOG00000025729,10
ENSGGOG00000025034,11
ENSGGOG00000006391,9
ENSGGOG00000000892,11
ENSGGOG00000023932,3
ENSGGOG00000004859,2a
ENSGGOG00000024910,8
ENSGGOG00000006847,1
ENSGGOG00000028036,11
ENSGGOG00000007745,1
ENSGGOG00000024748,5
ENSGGOG00000004355,3
ENSGGOG00000010314,11
ENSGGOG00000013878,3
ENSGGOG00000028615,20
ENSGGOG00000027642,20
ENSGGOG00000009145,11
ENSGGOG00000026002,20
ENSGGOG00000027088,20
ENSGGOG00000009641,5
ENSGGOG00000025909,2b
ENSGGOG00000026836,7
ENSGGOG00000022478,7
ENSGGOG00000023036,1
ENSGGOG00000026607,8
ENSGGOG00000023280,4
ENSGGOG00000024389,12
ENSGGOG00000023206,1
ENSGGOG00000007931,4
ENSGGOG00000006011,13
ENSGGOG00000027630,2a
ENSGGOG00000028434,9
ENSGGOG00000024476,14
ENSGGOG00000015763,5
ENSGGOG00000023705,11
ENSGGOG00000027203,14
ENSGGOG00000024107,17
ENSGGOG00000026301,17
ENSGGOG00000027673,1
ENSGGOG00000005091,11
ENSGGOG00000027439,22
ENSGGOG00000007934,1
ENSGGOG00000008129,14
ENSGGOG00000026119,11
ENSGGOG00000001025,21
ENSGGOG00000012860,1
ENSGGOG00000023985,22
ENSGGOG00000002970,22
ENSGGOG00000016996,12
ENSGGOG00000026988,22
ENSGGOG00000025333,21
ENSGGOG00000026696,1
ENSGGOG00000023178,5
ENSGGOG00000025315,4
ENSGGOG00000014370,5
ENSGGOG00000000021,9
ENSGGOG00000022191,21
ENSGGOG00000027346,4
ENSGGOG00000028328,12
ENSGGOG00000005564,9
ENSGGOG00000022306,4
ENSGGOG00000015560,3
ENSGGOG00000022979,11
ENSGGOG00000027699,12
ENSGGOG00000013986,1
ENSGGOG00000010879,1
ENSGGOG00000024004,12
ENSGGOG00000025544,3
ENSGGOG00000024012,9
ENSGGOG00000025499,12
ENSGGOG00000007410,9
ENSGGOG00000025078,10
ENSGGOG00000003070,3
ENSGGOG00000006778,19
ENSGGOG00000024535,9
ENSGGOG00000023691,9
ENSGGOG00000012730,17
ENSGGOG00000023355,9
ENSGGOG00000027715,11
