Ensembl Gene ID,Gene Biotype
ENSGGOG00000022131,protein_coding
ENSGGOG00000012288,protein_coding
ENSGGOG00000015749,protein_coding
ENSGGOG00000002314,protein_coding
ENSGGOG00000009494,protein_coding
ENSGGOG00000007312,protein_coding
ENSGGOG00000013493,protein_coding
ENSGGOG00000024850,protein_coding
ENSGGOG00000023668,protein_coding
ENSGGOG00000022382,protein_coding
ENSGGOG00000012313,protein_coding
ENSGGOG00000013046,protein_coding
ENSGGOG00000006754,protein_coding
ENSGGOG00000015717,protein_coding
ENSGGOG00000008634,protein_coding
ENSGGOG00000001712,protein_coding
ENSGGOG00000010930,protein_coding
ENSGGOG00000007841,protein_coding
ENSGGOG00000022136,protein_coding
ENSGGOG00000025393,protein_coding
ENSGGOG00000016723,protein_coding
ENSGGOG00000010228,protein_coding
ENSGGOG00000004414,protein_coding
ENSGGOG00000024270,protein_coding
ENSGGOG00000014343,protein_coding
ENSGGOG00000002249,protein_coding
ENSGGOG00000009561,protein_coding
ENSGGOG00000016654,protein_coding
ENSGGOG00000011998,protein_coding
ENSGGOG00000023876,protein_coding
ENSGGOG00000004582,protein_coding
ENSGGOG00000012559,protein_coding
ENSGGOG00000001312,protein_coding
ENSGGOG00000010913,protein_coding
ENSGGOG00000003736,protein_coding
ENSGGOG00000009530,protein_coding
ENSGGOG00000026899,protein_coding
ENSGGOG00000023227,protein_coding
ENSGGOG00000003731,protein_coding
ENSGGOG00000008020,protein_coding
ENSGGOG00000005746,protein_coding
ENSGGOG00000001069,protein_coding
ENSGGOG00000008052,protein_coding
ENSGGOG00000013589,protein_coding
ENSGGOG00000014752,protein_coding
ENSGGOG00000034932,protein_coding
ENSGGOG00000002578,protein_coding
ENSGGOG00000006311,protein_coding
ENSGGOG00000002309,protein_coding
ENSGGOG00000016306,protein_coding
ENSGGOG00000024790,protein_coding
ENSGGOG00000014989,protein_coding
ENSGGOG00000006837,protein_coding
ENSGGOG00000025378,protein_coding
ENSGGOG00000008342,protein_coding
ENSGGOG00000001091,protein_coding
ENSGGOG00000006504,protein_coding
ENSGGOG00000023513,protein_coding
ENSGGOG00000024432,protein_coding
ENSGGOG00000014326,protein_coding
ENSGGOG00000012522,protein_coding
ENSGGOG00000004131,protein_coding
ENSGGOG00000027201,protein_coding
ENSGGOG00000010362,protein_coding
ENSGGOG00000000304,protein_coding
ENSGGOG00000021952,protein_coding
ENSGGOG00000003136,protein_coding
ENSGGOG00000025400,protein_coding
ENSGGOG00000013834,protein_coding
ENSGGOG00000009668,protein_coding
ENSGGOG00000003259,protein_coding
ENSGGOG00000023870,protein_coding
ENSGGOG00000027838,protein_coding
ENSGGOG00000027137,protein_coding
ENSGGOG00000012466,protein_coding
ENSGGOG00000004537,protein_coding
ENSGGOG00000006828,protein_coding
ENSGGOG00000015666,protein_coding
ENSGGOG00000016631,protein_coding
ENSGGOG00000012817,protein_coding
ENSGGOG00000003776,protein_coding
ENSGGOG00000013708,protein_coding
ENSGGOG00000009450,protein_coding
ENSGGOG00000010255,protein_coding
ENSGGOG00000014394,protein_coding
ENSGGOG00000010848,protein_coding
ENSGGOG00000005921,protein_coding
ENSGGOG00000001478,protein_coding
ENSGGOG00000005882,protein_coding
ENSGGOG00000026926,protein_coding
ENSGGOG00000028054,protein_coding
ENSGGOG00000012401,protein_coding
ENSGGOG00000004676,protein_coding
ENSGGOG00000006838,protein_coding
ENSGGOG00000010959,protein_coding
ENSGGOG00000002206,protein_coding
ENSGGOG00000001326,protein_coding
ENSGGOG00000007029,protein_coding
ENSGGOG00000028322,protein_coding
ENSGGOG00000012834,protein_coding
ENSGGOG00000028007,protein_coding
ENSGGOG00000027332,protein_coding
ENSGGOG00000017143,protein_coding
ENSGGOG00000026269,protein_coding
ENSGGOG00000001070,protein_coding
ENSGGOG00000014852,protein_coding
ENSGGOG00000000842,protein_coding
ENSGGOG00000003331,protein_coding
ENSGGOG00000006202,protein_coding
ENSGGOG00000021956,protein_coding
ENSGGOG00000025079,protein_coding
ENSGGOG00000004995,protein_coding
ENSGGOG00000001083,protein_coding
ENSGGOG00000025646,protein_coding
ENSGGOG00000015635,protein_coding
ENSGGOG00000025652,protein_coding
ENSGGOG00000004169,protein_coding
ENSGGOG00000010082,protein_coding
ENSGGOG00000016381,protein_coding
ENSGGOG00000027377,protein_coding
ENSGGOG00000004273,protein_coding
ENSGGOG00000008606,protein_coding
ENSGGOG00000010257,protein_coding
ENSGGOG00000000513,protein_coding
ENSGGOG00000016735,protein_coding
ENSGGOG00000006624,protein_coding
ENSGGOG00000000082,protein_coding
ENSGGOG00000005168,protein_coding
ENSGGOG00000012922,protein_coding
ENSGGOG00000001404,protein_coding
ENSGGOG00000015319,protein_coding
ENSGGOG00000034939,protein_coding
ENSGGOG00000008718,protein_coding
ENSGGOG00000010925,protein_coding
ENSGGOG00000016173,protein_coding
ENSGGOG00000015441,protein_coding
ENSGGOG00000005563,protein_coding
ENSGGOG00000017107,protein_coding
ENSGGOG00000024843,protein_coding
ENSGGOG00000025351,protein_coding
ENSGGOG00000009223,protein_coding
ENSGGOG00000027616,protein_coding
ENSGGOG00000003361,protein_coding
ENSGGOG00000008125,protein_coding
ENSGGOG00000024612,protein_coding
ENSGGOG00000009905,protein_coding
ENSGGOG00000011722,protein_coding
ENSGGOG00000007667,protein_coding
ENSGGOG00000003533,protein_coding
ENSGGOG00000008196,protein_coding
ENSGGOG00000027577,protein_coding
ENSGGOG00000001431,protein_coding
ENSGGOG00000022325,protein_coding
ENSGGOG00000025069,protein_coding
ENSGGOG00000009778,protein_coding
ENSGGOG00000015236,protein_coding
ENSGGOG00000011546,protein_coding
ENSGGOG00000005626,protein_coding
ENSGGOG00000014937,protein_coding
ENSGGOG00000010545,protein_coding
ENSGGOG00000004730,protein_coding
ENSGGOG00000006436,protein_coding
ENSGGOG00000015307,protein_coding
ENSGGOG00000010993,protein_coding
ENSGGOG00000015979,protein_coding
ENSGGOG00000011054,protein_coding
ENSGGOG00000023887,protein_coding
ENSGGOG00000000118,protein_coding
ENSGGOG00000014572,protein_coding
ENSGGOG00000012898,protein_coding
ENSGGOG00000015193,protein_coding
ENSGGOG00000015734,protein_coding
ENSGGOG00000007261,protein_coding
ENSGGOG00000028211,protein_coding
ENSGGOG00000022524,protein_coding
ENSGGOG00000022289,protein_coding
ENSGGOG00000025865,protein_coding
ENSGGOG00000026142,protein_coding
ENSGGOG00000015172,protein_coding
ENSGGOG00000028534,protein_coding
ENSGGOG00000011399,protein_coding
ENSGGOG00000007609,protein_coding
ENSGGOG00000000301,protein_coding
ENSGGOG00000006571,protein_coding
ENSGGOG00000001407,protein_coding
ENSGGOG00000027802,protein_coding
ENSGGOG00000008282,protein_coding
ENSGGOG00000013016,protein_coding
ENSGGOG00000014709,protein_coding
ENSGGOG00000022011,protein_coding
ENSGGOG00000013533,protein_coding
ENSGGOG00000027092,protein_coding
ENSGGOG00000016873,protein_coding
ENSGGOG00000023161,protein_coding
ENSGGOG00000016972,protein_coding
ENSGGOG00000013841,protein_coding
ENSGGOG00000009204,protein_coding
ENSGGOG00000004181,protein_coding
ENSGGOG00000004616,protein_coding
ENSGGOG00000002610,protein_coding
ENSGGOG00000015265,protein_coding
ENSGGOG00000009504,protein_coding
ENSGGOG00000011379,protein_coding
ENSGGOG00000012953,protein_coding
ENSGGOG00000012129,protein_coding
ENSGGOG00000016537,protein_coding
ENSGGOG00000016102,protein_coding
ENSGGOG00000013267,protein_coding
ENSGGOG00000015683,protein_coding
ENSGGOG00000002484,protein_coding
ENSGGOG00000000242,protein_coding
ENSGGOG00000016206,protein_coding
ENSGGOG00000010445,protein_coding
ENSGGOG00000028407,protein_coding
ENSGGOG00000002197,protein_coding
ENSGGOG00000005769,protein_coding
ENSGGOG00000027112,protein_coding
ENSGGOG00000022587,protein_coding
ENSGGOG00000024272,protein_coding
ENSGGOG00000011774,protein_coding
ENSGGOG00000002353,protein_coding
ENSGGOG00000011369,protein_coding
ENSGGOG00000009880,protein_coding
ENSGGOG00000004058,protein_coding
ENSGGOG00000011428,protein_coding
ENSGGOG00000001490,protein_coding
ENSGGOG00000028613,protein_coding
ENSGGOG00000005224,protein_coding
ENSGGOG00000027541,protein_coding
ENSGGOG00000003560,protein_coding
ENSGGOG00000014816,protein_coding
ENSGGOG00000012775,protein_coding
ENSGGOG00000027171,protein_coding
ENSGGOG00000011467,protein_coding
ENSGGOG00000027530,protein_coding
ENSGGOG00000009976,protein_coding
ENSGGOG00000005557,protein_coding
ENSGGOG00000022833,protein_coding
ENSGGOG00000014436,protein_coding
ENSGGOG00000000700,protein_coding
ENSGGOG00000004198,protein_coding
ENSGGOG00000028442,protein_coding
ENSGGOG00000027980,protein_coding
ENSGGOG00000012299,protein_coding
ENSGGOG00000014157,protein_coding
ENSGGOG00000011472,protein_coding
ENSGGOG00000028106,protein_coding
ENSGGOG00000015536,protein_coding
ENSGGOG00000000224,protein_coding
ENSGGOG00000006447,protein_coding
ENSGGOG00000034992,protein_coding
ENSGGOG00000008953,protein_coding
ENSGGOG00000028568,protein_coding
ENSGGOG00000022699,protein_coding
ENSGGOG00000002492,protein_coding
ENSGGOG00000014195,protein_coding
ENSGGOG00000007551,protein_coding
ENSGGOG00000009209,protein_coding
ENSGGOG00000016777,protein_coding
ENSGGOG00000010587,protein_coding
ENSGGOG00000004101,protein_coding
ENSGGOG00000016427,protein_coding
ENSGGOG00000001743,protein_coding
ENSGGOG00000009382,protein_coding
ENSGGOG00000004655,protein_coding
ENSGGOG00000010577,protein_coding
ENSGGOG00000010878,protein_coding
ENSGGOG00000007707,protein_coding
ENSGGOG00000034914,protein_coding
ENSGGOG00000016442,protein_coding
ENSGGOG00000003636,protein_coding
ENSGGOG00000024118,protein_coding
ENSGGOG00000000615,protein_coding
ENSGGOG00000008039,protein_coding
ENSGGOG00000028284,protein_coding
ENSGGOG00000008556,protein_coding
ENSGGOG00000024600,protein_coding
ENSGGOG00000016974,protein_coding
ENSGGOG00000009603,protein_coding
ENSGGOG00000022923,protein_coding
ENSGGOG00000003982,protein_coding
ENSGGOG00000000614,protein_coding
ENSGGOG00000026860,protein_coding
ENSGGOG00000006003,protein_coding
ENSGGOG00000013205,protein_coding
ENSGGOG00000028216,protein_coding
ENSGGOG00000002965,protein_coding
ENSGGOG00000011619,protein_coding
ENSGGOG00000025884,protein_coding
ENSGGOG00000007836,protein_coding
ENSGGOG00000022262,protein_coding
ENSGGOG00000014223,protein_coding
ENSGGOG00000000347,protein_coding
ENSGGOG00000002699,protein_coding
ENSGGOG00000024241,protein_coding
ENSGGOG00000005082,protein_coding
ENSGGOG00000026038,protein_coding
ENSGGOG00000010070,protein_coding
ENSGGOG00000000713,protein_coding
ENSGGOG00000002738,protein_coding
ENSGGOG00000010097,protein_coding
ENSGGOG00000003603,protein_coding
ENSGGOG00000001501,protein_coding
ENSGGOG00000011248,protein_coding
ENSGGOG00000025064,protein_coding
ENSGGOG00000001418,protein_coding
ENSGGOG00000028401,protein_coding
ENSGGOG00000002467,protein_coding
ENSGGOG00000015882,protein_coding
ENSGGOG00000009324,protein_coding
ENSGGOG00000007591,protein_coding
ENSGGOG00000005811,protein_coding
ENSGGOG00000024005,protein_coding
ENSGGOG00000007800,protein_coding
ENSGGOG00000023813,protein_coding
ENSGGOG00000002243,protein_coding
ENSGGOG00000001822,protein_coding
ENSGGOG00000013768,protein_coding
ENSGGOG00000025261,protein_coding
ENSGGOG00000015271,protein_coding
ENSGGOG00000016587,protein_coding
ENSGGOG00000025397,protein_coding
ENSGGOG00000005954,protein_coding
ENSGGOG00000012686,protein_coding
ENSGGOG00000026177,protein_coding
ENSGGOG00000034879,protein_coding
ENSGGOG00000028469,protein_coding
ENSGGOG00000023976,protein_coding
ENSGGOG00000013717,protein_coding
ENSGGOG00000005177,protein_coding
ENSGGOG00000034830,protein_coding
ENSGGOG00000005644,protein_coding
ENSGGOG00000034839,protein_coding
ENSGGOG00000034921,protein_coding
ENSGGOG00000007690,protein_coding
ENSGGOG00000007886,protein_coding
ENSGGOG00000016599,protein_coding
ENSGGOG00000015105,protein_coding
ENSGGOG00000027867,protein_coding
ENSGGOG00000010205,protein_coding
ENSGGOG00000012100,protein_coding
ENSGGOG00000015118,protein_coding
ENSGGOG00000012676,protein_coding
ENSGGOG00000001081,protein_coding
ENSGGOG00000014261,protein_coding
ENSGGOG00000003290,protein_coding
ENSGGOG00000004061,protein_coding
ENSGGOG00000027262,protein_coding
ENSGGOG00000010169,protein_coding
ENSGGOG00000027381,protein_coding
ENSGGOG00000023977,protein_coding
ENSGGOG00000011720,protein_coding
ENSGGOG00000026281,protein_coding
ENSGGOG00000022895,protein_coding
ENSGGOG00000027373,protein_coding
ENSGGOG00000010351,protein_coding
ENSGGOG00000023331,protein_coding
ENSGGOG00000024652,protein_coding
ENSGGOG00000021995,protein_coding
ENSGGOG00000026932,protein_coding
ENSGGOG00000027903,protein_coding
ENSGGOG00000024024,protein_coding
ENSGGOG00000023598,protein_coding
ENSGGOG00000011678,protein_coding
ENSGGOG00000024847,protein_coding
ENSGGOG00000024167,protein_coding
ENSGGOG00000025658,protein_coding
ENSGGOG00000022189,protein_coding
ENSGGOG00000026550,protein_coding
ENSGGOG00000026151,protein_coding
ENSGGOG00000011659,protein_coding
ENSGGOG00000026990,protein_coding
ENSGGOG00000012349,protein_coding
ENSGGOG00000011802,protein_coding
ENSGGOG00000024900,protein_coding
ENSGGOG00000008275,protein_coding
ENSGGOG00000004885,protein_coding
ENSGGOG00000004617,protein_coding
ENSGGOG00000012496,protein_coding
ENSGGOG00000023676,protein_coding
ENSGGOG00000025319,protein_coding
ENSGGOG00000022681,protein_coding
ENSGGOG00000026243,protein_coding
ENSGGOG00000023924,protein_coding
ENSGGOG00000028325,protein_coding
ENSGGOG00000023589,protein_coding
ENSGGOG00000025370,protein_coding
ENSGGOG00000023107,protein_coding
ENSGGOG00000026757,protein_coding
ENSGGOG00000023000,protein_coding
ENSGGOG00000025053,protein_coding
ENSGGOG00000022688,protein_coding
ENSGGOG00000026221,protein_coding
ENSGGOG00000024015,protein_coding
ENSGGOG00000024922,protein_coding
ENSGGOG00000002199,protein_coding
ENSGGOG00000025529,protein_coding
ENSGGOG00000016452,protein_coding
ENSGGOG00000028365,protein_coding
ENSGGOG00000023641,protein_coding
ENSGGOG00000026533,protein_coding
ENSGGOG00000027735,protein_coding
ENSGGOG00000024455,protein_coding
ENSGGOG00000023064,protein_coding
ENSGGOG00000023643,protein_coding
ENSGGOG00000012297,protein_coding
ENSGGOG00000002991,protein_coding
ENSGGOG00000012296,protein_coding
ENSGGOG00000003499,protein_coding
ENSGGOG00000025009,protein_coding
ENSGGOG00000028005,protein_coding
ENSGGOG00000025532,protein_coding
ENSGGOG00000012276,protein_coding
ENSGGOG00000025931,protein_coding
ENSGGOG00000023428,protein_coding
ENSGGOG00000004137,protein_coding
ENSGGOG00000023785,protein_coding
ENSGGOG00000025420,protein_coding
ENSGGOG00000006443,protein_coding
ENSGGOG00000025576,protein_coding
ENSGGOG00000026282,protein_coding
ENSGGOG00000016613,protein_coding
ENSGGOG00000002721,protein_coding
ENSGGOG00000002324,protein_coding
ENSGGOG00000026294,protein_coding
ENSGGOG00000028050,protein_coding
ENSGGOG00000010509,protein_coding
ENSGGOG00000028237,protein_coding
ENSGGOG00000024271,protein_coding
ENSGGOG00000015345,protein_coding
ENSGGOG00000025341,protein_coding
ENSGGOG00000025189,protein_coding
ENSGGOG00000025240,protein_coding
ENSGGOG00000028446,protein_coding
ENSGGOG00000022248,protein_coding
ENSGGOG00000011917,protein_coding
ENSGGOG00000009618,protein_coding
ENSGGOG00000026789,protein_coding
ENSGGOG00000026729,protein_coding
ENSGGOG00000006017,protein_coding
ENSGGOG00000024552,protein_coding
ENSGGOG00000012076,protein_coding
ENSGGOG00000023828,protein_coding
ENSGGOG00000026613,protein_coding
ENSGGOG00000005391,protein_coding
ENSGGOG00000026915,protein_coding
ENSGGOG00000026418,protein_coding
ENSGGOG00000026530,protein_coding
ENSGGOG00000023731,protein_coding
ENSGGOG00000025833,protein_coding
ENSGGOG00000024056,protein_coding
ENSGGOG00000025219,protein_coding
ENSGGOG00000023342,protein_coding
ENSGGOG00000022053,protein_coding
ENSGGOG00000002250,protein_coding
ENSGGOG00000026378,protein_coding
ENSGGOG00000022757,protein_coding
ENSGGOG00000027225,protein_coding
ENSGGOG00000025126,protein_coding
ENSGGOG00000024138,protein_coding
ENSGGOG00000025401,protein_coding
ENSGGOG00000009622,protein_coding
ENSGGOG00000027604,protein_coding
ENSGGOG00000024507,protein_coding
ENSGGOG00000006780,protein_coding
ENSGGOG00000013122,protein_coding
ENSGGOG00000002509,protein_coding
ENSGGOG00000022119,protein_coding
ENSGGOG00000026921,protein_coding
ENSGGOG00000022493,protein_coding
ENSGGOG00000006798,protein_coding
ENSGGOG00000006400,protein_coding
ENSGGOG00000028217,protein_coding
ENSGGOG00000027890,protein_coding
ENSGGOG00000027175,protein_coding
ENSGGOG00000023956,protein_coding
ENSGGOG00000013732,protein_coding
ENSGGOG00000010244,protein_coding
ENSGGOG00000004828,protein_coding
ENSGGOG00000025453,protein_coding
ENSGGOG00000014307,protein_coding
ENSGGOG00000024662,protein_coding
ENSGGOG00000006278,protein_coding
ENSGGOG00000010000,protein_coding
ENSGGOG00000014310,protein_coding
ENSGGOG00000017004,protein_coding
ENSGGOG00000000269,protein_coding
ENSGGOG00000025525,protein_coding
ENSGGOG00000005114,protein_coding
ENSGGOG00000024958,protein_coding
ENSGGOG00000022963,protein_coding
ENSGGOG00000005228,protein_coding
ENSGGOG00000022466,protein_coding
ENSGGOG00000003281,protein_coding
ENSGGOG00000001168,protein_coding
ENSGGOG00000024451,protein_coding
ENSGGOG00000003266,protein_coding
ENSGGOG00000024668,protein_coding
ENSGGOG00000004567,protein_coding
ENSGGOG00000022344,protein_coding
ENSGGOG00000025841,protein_coding
ENSGGOG00000022897,protein_coding
ENSGGOG00000028206,protein_coding
ENSGGOG00000010407,protein_coding
ENSGGOG00000002119,protein_coding
ENSGGOG00000028133,protein_coding
ENSGGOG00000001257,protein_coding
ENSGGOG00000022649,protein_coding
ENSGGOG00000013779,protein_coding
ENSGGOG00000028037,protein_coding
ENSGGOG00000028067,protein_coding
ENSGGOG00000025462,protein_coding
ENSGGOG00000022086,protein_coding
ENSGGOG00000026436,protein_coding
ENSGGOG00000003981,protein_coding
ENSGGOG00000023823,protein_coding
ENSGGOG00000023303,protein_coding
ENSGGOG00000011290,protein_coding
ENSGGOG00000026395,protein_coding
ENSGGOG00000011951,protein_coding
ENSGGOG00000028376,protein_coding
ENSGGOG00000024920,protein_coding
ENSGGOG00000015820,protein_coding
ENSGGOG00000009154,protein_coding
ENSGGOG00000027633,protein_coding
ENSGGOG00000028130,protein_coding
ENSGGOG00000004112,protein_coding
ENSGGOG00000027659,protein_coding
ENSGGOG00000026911,protein_coding
ENSGGOG00000027155,protein_coding
ENSGGOG00000011191,protein_coding
ENSGGOG00000015760,protein_coding
ENSGGOG00000027844,protein_coding
ENSGGOG00000013263,protein_coding
ENSGGOG00000022158,protein_coding
ENSGGOG00000024050,protein_coding
ENSGGOG00000028052,protein_coding
ENSGGOG00000024630,protein_coding
ENSGGOG00000027639,protein_coding
ENSGGOG00000026664,protein_coding
ENSGGOG00000005217,protein_coding
ENSGGOG00000027149,protein_coding
ENSGGOG00000005550,protein_coding
ENSGGOG00000003700,protein_coding
ENSGGOG00000014682,protein_coding
ENSGGOG00000006890,protein_coding
ENSGGOG00000026084,protein_coding
ENSGGOG00000006271,protein_coding
ENSGGOG00000023108,protein_coding
ENSGGOG00000028218,protein_coding
ENSGGOG00000014627,protein_coding
ENSGGOG00000026310,protein_coding
ENSGGOG00000026272,protein_coding
ENSGGOG00000026319,protein_coding
ENSGGOG00000028429,protein_coding
ENSGGOG00000003066,protein_coding
ENSGGOG00000024867,protein_coding
ENSGGOG00000025686,protein_coding
ENSGGOG00000022619,protein_coding
ENSGGOG00000023377,protein_coding
ENSGGOG00000003018,protein_coding
ENSGGOG00000022948,protein_coding
