Ensembl Gene ID,Gene Biotype
ENSRNOG00000002126,protein_coding
ENSRNOG00000047668,protein_coding
ENSRNOG00000015148,protein_coding
ENSRNOG00000039969,protein_coding
ENSRNOG00000048222,protein_coding
ENSRNOG00000016853,protein_coding
ENSRNOG00000025408,protein_coding
ENSRNOG00000048333,protein_coding
ENSRNOG00000025433,protein_coding
ENSRNOG00000011276,protein_coding
ENSRNOG00000047563,protein_coding
ENSRNOG00000011263,protein_coding
ENSRNOG00000018796,protein_coding
ENSRNOG00000010984,protein_coding
ENSRNOG00000042848,protein_coding
ENSRNOG00000018607,protein_coding
ENSRNOG00000045788,protein_coding
ENSRNOG00000015618,protein_coding
ENSRNOG00000001549,protein_coding
ENSRNOG00000031287,protein_coding
ENSRNOG00000022364,protein_coding
ENSRNOG00000001551,protein_coding
ENSRNOG00000006997,protein_coding
ENSRNOG00000018564,protein_coding
ENSRNOG00000015418,protein_coding
ENSRNOG00000047131,protein_coding
ENSRNOG00000049723,protein_coding
ENSRNOG00000022163,protein_coding
ENSRNOG00000022156,protein_coding
ENSRNOG00000014624,protein_coding
ENSRNOG00000025764,protein_coding
ENSRNOG00000015280,protein_coding
ENSRNOG00000043098,protein_coding
ENSRNOG00000018958,protein_coding
ENSRNOG00000001544,protein_coding
ENSRNOG00000015498,protein_coding
ENSRNOG00000019004,protein_coding
ENSRNOG00000042700,protein_coding
ENSRNOG00000019020,protein_coding
ENSRNOG00000015859,protein_coding
ENSRNOG00000001607,protein_coding
ENSRNOG00000015383,protein_coding
ENSRNOG00000019288,protein_coding
ENSRNOG00000013147,protein_coding
ENSRNOG00000014775,protein_coding
ENSRNOG00000001606,protein_coding
ENSRNOG00000014757,protein_coding
ENSRNOG00000042983,protein_coding
ENSRNOG00000016671,protein_coding
ENSRNOG00000046436,protein_coding
ENSRNOG00000027858,protein_coding
ENSRNOG00000019444,protein_coding
ENSRNOG00000001603,protein_coding
ENSRNOG00000001602,protein_coding
ENSRNOG00000001599,protein_coding
ENSRNOG00000019482,protein_coding
ENSRNOG00000001598,protein_coding
ENSRNOG00000025710,protein_coding
ENSRNOG00000013742,protein_coding
ENSRNOG00000001592,protein_coding
ENSRNOG00000047261,protein_coding
ENSRNOG00000039808,protein_coding
ENSRNOG00000048511,protein_coding
ENSRNOG00000001584,protein_coding
ENSRNOG00000049345,protein_coding
ENSRNOG00000030174,protein_coding
ENSRNOG00000001582,protein_coding
ENSRNOG00000013878,protein_coding
ENSRNOG00000001575,protein_coding
ENSRNOG00000015645,protein_coding
ENSRNOG00000014093,protein_coding
ENSRNOG00000015740,protein_coding
ENSRNOG00000031060,protein_coding
ENSRNOG00000029344,protein_coding
ENSRNOG00000022202,protein_coding
ENSRNOG00000048534,protein_coding
ENSRNOG00000047379,protein_coding
ENSRNOG00000014117,protein_coding
ENSRNOG00000014336,protein_coding
ENSRNOG00000005783,protein_coding
ENSRNOG00000023438,protein_coding
ENSRNOG00000014761,protein_coding
ENSRNOG00000049399,protein_coding
ENSRNOG00000046163,protein_coding
ENSRNOG00000001567,protein_coding
ENSRNOG00000040063,protein_coding
ENSRNOG00000015895,protein_coding
ENSRNOG00000040060,protein_coding
ENSRNOG00000015317,protein_coding
ENSRNOG00000040054,protein_coding
ENSRNOG00000016275,protein_coding
ENSRNOG00000040057,protein_coding
ENSRNOG00000050693,protein_coding
ENSRNOG00000040050,protein_coding
ENSRNOG00000033732,protein_coding
ENSRNOG00000021569,protein_coding
ENSRNOG00000005985,protein_coding
ENSRNOG00000015438,protein_coding
ENSRNOG00000002115,protein_coding
ENSRNOG00000015519,protein_coding
ENSRNOG00000002104,protein_coding
ENSRNOG00000009738,protein_coding
ENSRNOG00000016015,protein_coding
ENSRNOG00000018292,protein_coding
ENSRNOG00000016064,protein_coding
ENSRNOG00000002092,protein_coding
ENSRNOG00000021555,protein_coding
ENSRNOG00000016526,protein_coding
ENSRNOG00000021524,protein_coding
ENSRNOG00000039725,protein_coding
ENSRNOG00000002080,protein_coding
ENSRNOG00000016311,protein_coding
ENSRNOG00000016632,protein_coding
ENSRNOG00000040171,protein_coding
ENSRNOG00000014237,protein_coding
ENSRNOG00000033011,protein_coding
ENSRNOG00000045538,protein_coding
ENSRNOG00000050202,protein_coding
ENSRNOG00000013968,protein_coding
ENSRNOG00000021805,protein_coding
ENSRNOG00000002072,protein_coding
ENSRNOG00000013505,protein_coding
ENSRNOG00000016643,protein_coding
ENSRNOG00000048101,protein_coding
ENSRNOG00000016645,protein_coding
ENSRNOG00000030131,protein_coding
ENSRNOG00000016695,protein_coding
ENSRNOG00000049137,protein_coding
ENSRNOG00000021399,protein_coding
ENSRNOG00000016562,protein_coding
ENSRNOG00000016532,protein_coding
ENSRNOG00000002051,protein_coding
ENSRNOG00000013236,protein_coding
ENSRNOG00000016207,protein_coding
ENSRNOG00000011037,protein_coding
ENSRNOG00000048428,protein_coding
ENSRNOG00000011533,protein_coding
ENSRNOG00000013112,protein_coding
ENSRNOG00000017051,protein_coding
ENSRNOG00000011180,protein_coding
ENSRNOG00000011728,protein_coding
ENSRNOG00000015546,protein_coding
ENSRNOG00000013034,protein_coding
ENSRNOG00000012850,protein_coding
ENSRNOG00000017369,protein_coding
ENSRNOG00000016036,protein_coding
ENSRNOG00000011829,protein_coding
ENSRNOG00000017381,protein_coding
ENSRNOG00000028703,protein_coding
ENSRNOG00000050210,protein_coding
ENSRNOG00000015301,protein_coding
ENSRNOG00000046175,protein_coding
ENSRNOG00000000729,protein_coding
ENSRNOG00000011956,protein_coding
ENSRNOG00000012325,protein_coding
ENSRNOG00000000728,protein_coding
ENSRNOG00000012153,protein_coding
ENSRNOG00000000726,protein_coding
ENSRNOG00000050389,protein_coding
ENSRNOG00000002036,protein_coding
ENSRNOG00000015113,protein_coding
ENSRNOG00000045845,protein_coding
ENSRNOG00000011461,protein_coding
ENSRNOG00000028968,protein_coding
ENSRNOG00000027230,protein_coding
ENSRNOG00000048084,protein_coding
ENSRNOG00000050316,protein_coding
ENSRNOG00000028670,protein_coding
ENSRNOG00000050886,protein_coding
ENSRNOG00000028658,protein_coding
ENSRNOG00000045668,protein_coding
ENSRNOG00000049590,protein_coding
ENSRNOG00000049302,protein_coding
ENSRNOG00000010765,protein_coding
ENSRNOG00000030864,protein_coding
ENSRNOG00000047390,protein_coding
ENSRNOG00000049251,protein_coding
ENSRNOG00000046270,protein_coding
ENSRNOG00000028638,protein_coding
ENSRNOG00000028649,protein_coding
ENSRNOG00000000763,protein_coding
ENSRNOG00000028594,protein_coding
ENSRNOG00000010516,protein_coding
ENSRNOG00000014048,protein_coding
ENSRNOG00000000768,protein_coding
ENSRNOG00000045658,protein_coding
ENSRNOG00000048232,protein_coding
ENSRNOG00000000774,protein_coding
ENSRNOG00000042057,protein_coding
ENSRNOG00000002032,protein_coding
ENSRNOG00000002028,protein_coding
ENSRNOG00000014124,protein_coding
ENSRNOG00000014957,protein_coding
ENSRNOG00000009783,protein_coding
ENSRNOG00000002026,protein_coding
ENSRNOG00000014202,protein_coding
ENSRNOG00000028292,protein_coding
ENSRNOG00000033386,protein_coding
ENSRNOG00000029466,protein_coding
ENSRNOG00000014293,protein_coding
ENSRNOG00000049741,protein_coding
ENSRNOG00000014503,protein_coding
ENSRNOG00000014419,protein_coding
ENSRNOG00000049802,protein_coding
ENSRNOG00000002021,protein_coding
ENSRNOG00000030156,protein_coding
ENSRNOG00000004977,protein_coding
ENSRNOG00000017997,protein_coding
ENSRNOG00000014776,protein_coding
ENSRNOG00000017840,protein_coding
ENSRNOG00000027171,protein_coding
ENSRNOG00000002012,protein_coding
ENSRNOG00000018075,protein_coding
ENSRNOG00000018179,protein_coding
ENSRNOG00000009596,protein_coding
ENSRNOG00000028014,protein_coding
ENSRNOG00000017568,protein_coding
ENSRNOG00000024212,protein_coding
ENSRNOG00000017333,protein_coding
ENSRNOG00000002001,protein_coding
ENSRNOG00000015459,protein_coding
ENSRNOG00000028461,protein_coding
ENSRNOG00000017091,protein_coding
ENSRNOG00000000775,protein_coding
ENSRNOG00000016773,protein_coding
ENSRNOG00000028227,protein_coding
ENSRNOG00000015534,protein_coding
ENSRNOG00000016250,protein_coding
ENSRNOG00000022730,protein_coding
ENSRNOG00000014658,protein_coding
ENSRNOG00000016231,protein_coding
ENSRNOG00000033136,protein_coding
ENSRNOG00000024182,protein_coding
ENSRNOG00000011382,protein_coding
ENSRNOG00000000010,protein_coding
ENSRNOG00000008483,protein_coding
ENSRNOG00000022107,protein_coding
ENSRNOG00000016021,protein_coding
ENSRNOG00000001991,protein_coding
ENSRNOG00000009297,protein_coding
ENSRNOG00000015121,protein_coding
ENSRNOG00000009274,protein_coding
ENSRNOG00000028178,protein_coding
ENSRNOG00000015035,protein_coding
ENSRNOG00000015162,protein_coding
ENSRNOG00000009042,protein_coding
ENSRNOG00000018358,protein_coding
ENSRNOG00000040052,protein_coding
ENSRNOG00000002010,protein_coding
ENSRNOG00000000778,protein_coding
ENSRNOG00000048119,protein_coding
ENSRNOG00000039877,protein_coding
ENSRNOG00000000779,protein_coding
ENSRNOG00000001984,protein_coding
ENSRNOG00000015666,protein_coding
ENSRNOG00000001979,protein_coding
ENSRNOG00000014630,protein_coding
ENSRNOG00000018434,protein_coding
ENSRNOG00000008949,protein_coding
ENSRNOG00000000780,protein_coding
ENSRNOG00000040122,protein_coding
ENSRNOG00000026870,protein_coding
ENSRNOG00000000781,protein_coding
ENSRNOG00000027012,protein_coding
ENSRNOG00000001704,protein_coding
ENSRNOG00000021518,protein_coding
ENSRNOG00000014376,protein_coding
ENSRNOG00000000783,protein_coding
ENSRNOG00000042967,protein_coding
ENSRNOG00000001699,protein_coding
ENSRNOG00000000782,protein_coding
ENSRNOG00000008664,protein_coding
ENSRNOG00000031689,protein_coding
ENSRNOG00000007757,protein_coding
ENSRNOG00000032930,protein_coding
ENSRNOG00000014089,protein_coding
ENSRNOG00000047848,protein_coding
ENSRNOG00000049693,protein_coding
ENSRNOG00000031384,protein_coding
ENSRNOG00000047294,protein_coding
ENSRNOG00000049911,protein_coding
ENSRNOG00000013180,protein_coding
ENSRNOG00000028035,protein_coding
ENSRNOG00000049380,protein_coding
ENSRNOG00000024101,protein_coding
ENSRNOG00000027873,protein_coding
ENSRNOG00000001701,protein_coding
ENSRNOG00000031065,protein_coding
ENSRNOG00000007632,protein_coding
ENSRNOG00000026236,protein_coding
ENSRNOG00000042370,protein_coding
ENSRNOG00000007136,protein_coding
ENSRNOG00000012852,protein_coding
ENSRNOG00000001692,protein_coding
ENSRNOG00000015843,protein_coding
ENSRNOG00000007046,protein_coding
ENSRNOG00000001691,protein_coding
ENSRNOG00000001688,protein_coding
ENSRNOG00000033362,protein_coding
ENSRNOG00000016245,protein_coding
ENSRNOG00000001686,protein_coding
ENSRNOG00000018823,protein_coding
ENSRNOG00000000785,protein_coding
ENSRNOG00000000786,protein_coding
ENSRNOG00000016251,protein_coding
ENSRNOG00000001684,protein_coding
ENSRNOG00000018943,protein_coding
ENSRNOG00000049841,protein_coding
ENSRNOG00000039850,protein_coding
ENSRNOG00000048140,protein_coding
ENSRNOG00000000790,protein_coding
ENSRNOG00000001682,protein_coding
ENSRNOG00000029939,protein_coding
ENSRNOG00000018952,protein_coding
ENSRNOG00000016841,protein_coding
ENSRNOG00000046154,protein_coding
ENSRNOG00000025687,protein_coding
ENSRNOG00000020492,protein_coding
ENSRNOG00000027355,protein_coding
ENSRNOG00000006898,protein_coding
ENSRNOG00000018996,protein_coding
ENSRNOG00000006619,protein_coding
ENSRNOG00000017090,protein_coding
ENSRNOG00000006554,protein_coding
ENSRNOG00000029765,protein_coding
ENSRNOG00000019097,protein_coding
ENSRNOG00000013907,protein_coding
ENSRNOG00000001681,protein_coding
ENSRNOG00000003439,protein_coding
ENSRNOG00000047657,protein_coding
ENSRNOG00000042253,protein_coding
ENSRNOG00000026914,protein_coding
ENSRNOG00000001662,protein_coding
ENSRNOG00000033135,protein_coding
ENSRNOG00000003461,protein_coding
ENSRNOG00000020478,protein_coding
ENSRNOG00000048195,protein_coding
ENSRNOG00000001658,protein_coding
ENSRNOG00000003479,protein_coding
ENSRNOG00000006422,protein_coding
ENSRNOG00000003496,protein_coding
ENSRNOG00000001656,protein_coding
ENSRNOG00000047005,protein_coding
ENSRNOG00000001652,protein_coding
ENSRNOG00000006341,protein_coding
ENSRNOG00000048980,protein_coding
ENSRNOG00000020468,protein_coding
ENSRNOG00000000340,protein_coding
ENSRNOG00000020467,protein_coding
ENSRNOG00000001647,protein_coding
ENSRNOG00000003580,protein_coding
ENSRNOG00000026050,protein_coding
ENSRNOG00000001643,protein_coding
ENSRNOG00000001632,protein_coding
ENSRNOG00000028176,protein_coding
ENSRNOG00000048951,protein_coding
ENSRNOG00000000341,protein_coding
ENSRNOG00000047304,protein_coding
ENSRNOG00000020423,protein_coding
ENSRNOG00000003695,protein_coding
ENSRNOG00000050170,protein_coding
ENSRNOG00000003755,protein_coding
ENSRNOG00000029340,protein_coding
ENSRNOG00000048841,protein_coding
ENSRNOG00000020204,protein_coding
ENSRNOG00000003853,protein_coding
ENSRNOG00000000446,protein_coding
ENSRNOG00000020167,protein_coding
ENSRNOG00000050587,protein_coding
ENSRNOG00000019273,protein_coding
ENSRNOG00000048393,protein_coding
ENSRNOG00000028717,protein_coding
ENSRNOG00000023841,protein_coding
ENSRNOG00000039966,protein_coding
ENSRNOG00000021808,protein_coding
ENSRNOG00000030666,protein_coding
ENSRNOG00000040007,protein_coding
ENSRNOG00000025489,protein_coding
ENSRNOG00000026051,protein_coding
ENSRNOG00000043266,protein_coding
ENSRNOG00000028459,protein_coding
ENSRNOG00000021824,protein_coding
ENSRNOG00000040022,protein_coding
ENSRNOG00000020384,protein_coding
ENSRNOG00000019475,protein_coding
ENSRNOG00000029386,protein_coding
ENSRNOG00000050978,protein_coding
ENSRNOG00000001629,protein_coding
ENSRNOG00000029659,protein_coding
ENSRNOG00000003864,protein_coding
ENSRNOG00000019520,protein_coding
ENSRNOG00000028248,protein_coding
ENSRNOG00000029001,protein_coding
ENSRNOG00000049843,protein_coding
ENSRNOG00000032664,protein_coding
ENSRNOG00000046014,protein_coding
ENSRNOG00000004094,protein_coding
ENSRNOG00000019559,protein_coding
ENSRNOG00000047096,protein_coding
ENSRNOG00000020157,protein_coding
ENSRNOG00000000795,protein_coding
ENSRNOG00000004131,protein_coding
ENSRNOG00000032043,protein_coding
ENSRNOG00000028238,protein_coding
ENSRNOG00000020118,protein_coding
ENSRNOG00000019615,protein_coding
ENSRNOG00000024838,protein_coding
ENSRNOG00000000777,protein_coding
ENSRNOG00000030983,protein_coding
ENSRNOG00000020340,protein_coding
ENSRNOG00000028216,protein_coding
ENSRNOG00000040020,protein_coding
ENSRNOG00000019630,protein_coding
ENSRNOG00000018148,protein_coding
ENSRNOG00000042905,protein_coding
ENSRNOG00000047272,protein_coding
ENSRNOG00000028203,protein_coding
ENSRNOG00000024428,protein_coding
ENSRNOG00000001111,protein_coding
ENSRNOG00000050229,protein_coding
ENSRNOG00000047058,protein_coding
ENSRNOG00000049239,protein_coding
ENSRNOG00000045924,protein_coding
ENSRNOG00000004373,protein_coding
ENSRNOG00000014661,protein_coding
ENSRNOG00000019656,protein_coding
ENSRNOG00000000787,protein_coding
ENSRNOG00000032596,protein_coding
ENSRNOG00000019697,protein_coding
ENSRNOG00000000798,protein_coding
ENSRNOG00000032690,protein_coding
ENSRNOG00000008794,protein_coding
ENSRNOG00000008565,protein_coding
ENSRNOG00000001110,protein_coding
ENSRNOG00000008140,protein_coding
ENSRNOG00000004489,protein_coding
ENSRNOG00000024241,protein_coding
ENSRNOG00000019718,protein_coding
ENSRNOG00000001628,protein_coding
ENSRNOG00000025806,protein_coding
ENSRNOG00000027992,protein_coding
ENSRNOG00000001108,protein_coding
ENSRNOG00000000799,protein_coding
ENSRNOG00000019727,protein_coding
ENSRNOG00000020309,protein_coding
ENSRNOG00000046912,protein_coding
ENSRNOG00000019760,protein_coding
ENSRNOG00000001098,protein_coding
ENSRNOG00000029134,protein_coding
ENSRNOG00000039786,protein_coding
ENSRNOG00000024008,protein_coding
ENSRNOG00000019768,protein_coding
ENSRNOG00000020261,protein_coding
ENSRNOG00000006649,protein_coding
ENSRNOG00000050200,protein_coding
ENSRNOG00000019811,protein_coding
ENSRNOG00000019978,protein_coding
ENSRNOG00000000803,protein_coding
ENSRNOG00000001953,protein_coding
ENSRNOG00000024061,protein_coding
ENSRNOG00000019955,protein_coding
ENSRNOG00000001959,protein_coding
ENSRNOG00000048795,protein_coding
ENSRNOG00000039749,protein_coding
ENSRNOG00000006143,protein_coding
ENSRNOG00000050928,protein_coding
ENSRNOG00000020265,protein_coding
ENSRNOG00000000804,protein_coding
ENSRNOG00000049629,protein_coding
ENSRNOG00000024590,protein_coding
ENSRNOG00000019422,protein_coding
ENSRNOG00000000809,protein_coding
ENSRNOG00000001962,protein_coding
ENSRNOG00000019450,protein_coding
ENSRNOG00000005993,protein_coding
ENSRNOG00000033834,protein_coding
ENSRNOG00000043415,protein_coding
ENSRNOG00000001963,protein_coding
ENSRNOG00000001092,protein_coding
ENSRNOG00000000812,protein_coding
ENSRNOG00000005115,protein_coding
ENSRNOG00000019525,protein_coding
ENSRNOG00000001090,protein_coding
ENSRNOG00000005257,protein_coding
ENSRNOG00000020270,protein_coding
ENSRNOG00000030157,protein_coding
ENSRNOG00000048619,protein_coding
ENSRNOG00000001088,protein_coding
ENSRNOG00000005796,protein_coding
ENSRNOG00000001976,protein_coding
ENSRNOG00000005883,protein_coding
ENSRNOG00000043301,protein_coding
ENSRNOG00000020287,protein_coding
ENSRNOG00000000816,protein_coding
ENSRNOG00000005533,protein_coding
ENSRNOG00000000818,protein_coding
ENSRNOG00000029986,protein_coding
ENSRNOG00000020291,protein_coding
ENSRNOG00000032813,protein_coding
ENSRNOG00000005619,protein_coding
ENSRNOG00000005729,protein_coding
ENSRNOG00000033892,protein_coding
ENSRNOG00000019826,protein_coding
ENSRNOG00000005747,protein_coding
ENSRNOG00000001618,protein_coding
ENSRNOG00000019875,protein_coding
ENSRNOG00000010222,protein_coding
ENSRNOG00000005911,protein_coding
ENSRNOG00000000821,protein_coding
ENSRNOG00000001620,protein_coding
ENSRNOG00000006049,protein_coding
ENSRNOG00000005957,protein_coding
ENSRNOG00000028090,protein_coding
ENSRNOG00000000826,protein_coding
ENSRNOG00000006551,protein_coding
ENSRNOG00000019934,protein_coding
ENSRNOG00000001621,protein_coding
ENSRNOG00000010401,protein_coding
ENSRNOG00000019938,protein_coding
ENSRNOG00000006741,protein_coding
ENSRNOG00000010437,protein_coding
ENSRNOG00000028071,protein_coding
ENSRNOG00000028100,protein_coding
ENSRNOG00000010662,protein_coding
ENSRNOG00000000827,protein_coding
ENSRNOG00000006747,protein_coding
ENSRNOG00000000830,protein_coding
ENSRNOG00000000973,protein_coding
ENSRNOG00000001623,protein_coding
ENSRNOG00000010814,protein_coding
ENSRNOG00000000974,protein_coding
ENSRNOG00000046133,protein_coding
ENSRNOG00000022009,protein_coding
ENSRNOG00000000975,protein_coding
ENSRNOG00000048226,protein_coding
ENSRNOG00000046991,protein_coding
ENSRNOG00000039596,protein_coding
ENSRNOG00000023115,protein_coding
ENSRNOG00000019976,protein_coding
ENSRNOG00000011343,protein_coding
ENSRNOG00000000977,protein_coding
ENSRNOG00000019995,protein_coding
ENSRNOG00000011600,protein_coding
ENSRNOG00000000831,protein_coding
ENSRNOG00000006751,protein_coding
ENSRNOG00000017167,protein_coding
ENSRNOG00000039593,protein_coding
ENSRNOG00000048552,protein_coding
ENSRNOG00000045703,protein_coding
ENSRNOG00000025796,protein_coding
ENSRNOG00000039630,protein_coding
ENSRNOG00000029184,protein_coding
ENSRNOG00000001694,protein_coding
ENSRNOG00000042137,protein_coding
ENSRNOG00000000833,protein_coding
ENSRNOG00000001689,protein_coding
ENSRNOG00000000986,protein_coding
ENSRNOG00000007246,protein_coding
ENSRNOG00000042523,protein_coding
ENSRNOG00000031593,protein_coding
ENSRNOG00000023300,protein_coding
ENSRNOG00000007582,protein_coding
ENSRNOG00000045728,protein_coding
ENSRNOG00000001687,protein_coding
ENSRNOG00000007701,protein_coding
ENSRNOG00000032878,protein_coding
ENSRNOG00000022935,protein_coding
ENSRNOG00000000988,protein_coding
ENSRNOG00000049931,protein_coding
ENSRNOG00000019177,protein_coding
ENSRNOG00000026211,protein_coding
ENSRNOG00000027633,protein_coding
ENSRNOG00000047844,protein_coding
ENSRNOG00000009206,protein_coding
ENSRNOG00000019093,protein_coding
ENSRNOG00000008319,protein_coding
ENSRNOG00000039187,protein_coding
ENSRNOG00000001680,protein_coding
ENSRNOG00000039871,protein_coding
