Ensembl Gene ID,Gene Biotype
ENSMMUG00000032575,protein_coding
ENSMMUG00000010025,protein_coding
ENSMMUG00000009942,protein_coding
ENSMMUG00000032574,protein_coding
ENSMMUG00000016681,protein_coding
ENSMMUG00000015077,protein_coding
ENSMMUG00000016679,protein_coding
ENSMMUG00000003485,protein_coding
ENSMMUG00000011961,protein_coding
ENSMMUG00000004032,protein_coding
ENSMMUG00000002512,protein_coding
ENSMMUG00000032573,protein_coding
ENSMMUG00000006800,protein_coding
ENSMMUG00000021992,protein_coding
ENSMMUG00000021855,protein_coding
ENSMMUG00000021853,protein_coding
ENSMMUG00000023284,protein_coding
ENSMMUG00000023281,protein_coding
ENSMMUG00000021125,protein_coding
ENSMMUG00000032572,protein_coding
ENSMMUG00000021126,protein_coding
ENSMMUG00000014935,protein_coding
ENSMMUG00000023726,protein_coding
ENSMMUG00000004221,protein_coding
ENSMMUG00000019059,protein_coding
ENSMMUG00000019061,protein_coding
ENSMMUG00000019062,protein_coding
ENSMMUG00000032571,protein_coding
ENSMMUG00000011466,protein_coding
ENSMMUG00000011467,protein_coding
ENSMMUG00000023179,protein_coding
ENSMMUG00000010471,protein_coding
ENSMMUG00000000682,protein_coding
ENSMMUG00000011772,protein_coding
ENSMMUG00000015014,protein_coding
ENSMMUG00000015013,protein_coding
ENSMMUG00000005692,protein_coding
ENSMMUG00000020085,protein_coding
ENSMMUG00000000551,protein_coding
ENSMMUG00000019525,protein_coding
ENSMMUG00000010773,protein_coding
ENSMMUG00000019521,protein_coding
ENSMMUG00000010726,protein_coding
ENSMMUG00000022097,protein_coding
ENSMMUG00000032570,protein_coding
ENSMMUG00000022095,protein_coding
ENSMMUG00000022130,protein_coding
ENSMMUG00000015761,protein_coding
ENSMMUG00000032568,protein_coding
ENSMMUG00000003993,protein_coding
ENSMMUG00000000768,protein_coding
ENSMMUG00000000890,protein_coding
ENSMMUG00000011408,protein_coding
ENSMMUG00000011404,protein_coding
ENSMMUG00000014506,protein_coding
ENSMMUG00000000212,protein_coding
ENSMMUG00000016302,protein_coding
ENSMMUG00000032565,protein_coding
ENSMMUG00000021463,protein_coding
ENSMMUG00000019418,protein_coding
ENSMMUG00000022005,protein_coding
ENSMMUG00000001471,protein_coding
ENSMMUG00000005086,protein_coding
ENSMMUG00000013752,protein_coding
ENSMMUG00000019893,protein_coding
ENSMMUG00000019892,protein_coding
ENSMMUG00000017548,protein_coding
ENSMMUG00000017546,protein_coding
ENSMMUG00000005461,protein_coding
ENSMMUG00000005175,protein_coding
ENSMMUG00000018952,protein_coding
ENSMMUG00000018950,protein_coding
ENSMMUG00000013904,protein_coding
ENSMMUG00000021265,protein_coding
ENSMMUG00000016216,protein_coding
ENSMMUG00000004054,protein_coding
ENSMMUG00000004051,protein_coding
ENSMMUG00000004046,protein_coding
ENSMMUG00000004045,protein_coding
ENSMMUG00000012130,protein_coding
ENSMMUG00000004663,protein_coding
ENSMMUG00000004662,protein_coding
ENSMMUG00000004660,protein_coding
ENSMMUG00000004656,protein_coding
ENSMMUG00000004658,protein_coding
ENSMMUG00000003974,protein_coding
ENSMMUG00000009164,protein_coding
ENSMMUG00000008305,protein_coding
ENSMMUG00000012987,protein_coding
ENSMMUG00000009545,protein_coding
ENSMMUG00000032563,protein_coding
ENSMMUG00000032562,protein_coding
ENSMMUG00000003992,protein_coding
ENSMMUG00000004382,protein_coding
ENSMMUG00000007695,protein_coding
ENSMMUG00000010227,protein_coding
ENSMMUG00000032561,protein_coding
ENSMMUG00000010944,protein_coding
ENSMMUG00000001477,protein_coding
ENSMMUG00000009669,protein_coding
ENSMMUG00000012715,protein_coding
ENSMMUG00000005125,protein_coding
ENSMMUG00000032559,protein_coding
ENSMMUG00000032558,protein_coding
ENSMMUG00000021478,protein_coding
ENSMMUG00000021480,protein_coding
ENSMMUG00000021484,protein_coding
ENSMMUG00000020328,protein_coding
ENSMMUG00000004321,protein_coding
ENSMMUG00000003617,protein_coding
ENSMMUG00000004343,protein_coding
ENSMMUG00000004346,protein_coding
ENSMMUG00000004350,protein_coding
ENSMMUG00000032557,protein_coding
ENSMMUG00000004664,protein_coding
ENSMMUG00000015065,protein_coding
ENSMMUG00000032556,protein_coding
ENSMMUG00000000207,protein_coding
ENSMMUG00000008600,protein_coding
ENSMMUG00000018059,protein_coding
ENSMMUG00000018066,protein_coding
ENSMMUG00000011372,protein_coding
ENSMMUG00000016190,protein_coding
ENSMMUG00000004595,protein_coding
ENSMMUG00000014934,protein_coding
ENSMMUG00000011801,protein_coding
ENSMMUG00000032555,protein_coding
ENSMMUG00000008614,protein_coding
ENSMMUG00000015178,protein_coding
ENSMMUG00000032554,protein_coding
ENSMMUG00000032553,protein_coding
ENSMMUG00000007668,protein_coding
ENSMMUG00000011687,protein_coding
ENSMMUG00000010626,protein_coding
ENSMMUG00000011690,protein_coding
ENSMMUG00000032552,protein_coding
ENSMMUG00000022703,protein_coding
ENSMMUG00000022704,protein_coding
ENSMMUG00000021094,protein_coding
ENSMMUG00000021095,protein_coding
ENSMMUG00000016673,protein_coding
ENSMMUG00000016674,protein_coding
ENSMMUG00000006733,protein_coding
ENSMMUG00000018006,protein_coding
ENSMMUG00000032550,protein_coding
ENSMMUG00000016707,protein_coding
ENSMMUG00000000066,protein_coding
ENSMMUG00000012849,protein_coding
ENSMMUG00000023019,protein_coding
ENSMMUG00000023020,protein_coding
ENSMMUG00000008190,protein_coding
ENSMMUG00000004328,protein_coding
ENSMMUG00000014451,protein_coding
ENSMMUG00000017276,protein_coding
ENSMMUG00000003302,protein_coding
ENSMMUG00000017662,protein_coding
ENSMMUG00000032547,protein_coding
ENSMMUG00000020530,protein_coding
ENSMMUG00000020529,protein_coding
ENSMMUG00000009320,protein_coding
ENSMMUG00000009322,protein_coding
ENSMMUG00000020108,protein_coding
ENSMMUG00000000457,protein_coding
ENSMMUG00000018782,protein_coding
ENSMMUG00000018777,protein_coding
ENSMMUG00000007514,protein_coding
ENSMMUG00000018687,protein_coding
ENSMMUG00000018784,protein_coding
ENSMMUG00000018785,protein_coding
ENSMMUG00000018688,protein_coding
ENSMMUG00000003932,protein_coding
ENSMMUG00000004985,protein_coding
ENSMMUG00000018791,protein_coding
ENSMMUG00000000443,protein_coding
ENSMMUG00000008247,protein_coding
ENSMMUG00000006862,protein_coding
ENSMMUG00000008250,protein_coding
ENSMMUG00000008306,protein_coding
ENSMMUG00000032545,protein_coding
ENSMMUG00000021677,protein_coding
ENSMMUG00000032544,protein_coding
ENSMMUG00000011310,protein_coding
ENSMMUG00000018997,protein_coding
ENSMMUG00000006863,protein_coding
ENSMMUG00000032543,protein_coding
ENSMMUG00000011379,protein_coding
ENSMMUG00000017377,protein_coding
ENSMMUG00000017378,protein_coding
ENSMMUG00000022210,protein_coding
ENSMMUG00000018194,protein_coding
ENSMMUG00000018193,protein_coding
ENSMMUG00000032542,protein_coding
ENSMMUG00000006864,protein_coding
ENSMMUG00000018191,protein_coding
ENSMMUG00000006866,protein_coding
ENSMMUG00000018844,protein_coding
ENSMMUG00000032541,protein_coding
ENSMMUG00000023561,protein_coding
ENSMMUG00000032540,protein_coding
ENSMMUG00000014553,protein_coding
ENSMMUG00000000128,protein_coding
ENSMMUG00000012475,protein_coding
ENSMMUG00000006191,protein_coding
ENSMMUG00000017016,protein_coding
ENSMMUG00000032539,protein_coding
ENSMMUG00000008503,protein_coding
ENSMMUG00000004997,protein_coding
ENSMMUG00000006192,protein_coding
ENSMMUG00000004010,protein_coding
ENSMMUG00000032538,protein_coding
ENSMMUG00000012796,protein_coding
ENSMMUG00000011037,protein_coding
ENSMMUG00000006193,protein_coding
ENSMMUG00000003561,protein_coding
ENSMMUG00000006194,protein_coding
ENSMMUG00000003562,protein_coding
ENSMMUG00000016290,protein_coding
ENSMMUG00000003566,protein_coding
ENSMMUG00000032537,protein_coding
ENSMMUG00000003570,protein_coding
ENSMMUG00000016291,protein_coding
ENSMMUG00000032536,protein_coding
ENSMMUG00000013635,protein_coding
ENSMMUG00000020179,protein_coding
ENSMMUG00000013993,protein_coding
ENSMMUG00000003896,protein_coding
ENSMMUG00000003124,protein_coding
ENSMMUG00000008256,protein_coding
ENSMMUG00000011473,protein_coding
ENSMMUG00000017243,protein_coding
ENSMMUG00000017246,protein_coding
ENSMMUG00000009689,protein_coding
ENSMMUG00000002689,protein_coding
ENSMMUG00000010252,protein_coding
ENSMMUG00000032534,protein_coding
ENSMMUG00000011345,protein_coding
ENSMMUG00000002742,protein_coding
ENSMMUG00000004498,protein_coding
ENSMMUG00000014254,protein_coding
ENSMMUG00000014255,protein_coding
ENSMMUG00000014256,protein_coding
ENSMMUG00000032533,protein_coding
ENSMMUG00000032532,protein_coding
ENSMMUG00000014258,protein_coding
ENSMMUG00000015952,protein_coding
ENSMMUG00000009370,protein_coding
ENSMMUG00000022615,protein_coding
ENSMMUG00000015951,protein_coding
ENSMMUG00000010999,protein_coding
ENSMMUG00000022616,protein_coding
ENSMMUG00000018480,protein_coding
ENSMMUG00000032531,protein_coding
ENSMMUG00000022618,protein_coding
ENSMMUG00000022619,protein_coding
ENSMMUG00000007816,protein_coding
ENSMMUG00000019410,protein_coding
ENSMMUG00000032529,protein_coding
ENSMMUG00000032528,protein_coding
ENSMMUG00000015704,protein_coding
ENSMMUG00000020898,protein_coding
ENSMMUG00000012770,protein_coding
ENSMMUG00000001760,protein_coding
ENSMMUG00000018837,protein_coding
ENSMMUG00000019415,protein_coding
ENSMMUG00000018839,protein_coding
ENSMMUG00000013595,protein_coding
ENSMMUG00000019054,protein_coding
ENSMMUG00000003482,protein_coding
ENSMMUG00000003040,protein_coding
ENSMMUG00000017839,protein_coding
ENSMMUG00000003041,protein_coding
ENSMMUG00000017842,protein_coding
ENSMMUG00000009049,protein_coding
ENSMMUG00000020152,protein_coding
ENSMMUG00000009050,protein_coding
ENSMMUG00000004858,protein_coding
ENSMMUG00000015736,protein_coding
ENSMMUG00000015737,protein_coding
ENSMMUG00000015738,protein_coding
ENSMMUG00000015740,protein_coding
ENSMMUG00000009051,protein_coding
ENSMMUG00000011159,protein_coding
ENSMMUG00000018240,protein_coding
ENSMMUG00000017998,protein_coding
ENSMMUG00000014047,protein_coding
ENSMMUG00000000719,protein_coding
ENSMMUG00000012078,protein_coding
ENSMMUG00000017288,protein_coding
ENSMMUG00000014048,protein_coding
ENSMMUG00000017289,protein_coding
ENSMMUG00000017290,protein_coding
ENSMMUG00000022472,protein_coding
ENSMMUG00000022001,protein_coding
ENSMMUG00000014050,protein_coding
ENSMMUG00000003127,protein_coding
ENSMMUG00000018334,protein_coding
ENSMMUG00000014052,protein_coding
ENSMMUG00000023652,protein_coding
ENSMMUG00000032527,protein_coding
ENSMMUG00000004914,protein_coding
ENSMMUG00000014054,protein_coding
ENSMMUG00000004218,protein_coding
ENSMMUG00000013999,protein_coding
ENSMMUG00000014055,protein_coding
ENSMMUG00000023688,protein_coding
ENSMMUG00000023689,protein_coding
ENSMMUG00000010157,protein_coding
ENSMMUG00000032526,protein_coding
ENSMMUG00000003136,protein_coding
ENSMMUG00000012368,protein_coding
ENSMMUG00000004797,protein_coding
ENSMMUG00000010911,protein_coding
ENSMMUG00000004798,protein_coding
ENSMMUG00000016237,protein_coding
ENSMMUG00000010913,protein_coding
ENSMMUG00000016238,protein_coding
ENSMMUG00000010914,protein_coding
ENSMMUG00000013356,protein_coding
ENSMMUG00000021599,protein_coding
ENSMMUG00000021598,protein_coding
ENSMMUG00000012001,protein_coding
ENSMMUG00000010598,protein_coding
ENSMMUG00000032525,protein_coding
ENSMMUG00000012915,protein_coding
ENSMMUG00000032524,protein_coding
ENSMMUG00000012916,protein_coding
ENSMMUG00000012894,protein_coding
ENSMMUG00000012899,protein_coding
ENSMMUG00000012918,protein_coding
ENSMMUG00000016110,protein_coding
ENSMMUG00000023218,protein_coding
ENSMMUG00000022568,protein_coding
ENSMMUG00000001433,protein_coding
ENSMMUG00000032522,protein_coding
ENSMMUG00000019969,protein_coding
ENSMMUG00000005084,protein_coding
ENSMMUG00000019974,protein_coding
ENSMMUG00000032520,protein_coding
ENSMMUG00000005063,protein_coding
ENSMMUG00000032519,protein_coding
ENSMMUG00000019976,protein_coding
ENSMMUG00000032518,protein_coding
ENSMMUG00000005065,protein_coding
ENSMMUG00000005066,protein_coding
ENSMMUG00000013971,protein_coding
ENSMMUG00000006616,protein_coding
ENSMMUG00000020513,protein_coding
ENSMMUG00000006635,protein_coding
ENSMMUG00000014235,protein_coding
ENSMMUG00000001245,protein_coding
ENSMMUG00000020515,protein_coding
ENSMMUG00000032516,protein_coding
ENSMMUG00000004408,protein_coding
ENSMMUG00000032515,protein_coding
ENSMMUG00000007584,protein_coding
ENSMMUG00000013654,protein_coding
ENSMMUG00000007583,protein_coding
ENSMMUG00000007581,protein_coding
ENSMMUG00000032514,protein_coding
ENSMMUG00000007580,protein_coding
ENSMMUG00000010402,protein_coding
ENSMMUG00000014993,protein_coding
ENSMMUG00000032513,protein_coding
ENSMMUG00000017336,protein_coding
ENSMMUG00000012622,protein_coding
ENSMMUG00000032512,protein_coding
ENSMMUG00000017258,protein_coding
ENSMMUG00000001554,protein_coding
ENSMMUG00000001713,protein_coding
ENSMMUG00000002431,protein_coding
ENSMMUG00000002204,protein_coding
ENSMMUG00000002207,protein_coding
ENSMMUG00000002209,protein_coding
ENSMMUG00000002210,protein_coding
ENSMMUG00000004434,protein_coding
ENSMMUG00000017339,protein_coding
ENSMMUG00000005145,protein_coding
ENSMMUG00000004744,protein_coding
ENSMMUG00000006577,protein_coding
ENSMMUG00000006578,protein_coding
ENSMMUG00000021184,protein_coding
ENSMMUG00000010727,protein_coding
ENSMMUG00000004745,protein_coding
ENSMMUG00000014182,protein_coding
ENSMMUG00000007171,protein_coding
ENSMMUG00000000192,protein_coding
ENSMMUG00000004565,protein_coding
ENSMMUG00000000193,protein_coding
ENSMMUG00000002134,protein_coding
ENSMMUG00000032510,protein_coding
ENSMMUG00000012379,protein_coding
ENSMMUG00000007500,protein_coding
ENSMMUG00000032508,protein_coding
ENSMMUG00000007501,protein_coding
ENSMMUG00000014250,protein_coding
ENSMMUG00000022467,protein_coding
ENSMMUG00000008737,protein_coding
ENSMMUG00000020392,protein_coding
ENSMMUG00000016615,protein_coding
ENSMMUG00000016617,protein_coding
ENSMMUG00000016618,protein_coding
ENSMMUG00000000094,protein_coding
ENSMMUG00000016619,protein_coding
ENSMMUG00000022874,protein_coding
ENSMMUG00000022873,protein_coding
ENSMMUG00000023589,protein_coding
ENSMMUG00000000305,protein_coding
ENSMMUG00000000576,protein_coding
ENSMMUG00000000372,protein_coding
ENSMMUG00000032507,protein_coding
ENSMMUG00000003250,protein_coding
ENSMMUG00000019555,protein_coding
ENSMMUG00000021937,protein_coding
ENSMMUG00000013529,protein_coding
ENSMMUG00000032506,protein_coding
ENSMMUG00000032505,protein_coding
ENSMMUG00000017728,protein_coding
ENSMMUG00000022142,protein_coding
ENSMMUG00000001088,protein_coding
ENSMMUG00000021366,protein_coding
ENSMMUG00000018824,protein_coding
ENSMMUG00000032503,protein_coding
ENSMMUG00000022902,protein_coding
ENSMMUG00000032502,protein_coding
ENSMMUG00000016298,protein_coding
ENSMMUG00000032501,protein_coding
ENSMMUG00000018275,protein_coding
ENSMMUG00000008335,protein_coding
ENSMMUG00000009241,protein_coding
ENSMMUG00000007134,protein_coding
ENSMMUG00000010169,protein_coding
ENSMMUG00000016361,protein_coding
ENSMMUG00000016364,protein_coding
ENSMMUG00000013850,protein_coding
ENSMMUG00000006979,protein_coding
ENSMMUG00000012610,protein_coding
ENSMMUG00000009801,protein_coding
ENSMMUG00000004746,protein_coding
ENSMMUG00000032499,protein_coding
ENSMMUG00000010417,protein_coding
ENSMMUG00000020595,protein_coding
ENSMMUG00000032498,protein_coding
ENSMMUG00000012819,protein_coding
ENSMMUG00000012821,protein_coding
ENSMMUG00000023298,protein_coding
ENSMMUG00000023299,protein_coding
ENSMMUG00000018433,protein_coding
ENSMMUG00000013607,protein_coding
ENSMMUG00000020905,protein_coding
ENSMMUG00000015702,protein_coding
ENSMMUG00000008938,protein_coding
ENSMMUG00000018435,protein_coding
ENSMMUG00000008942,protein_coding
ENSMMUG00000018439,protein_coding
ENSMMUG00000010056,protein_coding
ENSMMUG00000009877,protein_coding
ENSMMUG00000009879,protein_coding
ENSMMUG00000008943,protein_coding
ENSMMUG00000018099,protein_coding
ENSMMUG00000008945,protein_coding
ENSMMUG00000016657,protein_coding
ENSMMUG00000010575,protein_coding
ENSMMUG00000022849,protein_coding
ENSMMUG00000006179,protein_coding
ENSMMUG00000003918,protein_coding
ENSMMUG00000032497,protein_coding
ENSMMUG00000001663,protein_coding
ENSMMUG00000014916,protein_coding
ENSMMUG00000017408,protein_coding
ENSMMUG00000012771,protein_coding
ENSMMUG00000032496,protein_coding
ENSMMUG00000011329,protein_coding
ENSMMUG00000012772,protein_coding
ENSMMUG00000012773,protein_coding
ENSMMUG00000012774,protein_coding
ENSMMUG00000012775,protein_coding
ENSMMUG00000032494,protein_coding
ENSMMUG00000032493,protein_coding
ENSMMUG00000001767,protein_coding
ENSMMUG00000032492,protein_coding
ENSMMUG00000032491,protein_coding
ENSMMUG00000012710,protein_coding
ENSMMUG00000032490,protein_coding
ENSMMUG00000005959,protein_coding
ENSMMUG00000011333,protein_coding
ENSMMUG00000032489,protein_coding
ENSMMUG00000013981,protein_coding
ENSMMUG00000018157,protein_coding
ENSMMUG00000019345,protein_coding
ENSMMUG00000002493,protein_coding
ENSMMUG00000000753,protein_coding
ENSMMUG00000000286,protein_coding
ENSMMUG00000021792,protein_coding
ENSMMUG00000022596,protein_coding
ENSMMUG00000032487,protein_coding
ENSMMUG00000009151,protein_coding
ENSMMUG00000032486,protein_coding
ENSMMUG00000001612,protein_coding
ENSMMUG00000001613,protein_coding
ENSMMUG00000014855,protein_coding
ENSMMUG00000013710,protein_coding
ENSMMUG00000013708,protein_coding
ENSMMUG00000032485,protein_coding
ENSMMUG00000017451,protein_coding
ENSMMUG00000032484,protein_coding
ENSMMUG00000006966,protein_coding
ENSMMUG00000019910,protein_coding
ENSMMUG00000004530,protein_coding
ENSMMUG00000001557,protein_coding
ENSMMUG00000022257,protein_coding
ENSMMUG00000011371,protein_coding
ENSMMUG00000021491,protein_coding
ENSMMUG00000002447,protein_coding
ENSMMUG00000001465,protein_coding
ENSMMUG00000001464,protein_coding
ENSMMUG00000001738,protein_coding
ENSMMUG00000002608,protein_coding
ENSMMUG00000011104,protein_coding
ENSMMUG00000032483,protein_coding
ENSMMUG00000011053,protein_coding
ENSMMUG00000032482,protein_coding
ENSMMUG00000006967,protein_coding
ENSMMUG00000006969,protein_coding
ENSMMUG00000013220,protein_coding
ENSMMUG00000032481,protein_coding
ENSMMUG00000013221,protein_coding
ENSMMUG00000005351,protein_coding
ENSMMUG00000013131,protein_coding
ENSMMUG00000013135,protein_coding
ENSMMUG00000013493,protein_coding
ENSMMUG00000032480,protein_coding
ENSMMUG00000006876,protein_coding
ENSMMUG00000003201,protein_coding
ENSMMUG00000032479,protein_coding
ENSMMUG00000015739,protein_coding
ENSMMUG00000005292,protein_coding
ENSMMUG00000000710,protein_coding
ENSMMUG00000012762,protein_coding
ENSMMUG00000005263,protein_coding
ENSMMUG00000005264,protein_coding
ENSMMUG00000032476,protein_coding
ENSMMUG00000001019,protein_coding
ENSMMUG00000001017,protein_coding
ENSMMUG00000013753,protein_coding
ENSMMUG00000017075,protein_coding
ENSMMUG00000017569,protein_coding
ENSMMUG00000010106,protein_coding
ENSMMUG00000032475,protein_coding
ENSMMUG00000005304,protein_coding
ENSMMUG00000022578,protein_coding
ENSMMUG00000022583,protein_coding
ENSMMUG00000011958,protein_coding
ENSMMUG00000022584,protein_coding
ENSMMUG00000022734,protein_coding
ENSMMUG00000032474,protein_coding
ENSMMUG00000002859,protein_coding
ENSMMUG00000002360,protein_coding
ENSMMUG00000019489,protein_coding
ENSMMUG00000019492,protein_coding
ENSMMUG00000018001,protein_coding
ENSMMUG00000016391,protein_coding
ENSMMUG00000003504,protein_coding
ENSMMUG00000003505,protein_coding
ENSMMUG00000015266,protein_coding
ENSMMUG00000003317,protein_coding
ENSMMUG00000032473,protein_coding
ENSMMUG00000003322,protein_coding
ENSMMUG00000003323,protein_coding
ENSMMUG00000018975,protein_coding
ENSMMUG00000004701,protein_coding
ENSMMUG00000032470,protein_coding
ENSMMUG00000019338,protein_coding
ENSMMUG00000002986,protein_coding
ENSMMUG00000002292,protein_coding
ENSMMUG00000019176,protein_coding
ENSMMUG00000002253,protein_coding
ENSMMUG00000019663,protein_coding
ENSMMUG00000006241,protein_coding
ENSMMUG00000003897,protein_coding
ENSMMUG00000032469,protein_coding
ENSMMUG00000023018,protein_coding
ENSMMUG00000023016,protein_coding
ENSMMUG00000015191,protein_coding
ENSMMUG00000019546,protein_coding
ENSMMUG00000032468,protein_coding
ENSMMUG00000021764,protein_coding
ENSMMUG00000017422,protein_coding
ENSMMUG00000017423,protein_coding
ENSMMUG00000017428,protein_coding
ENSMMUG00000014002,protein_coding
ENSMMUG00000016608,protein_coding
ENSMMUG00000005453,protein_coding
ENSMMUG00000008566,protein_coding
ENSMMUG00000010404,protein_coding
ENSMMUG00000011418,protein_coding
ENSMMUG00000032466,protein_coding
ENSMMUG00000011420,protein_coding
ENSMMUG00000011426,protein_coding
ENSMMUG00000032465,protein_coding
ENSMMUG00000019420,protein_coding
ENSMMUG00000018535,protein_coding
ENSMMUG00000012063,protein_coding
ENSMMUG00000014065,protein_coding
ENSMMUG00000014066,protein_coding
ENSMMUG00000001258,protein_coding
ENSMMUG00000010883,protein_coding
ENSMMUG00000006396,protein_coding
ENSMMUG00000020044,protein_coding
ENSMMUG00000010112,protein_coding
ENSMMUG00000008046,protein_coding
ENSMMUG00000014463,protein_coding
ENSMMUG00000005347,protein_coding
ENSMMUG00000019164,protein_coding
ENSMMUG00000016975,protein_coding
ENSMMUG00000018894,protein_coding
ENSMMUG00000032464,protein_coding
ENSMMUG00000018895,protein_coding
ENSMMUG00000018336,protein_coding
ENSMMUG00000018335,protein_coding
ENSMMUG00000004439,protein_coding
ENSMMUG00000015396,protein_coding
ENSMMUG00000019767,protein_coding
ENSMMUG00000019768,protein_coding
ENSMMUG00000007505,protein_coding
ENSMMUG00000016464,protein_coding
ENSMMUG00000016465,protein_coding
ENSMMUG00000016467,protein_coding
ENSMMUG00000016469,protein_coding
ENSMMUG00000004547,protein_coding
ENSMMUG00000004548,protein_coding
ENSMMUG00000015680,protein_coding
ENSMMUG00000004553,protein_coding
ENSMMUG00000004557,protein_coding
ENSMMUG00000004558,protein_coding
ENSMMUG00000004559,protein_coding
ENSMMUG00000020059,protein_coding
ENSMMUG00000023494,protein_coding
ENSMMUG00000032463,protein_coding
ENSMMUG00000010617,protein_coding
ENSMMUG00000010618,protein_coding
ENSMMUG00000010620,protein_coding
ENSMMUG00000020557,protein_coding
ENSMMUG00000023021,protein_coding
ENSMMUG00000023022,protein_coding
ENSMMUG00000023024,protein_coding
ENSMMUG00000023025,protein_coding
