Ensembl Gene ID,Chromosome Name
ENSBTAG00000020568,20
ENSBTAG00000000830,28
ENSBTAG00000001823,20
ENSBTAG00000007422,27
ENSBTAG00000034598,20
ENSBTAG00000008886,27
ENSBTAG00000009995,20
ENSBTAG00000011573,27
ENSBTAG00000034633,28
ENSBTAG00000010002,27
ENSBTAG00000000564,20
ENSBTAG00000013873,20
ENSBTAG00000016002,20
ENSBTAG00000003066,20
ENSBTAG00000015874,27
ENSBTAG00000018863,27
ENSBTAG00000015519,20
ENSBTAG00000044197,28
ENSBTAG00000013544,28
ENSBTAG00000018864,27
ENSBTAG00000008251,21
ENSBTAG00000015512,20
ENSBTAG00000044100,28
ENSBTAG00000034138,20
ENSBTAG00000006621,21
ENSBTAG00000023079,21
ENSBTAG00000006648,21
ENSBTAG00000013567,21
ENSBTAG00000035333,21
ENSBTAG00000004344,27
ENSBTAG00000002487,21
ENSBTAG00000014704,27
ENSBTAG00000027081,21
ENSBTAG00000013208,27
ENSBTAG00000026369,20
ENSBTAG00000005633,20
ENSBTAG00000013211,27
ENSBTAG00000010351,27
ENSBTAG00000005094,27
ENSBTAG00000006843,20
ENSBTAG00000018452,20
ENSBTAG00000018453,27
ENSBTAG00000018454,27
ENSBTAG00000010012,20
ENSBTAG00000003377,20
ENSBTAG00000008494,20
ENSBTAG00000034430,27
ENSBTAG00000017545,20
ENSBTAG00000017157,27
ENSBTAG00000013422,21
ENSBTAG00000009696,28
ENSBTAG00000003392,21
ENSBTAG00000017183,27
ENSBTAG00000000640,21
ENSBTAG00000016486,27
ENSBTAG00000015517,16
ENSBTAG00000012251,28
ENSBTAG00000047603,16
ENSBTAG00000002874,16
ENSBTAG00000007357,21
ENSBTAG00000001567,21
ENSBTAG00000047857,27
ENSBTAG00000015885,16
ENSBTAG00000008682,27
ENSBTAG00000034393,27
ENSBTAG00000006030,16
ENSBTAG00000011461,16
ENSBTAG00000011465,16
ENSBTAG00000022886,28
ENSBTAG00000018223,16
ENSBTAG00000015711,16
ENSBTAG00000007979,20
ENSBTAG00000014912,16
ENSBTAG00000017834,16
ENSBTAG00000009125,21
ENSBTAG00000013764,16
ENSBTAG00000014059,16
ENSBTAG00000020601,20
ENSBTAG00000014675,20
ENSBTAG00000001962,20
ENSBTAG00000001961,20
ENSBTAG00000012349,16
ENSBTAG00000021263,27
ENSBTAG00000017352,16
ENSBTAG00000009501,27
ENSBTAG00000011862,12
ENSBTAG00000003572,27
ENSBTAG00000035926,12
ENSBTAG00000046938,27
ENSBTAG00000008132,16
ENSBTAG00000009308,12
ENSBTAG00000020657,27
ENSBTAG00000026861,12
ENSBTAG00000043990,23
ENSBTAG00000047486,20
ENSBTAG00000018509,16
ENSBTAG00000007937,23
ENSBTAG00000012443,12
ENSBTAG00000044160,20
ENSBTAG00000008637,27
ENSBTAG00000021333,16
ENSBTAG00000010420,12
ENSBTAG00000005362,23
ENSBTAG00000048161,12
ENSBTAG00000008639,27
ENSBTAG00000005355,23
ENSBTAG00000022779,12
ENSBTAG00000018879,23
ENSBTAG00000008228,23
ENSBTAG00000021237,23
ENSBTAG00000000363,20
ENSBTAG00000018179,12
ENSBTAG00000045531,27
ENSBTAG00000047159,27
ENSBTAG00000025502,12
ENSBTAG00000007089,27
ENSBTAG00000021200,16
ENSBTAG00000002137,12
ENSBTAG00000011257,27
ENSBTAG00000010177,16
ENSBTAG00000048048,21
ENSBTAG00000004641,16
ENSBTAG00000007236,27
ENSBTAG00000010514,21
ENSBTAG00000016495,21
ENSBTAG00000006987,21
ENSBTAG00000019823,21
ENSBTAG00000034360,20
ENSBTAG00000005743,20
ENSBTAG00000003326,20
ENSBTAG00000010649,21
ENSBTAG00000007356,12
ENSBTAG00000000539,21
ENSBTAG00000013074,16
ENSBTAG00000016637,12
ENSBTAG00000024633,16
ENSBTAG00000016177,27
ENSBTAG00000008656,12
ENSBTAG00000027983,20
ENSBTAG00000012260,12
ENSBTAG00000011185,21
ENSBTAG00000038251,12
ENSBTAG00000000561,20
ENSBTAG00000039682,27
ENSBTAG00000011752,21
ENSBTAG00000040001,20
ENSBTAG00000021527,21
ENSBTAG00000002073,20
ENSBTAG00000046192,20
ENSBTAG00000027980,20
ENSBTAG00000006255,16
ENSBTAG00000017011,20
ENSBTAG00000026068,16
ENSBTAG00000026085,28
ENSBTAG00000034611,16
ENSBTAG00000009111,16
ENSBTAG00000034885,12
ENSBTAG00000045895,16
ENSBTAG00000001133,12
ENSBTAG00000004702,28
ENSBTAG00000011046,20
ENSBTAG00000024585,28
ENSBTAG00000001966,27
ENSBTAG00000018960,28
ENSBTAG00000011045,20
ENSBTAG00000010085,27
ENSBTAG00000014246,20
ENSBTAG00000047340,28
ENSBTAG00000014239,20
ENSBTAG00000001013,20
ENSBTAG00000038178,28
ENSBTAG00000021531,21
ENSBTAG00000020514,21
ENSBTAG00000010372,27
ENSBTAG00000002955,28
ENSBTAG00000010989,20
ENSBTAG00000018252,21
ENSBTAG00000046611,21
ENSBTAG00000018007,21
ENSBTAG00000010355,27
ENSBTAG00000006360,20
ENSBTAG00000033515,23
ENSBTAG00000013592,28
ENSBTAG00000013689,21
ENSBTAG00000018036,27
ENSBTAG00000025964,20
ENSBTAG00000044194,27
ENSBTAG00000012878,28
ENSBTAG00000046193,23
ENSBTAG00000020468,27
ENSBTAG00000012870,23
ENSBTAG00000013879,12
ENSBTAG00000018603,21
ENSBTAG00000007321,20
ENSBTAG00000017776,21
ENSBTAG00000000415,20
ENSBTAG00000044043,27
ENSBTAG00000002885,27
ENSBTAG00000025718,23
ENSBTAG00000014645,16
ENSBTAG00000012973,23
ENSBTAG00000011719,23
ENSBTAG00000016058,23
ENSBTAG00000022767,27
ENSBTAG00000009191,27
ENSBTAG00000045830,27
ENSBTAG00000012652,23
ENSBTAG00000000570,28
ENSBTAG00000045990,27
ENSBTAG00000024526,27
ENSBTAG00000014581,23
ENSBTAG00000015541,27
ENSBTAG00000014752,12
ENSBTAG00000017533,23
ENSBTAG00000008950,27
ENSBTAG00000008924,12
ENSBTAG00000020084,27
ENSBTAG00000003595,12
ENSBTAG00000000357,27
ENSBTAG00000019054,12
ENSBTAG00000046786,18
ENSBTAG00000015913,27
ENSBTAG00000009685,27
ENSBTAG00000016903,20
ENSBTAG00000018244,18
ENSBTAG00000015946,16
ENSBTAG00000001463,27
ENSBTAG00000016618,16
ENSBTAG00000018167,23
ENSBTAG00000023795,18
ENSBTAG00000016902,20
ENSBTAG00000015571,23
ENSBTAG00000005165,28
ENSBTAG00000002361,16
ENSBTAG00000009358,18
ENSBTAG00000016900,20
ENSBTAG00000003625,4
ENSBTAG00000047828,20
ENSBTAG00000018774,16
ENSBTAG00000023806,4
ENSBTAG00000009519,20
ENSBTAG00000015565,23
ENSBTAG00000047727,16
ENSBTAG00000017086,4
ENSBTAG00000015197,16
ENSBTAG00000002581,23
ENSBTAG00000006870,28
ENSBTAG00000009514,20
ENSBTAG00000034632,16
ENSBTAG00000045923,23
ENSBTAG00000020869,4
ENSBTAG00000008853,28
ENSBTAG00000044175,20
ENSBTAG00000034785,12
ENSBTAG00000046810,20
ENSBTAG00000012434,12
ENSBTAG00000016963,20
ENSBTAG00000010694,28
ENSBTAG00000012673,16
ENSBTAG00000022989,21
ENSBTAG00000017896,21
ENSBTAG00000001502,4
ENSBTAG00000004952,16
ENSBTAG00000001652,21
ENSBTAG00000009357,18
ENSBTAG00000014016,4
ENSBTAG00000043955,4
ENSBTAG00000000037,20
ENSBTAG00000046228,15
ENSBTAG00000010627,18
ENSBTAG00000005499,4
ENSBTAG00000009469,20
ENSBTAG00000034753,12
ENSBTAG00000012988,18
ENSBTAG00000038257,11
ENSBTAG00000021064,21
ENSBTAG00000010486,15
ENSBTAG00000044068,4
ENSBTAG00000016691,12
ENSBTAG00000012985,18
ENSBTAG00000045790,15
ENSBTAG00000020646,11
ENSBTAG00000003531,4
ENSBTAG00000027074,21
ENSBTAG00000010947,28
ENSBTAG00000003930,15
ENSBTAG00000009468,20
ENSBTAG00000005169,20
ENSBTAG00000037383,21
ENSBTAG00000047739,12
ENSBTAG00000047707,23
ENSBTAG00000036025,15
ENSBTAG00000008923,15
ENSBTAG00000043992,20
ENSBTAG00000046664,12
ENSBTAG00000017540,28
ENSBTAG00000046156,18
ENSBTAG00000004953,16
ENSBTAG00000018616,20
ENSBTAG00000009415,12
ENSBTAG00000019792,28
ENSBTAG00000008925,15
ENSBTAG00000009416,12
ENSBTAG00000003038,23
ENSBTAG00000003570,18
ENSBTAG00000015965,11
ENSBTAG00000034495,12
ENSBTAG00000009176,15
ENSBTAG00000009230,11
ENSBTAG00000012279,15
ENSBTAG00000010156,12
ENSBTAG00000003189,28
ENSBTAG00000020714,18
ENSBTAG00000016529,12
ENSBTAG00000007693,16
ENSBTAG00000012099,11
ENSBTAG00000003037,23
ENSBTAG00000017907,12
ENSBTAG00000019810,18
ENSBTAG00000008428,4
ENSBTAG00000011812,20
ENSBTAG00000008001,16
ENSBTAG00000019052,28
ENSBTAG00000035064,4
ENSBTAG00000003232,16
ENSBTAG00000003039,23
ENSBTAG00000015022,20
ENSBTAG00000008953,23
ENSBTAG00000005379,16
ENSBTAG00000008155,4
ENSBTAG00000004766,18
ENSBTAG00000044208,27
ENSBTAG00000005392,15
ENSBTAG00000016091,21
ENSBTAG00000011213,21
ENSBTAG00000005828,11
ENSBTAG00000047937,18
ENSBTAG00000008954,23
ENSBTAG00000023989,15
ENSBTAG00000019486,4
ENSBTAG00000016471,18
ENSBTAG00000006176,15
ENSBTAG00000012451,23
ENSBTAG00000027319,4
ENSBTAG00000027991,11
ENSBTAG00000008734,16
ENSBTAG00000045617,4
ENSBTAG00000013579,27
ENSBTAG00000015730,23
ENSBTAG00000021224,20
ENSBTAG00000013581,27
ENSBTAG00000002303,18
ENSBTAG00000001382,16
ENSBTAG00000000743,27
ENSBTAG00000007442,4
ENSBTAG00000006490,23
ENSBTAG00000000744,27
ENSBTAG00000011074,23
ENSBTAG00000047543,21
ENSBTAG00000048129,17
ENSBTAG00000033727,27
ENSBTAG00000000601,23
ENSBTAG00000012691,27
ENSBTAG00000035265,17
ENSBTAG00000007115,27
ENSBTAG00000018580,12
ENSBTAG00000021607,20
ENSBTAG00000007067,12
ENSBTAG00000004173,27
ENSBTAG00000021606,20
ENSBTAG00000019830,21
ENSBTAG00000009245,27
ENSBTAG00000019831,21
ENSBTAG00000005263,17
ENSBTAG00000017083,27
ENSBTAG00000007704,20
ENSBTAG00000000967,21
ENSBTAG00000017632,21
ENSBTAG00000003068,17
ENSBTAG00000016514,17
ENSBTAG00000017026,20
ENSBTAG00000014762,21
ENSBTAG00000036273,9
ENSBTAG00000039486,20
ENSBTAG00000021592,27
ENSBTAG00000005968,17
ENSBTAG00000000494,20
ENSBTAG00000019053,17
ENSBTAG00000004150,27
ENSBTAG00000047729,21
ENSBTAG00000007306,20
ENSBTAG00000007073,12
ENSBTAG00000001308,21
ENSBTAG00000004526,18
ENSBTAG00000016633,17
ENSBTAG00000045929,21
ENSBTAG00000001696,17
ENSBTAG00000005229,20
ENSBTAG00000007079,12
ENSBTAG00000004460,18
ENSBTAG00000024639,15
ENSBTAG00000000602,23
ENSBTAG00000017167,17
ENSBTAG00000016770,20
ENSBTAG00000040580,21
ENSBTAG00000020884,15
ENSBTAG00000016771,20
ENSBTAG00000002786,21
ENSBTAG00000006745,17
ENSBTAG00000012774,16
ENSBTAG00000004339,21
ENSBTAG00000036082,21
ENSBTAG00000008191,23
ENSBTAG00000008513,16
ENSBTAG00000012216,18
ENSBTAG00000047687,9
ENSBTAG00000016158,21
ENSBTAG00000015994,12
ENSBTAG00000002275,9
ENSBTAG00000005454,27
ENSBTAG00000001638,17
ENSBTAG00000020927,23
ENSBTAG00000010109,28
ENSBTAG00000022120,17
ENSBTAG00000012124,20
ENSBTAG00000023163,11
ENSBTAG00000024105,11
ENSBTAG00000013371,12
ENSBTAG00000045505,27
ENSBTAG00000018884,23
ENSBTAG00000001992,4
ENSBTAG00000017301,16
ENSBTAG00000033504,27
ENSBTAG00000020227,16
ENSBTAG00000004297,11
ENSBTAG00000001483,16
ENSBTAG00000034827,15
ENSBTAG00000002643,23
ENSBTAG00000014248,20
ENSBTAG00000015463,27
ENSBTAG00000001571,4
ENSBTAG00000002959,12
ENSBTAG00000047461,15
ENSBTAG00000016411,27
ENSBTAG00000002648,23
ENSBTAG00000007234,17
ENSBTAG00000025669,23
ENSBTAG00000002750,4
ENSBTAG00000016824,23
ENSBTAG00000019164,28
ENSBTAG00000016413,27
ENSBTAG00000021181,11
ENSBTAG00000012222,18
ENSBTAG00000019139,9
ENSBTAG00000010241,27
ENSBTAG00000024545,17
ENSBTAG00000016878,18
ENSBTAG00000001740,21
ENSBTAG00000019309,15
ENSBTAG00000014484,28
ENSBTAG00000013426,20
ENSBTAG00000003300,21
ENSBTAG00000010967,28
ENSBTAG00000034936,4
ENSBTAG00000010723,23
ENSBTAG00000026515,27
ENSBTAG00000015335,9
ENSBTAG00000027118,27
ENSBTAG00000006729,28
ENSBTAG00000046419,11
ENSBTAG00000016827,23
ENSBTAG00000034905,4
ENSBTAG00000034689,18
ENSBTAG00000006779,18
ENSBTAG00000019954,21
ENSBTAG00000013790,20
ENSBTAG00000016828,23
ENSBTAG00000003087,15
ENSBTAG00000021996,4
ENSBTAG00000018563,17
ENSBTAG00000024431,4
ENSBTAG00000000868,18
ENSBTAG00000019426,17
ENSBTAG00000033381,27
ENSBTAG00000033721,21
ENSBTAG00000015059,15
ENSBTAG00000016830,23
ENSBTAG00000008500,18
ENSBTAG00000013943,27
ENSBTAG00000045538,11
ENSBTAG00000003415,12
ENSBTAG00000017831,27
ENSBTAG00000008008,17
ENSBTAG00000007675,11
ENSBTAG00000014020,28
ENSBTAG00000009097,21
ENSBTAG00000001631,23
ENSBTAG00000018363,4
ENSBTAG00000037768,15
ENSBTAG00000016625,17
ENSBTAG00000013498,12
ENSBTAG00000001001,20
ENSBTAG00000011995,18
ENSBTAG00000010591,28
ENSBTAG00000003810,4
ENSBTAG00000011075,27
ENSBTAG00000006759,12
ENSBTAG00000001634,23
ENSBTAG00000010408,16
ENSBTAG00000044023,4
ENSBTAG00000017745,20
ENSBTAG00000008814,27
ENSBTAG00000024091,11
ENSBTAG00000009098,21
ENSBTAG00000046409,28
ENSBTAG00000034586,11
ENSBTAG00000019501,12
ENSBTAG00000012456,4
ENSBTAG00000039914,18
ENSBTAG00000034657,11
ENSBTAG00000001635,23
ENSBTAG00000012476,28
ENSBTAG00000008241,11
ENSBTAG00000019502,12
ENSBTAG00000000281,17
ENSBTAG00000014255,4
ENSBTAG00000027665,27
ENSBTAG00000012002,18
ENSBTAG00000010427,16
ENSBTAG00000001573,28
ENSBTAG00000020975,23
ENSBTAG00000010432,16
ENSBTAG00000011684,27
ENSBTAG00000008816,17
ENSBTAG00000048029,15
ENSBTAG00000001947,11
ENSBTAG00000043963,17
ENSBTAG00000017458,4
ENSBTAG00000003109,12
ENSBTAG00000015844,4
ENSBTAG00000002674,4
ENSBTAG00000006640,12
ENSBTAG00000015818,15
ENSBTAG00000000820,4
ENSBTAG00000003424,4
ENSBTAG00000019755,28
ENSBTAG00000016446,27
ENSBTAG00000013472,4
ENSBTAG00000008438,17
ENSBTAG00000006647,12
ENSBTAG00000017981,27
ENSBTAG00000016164,9
ENSBTAG00000001949,11
ENSBTAG00000013294,16
ENSBTAG00000045699,28
ENSBTAG00000020007,15
ENSBTAG00000027654,27
ENSBTAG00000016885,28
ENSBTAG00000046732,15
ENSBTAG00000038107,16
ENSBTAG00000007953,17
ENSBTAG00000017508,12
ENSBTAG00000045493,28
ENSBTAG00000000978,27
ENSBTAG00000038888,23
ENSBTAG00000020681,12
ENSBTAG00000004351,20
ENSBTAG00000000428,23
ENSBTAG00000047503,11
ENSBTAG00000020991,9
ENSBTAG00000010932,28
ENSBTAG00000001952,11
ENSBTAG00000015427,18
ENSBTAG00000013914,17
ENSBTAG00000011057,23
ENSBTAG00000008871,20
ENSBTAG00000013245,23
ENSBTAG00000014023,28
ENSBTAG00000025263,17
ENSBTAG00000010475,12
ENSBTAG00000014029,28
ENSBTAG00000002271,12
ENSBTAG00000040567,15
ENSBTAG00000035054,9
ENSBTAG00000009805,18
ENSBTAG00000033313,20
ENSBTAG00000014251,15
ENSBTAG00000030600,18
ENSBTAG00000005471,21
ENSBTAG00000034222,12
ENSBTAG00000048260,19
ENSBTAG00000017509,28
ENSBTAG00000010526,20
ENSBTAG00000045560,19
ENSBTAG00000004633,17
ENSBTAG00000004594,15
ENSBTAG00000002418,21
ENSBTAG00000010518,20
ENSBTAG00000003124,8
ENSBTAG00000035735,15
ENSBTAG00000034681,19
ENSBTAG00000004944,8
ENSBTAG00000017955,11
ENSBTAG00000015428,18
ENSBTAG00000033603,23
ENSBTAG00000001081,8
ENSBTAG00000040000,18
ENSBTAG00000010674,19
ENSBTAG00000015432,18
ENSBTAG00000011553,11
ENSBTAG00000036115,19
ENSBTAG00000016813,17
ENSBTAG00000006550,18
ENSBTAG00000015538,23
ENSBTAG00000006685,16
ENSBTAG00000011558,11
ENSBTAG00000022013,8
ENSBTAG00000017221,19
ENSBTAG00000015669,18
ENSBTAG00000006692,16
ENSBTAG00000001508,8
ENSBTAG00000033345,27
ENSBTAG00000007013,19
ENSBTAG00000024918,15
ENSBTAG00000002757,16
ENSBTAG00000001612,27
ENSBTAG00000020348,11
ENSBTAG00000007015,19
ENSBTAG00000015677,18
ENSBTAG00000016078,19
ENSBTAG00000026915,8
ENSBTAG00000015550,23
ENSBTAG00000019798,16
ENSBTAG00000013143,27
ENSBTAG00000047406,15
ENSBTAG00000013632,23
ENSBTAG00000002440,21
ENSBTAG00000027635,27
ENSBTAG00000015686,18
ENSBTAG00000020350,11
ENSBTAG00000039307,15
ENSBTAG00000018372,11
ENSBTAG00000026004,18
ENSBTAG00000015667,11
ENSBTAG00000007329,12
ENSBTAG00000009109,4
ENSBTAG00000019799,16
ENSBTAG00000009908,17
ENSBTAG00000015309,15
ENSBTAG00000014315,28
ENSBTAG00000006618,19
ENSBTAG00000019796,16
ENSBTAG00000013159,12
ENSBTAG00000018546,17
ENSBTAG00000020032,15
ENSBTAG00000014316,28
ENSBTAG00000000205,19
ENSBTAG00000015659,11
ENSBTAG00000034269,12
ENSBTAG00000000848,11
ENSBTAG00000001529,27
ENSBTAG00000034529,23
ENSBTAG00000009292,19
ENSBTAG00000015350,21
ENSBTAG00000038770,19
ENSBTAG00000034519,23
ENSBTAG00000016998,12
ENSBTAG00000040237,19
ENSBTAG00000018410,12
ENSBTAG00000006140,21
ENSBTAG00000019684,23
ENSBTAG00000006141,21
ENSBTAG00000015598,23
ENSBTAG00000039563,19
ENSBTAG00000007851,16
ENSBTAG00000004850,12
ENSBTAG00000018706,19
ENSBTAG00000021282,4
ENSBTAG00000018143,16
ENSBTAG00000005308,15
ENSBTAG00000018829,12
ENSBTAG00000021292,19
ENSBTAG00000027058,21
ENSBTAG00000016881,21
ENSBTAG00000008173,12
ENSBTAG00000038823,19
ENSBTAG00000020273,16
ENSBTAG00000011227,15
ENSBTAG00000008176,12
ENSBTAG00000035147,19
ENSBTAG00000002126,16
ENSBTAG00000038093,4
ENSBTAG00000020149,12
ENSBTAG00000024648,15
ENSBTAG00000010510,20
ENSBTAG00000024426,4
ENSBTAG00000004449,19
ENSBTAG00000002171,9
ENSBTAG00000001407,21
ENSBTAG00000002614,28
ENSBTAG00000027059,21
ENSBTAG00000017714,16
ENSBTAG00000004423,15
ENSBTAG00000013145,27
ENSBTAG00000019174,21
ENSBTAG00000009876,16
ENSBTAG00000007457,12
ENSBTAG00000009948,19
ENSBTAG00000015444,27
ENSBTAG00000017275,19
ENSBTAG00000039196,16
ENSBTAG00000047621,16
ENSBTAG00000007893,19
ENSBTAG00000020130,8
ENSBTAG00000014093,21
ENSBTAG00000020132,8
ENSBTAG00000035293,8
ENSBTAG00000021273,21
ENSBTAG00000025320,19
ENSBTAG00000019539,8
ENSBTAG00000006984,16
ENSBTAG00000010326,8
ENSBTAG00000012131,18
ENSBTAG00000035007,8
ENSBTAG00000015457,27
ENSBTAG00000008098,17
ENSBTAG00000038496,16
ENSBTAG00000015694,18
ENSBTAG00000016845,8
ENSBTAG00000002620,28
ENSBTAG00000046408,12
ENSBTAG00000027049,9
ENSBTAG00000005284,12
ENSBTAG00000023780,18
ENSBTAG00000035076,9
ENSBTAG00000038190,9
ENSBTAG00000004238,27
ENSBTAG00000001010,18
ENSBTAG00000023054,28
ENSBTAG00000002970,12
ENSBTAG00000015654,4
ENSBTAG00000007184,18
ENSBTAG00000004406,19
ENSBTAG00000018146,18
ENSBTAG00000037756,28
ENSBTAG00000020466,15
ENSBTAG00000047594,20
ENSBTAG00000034645,4
ENSBTAG00000048085,19
ENSBTAG00000046772,18
ENSBTAG00000008361,4
ENSBTAG00000037488,15
ENSBTAG00000015894,18
ENSBTAG00000047087,20
ENSBTAG00000015101,8
ENSBTAG00000015578,8
ENSBTAG00000012366,19
ENSBTAG00000006581,15
ENSBTAG00000021960,20
ENSBTAG00000012535,8
ENSBTAG00000021959,20
ENSBTAG00000007147,19
ENSBTAG00000044123,8
ENSBTAG00000018185,4
ENSBTAG00000037962,15
ENSBTAG00000021958,20
ENSBTAG00000016557,15
ENSBTAG00000044192,18
ENSBTAG00000045580,17
ENSBTAG00000004193,19
ENSBTAG00000014766,19
ENSBTAG00000038030,4
ENSBTAG00000006715,8
ENSBTAG00000017752,18
ENSBTAG00000033457,28
ENSBTAG00000014069,4
ENSBTAG00000027182,17
ENSBTAG00000025313,19
ENSBTAG00000017112,18
ENSBTAG00000002531,17
ENSBTAG00000037424,19
ENSBTAG00000020055,8
ENSBTAG00000016547,15
ENSBTAG00000047537,28
ENSBTAG00000017009,18
ENSBTAG00000034963,19
ENSBTAG00000020817,9
ENSBTAG00000027865,20
ENSBTAG00000011635,18
ENSBTAG00000027134,4
ENSBTAG00000021275,21
ENSBTAG00000016374,9
ENSBTAG00000012925,11
ENSBTAG00000019028,28
ENSBTAG00000005164,20
ENSBTAG00000025942,8
ENSBTAG00000003509,27
ENSBTAG00000020238,9
ENSBTAG00000020748,15
ENSBTAG00000005174,21
ENSBTAG00000033413,28
ENSBTAG00000008213,18
ENSBTAG00000014505,21
ENSBTAG00000019732,8
ENSBTAG00000003773,4
ENSBTAG00000010381,17
ENSBTAG00000012780,19
ENSBTAG00000000026,21
ENSBTAG00000019532,27
ENSBTAG00000002965,11
ENSBTAG00000035660,4
ENSBTAG00000010376,17
ENSBTAG00000013674,17
ENSBTAG00000018643,21
ENSBTAG00000021458,4
ENSBTAG00000004167,17
ENSBTAG00000023765,18
ENSBTAG00000005648,17
ENSBTAG00000004221,20
ENSBTAG00000034522,17
ENSBTAG00000003200,20
ENSBTAG00000048020,17
ENSBTAG00000014090,11
ENSBTAG00000039257,1
ENSBTAG00000006795,18
ENSBTAG00000014060,17
ENSBTAG00000008053,12
ENSBTAG00000001753,1
ENSBTAG00000035768,8
ENSBTAG00000012693,18
ENSBTAG00000023177,16
ENSBTAG00000012738,17
ENSBTAG00000008678,8
ENSBTAG00000018642,21
ENSBTAG00000016109,12
ENSBTAG00000019863,12
ENSBTAG00000011616,19
ENSBTAG00000027924,20
ENSBTAG00000010353,12
ENSBTAG00000019834,20
ENSBTAG00000039873,8
ENSBTAG00000012442,8
ENSBTAG00000003728,20
ENSBTAG00000003329,20
ENSBTAG00000018645,4
ENSBTAG00000047047,3
ENSBTAG00000003516,27
ENSBTAG00000003249,3
ENSBTAG00000012432,8
ENSBTAG00000015925,4
ENSBTAG00000020550,4
ENSBTAG00000017455,27
ENSBTAG00000046997,20
ENSBTAG00000004497,11
ENSBTAG00000000584,3
ENSBTAG00000005380,20
ENSBTAG00000015356,4
ENSBTAG00000004034,15
ENSBTAG00000023146,27
ENSBTAG00000019289,20
ENSBTAG00000024647,16
ENSBTAG00000046321,19
ENSBTAG00000016525,20
ENSBTAG00000004769,8
ENSBTAG00000018639,21
ENSBTAG00000002952,3
ENSBTAG00000019880,17
ENSBTAG00000005425,8
