Ensembl Gene ID,Chromosome Name
ENSGALG00000008532,17
ENSGALG00000002074,18
ENSGALG00000027147,28
ENSGALG00000002088,18
ENSGALG00000002062,18
ENSGALG00000008518,17
ENSGALG00000026716,28
ENSGALG00000002108,18
ENSGALG00000008475,17
ENSGALG00000012860,28
ENSGALG00000028111,17
ENSGALG00000008472,17
ENSGALG00000008462,18
ENSGALG00000002116,18
ENSGALG00000002159,18
ENSGALG00000026847,28
ENSGALG00000013365,28
ENSGALG00000002179,18
ENSGALG00000008456,17
ENSGALG00000001948,28
ENSGALG00000002194,18
ENSGALG00000028301,18
ENSGALG00000002219,18
ENSGALG00000002234,18
ENSGALG00000023872,17
ENSGALG00000002278,18
ENSGALG00000007196,17
ENSGALG00000006310,17
ENSGALG00000027354,28
ENSGALG00000025907,28
ENSGALG00000001836,28
ENSGALG00000007190,17
ENSGALG00000001830,28
ENSGALG00000002286,18
ENSGALG00000027936,28
ENSGALG00000002290,18
ENSGALG00000002389,18
ENSGALG00000002311,18
ENSGALG00000025751,28
ENSGALG00000002415,18
ENSGALG00000002424,18
ENSGALG00000007186,17
ENSGALG00000002427,18
ENSGALG00000002444,18
ENSGALG00000007174,17
ENSGALG00000007121,17
ENSGALG00000001812,28
ENSGALG00000007113,17
ENSGALG00000002719,18
ENSGALG00000002728,18
ENSGALG00000002747,18
ENSGALG00000007079,17
ENSGALG00000021647,28
ENSGALG00000001800,28
ENSGALG00000002827,18
ENSGALG00000002841,18
ENSGALG00000007038,17
ENSGALG00000002849,18
ENSGALG00000002859,18
ENSGALG00000002877,18
ENSGALG00000002889,18
ENSGALG00000002900,18
ENSGALG00000002923,18
ENSGALG00000002932,18
ENSGALG00000002954,18
ENSGALG00000024381,28
ENSGALG00000002985,18
ENSGALG00000002993,18
ENSGALG00000001773,28
ENSGALG00000003011,18
ENSGALG00000007003,17
ENSGALG00000027190,18
ENSGALG00000003033,18
ENSGALG00000007001,17
ENSGALG00000006997,17
ENSGALG00000006987,17
ENSGALG00000006971,17
ENSGALG00000003059,18
ENSGALG00000003078,18
ENSGALG00000026465,18
ENSGALG00000001749,28
ENSGALG00000003099,18
ENSGALG00000003105,18
ENSGALG00000001596,28
ENSGALG00000003110,18
ENSGALG00000024428,18
ENSGALG00000003131,18
ENSGALG00000003144,18
ENSGALG00000001592,28
ENSGALG00000003158,18
ENSGALG00000001580,28
ENSGALG00000003185,18
ENSGALG00000023838,17
ENSGALG00000024378,28
ENSGALG00000006958,17
ENSGALG00000001571,28
ENSGALG00000003227,18
ENSGALG00000021479,18
ENSGALG00000003260,18
ENSGALG00000003277,18
ENSGALG00000003284,18
ENSGALG00000003294,18
ENSGALG00000001544,28
ENSGALG00000001486,28
ENSGALG00000003319,18
ENSGALG00000025797,17
ENSGALG00000005099,17
ENSGALG00000005095,17
ENSGALG00000003397,18
ENSGALG00000001440,28
ENSGALG00000003426,18
ENSGALG00000001414,28
ENSGALG00000000803,28
ENSGALG00000000806,28
ENSGALG00000000807,28
ENSGALG00000027734,17
ENSGALG00000000810,28
ENSGALG00000003434,18
ENSGALG00000005074,17
ENSGALG00000000812,28
ENSGALG00000000819,28
ENSGALG00000005066,17
ENSGALG00000024368,28
ENSGALG00000005063,17
ENSGALG00000005298,17
ENSGALG00000021679,28
ENSGALG00000003454,18
ENSGALG00000029150,17
ENSGALG00000005060,17
ENSGALG00000000835,28
ENSGALG00000005051,17
ENSGALG00000024367,28
ENSGALG00000000843,28
ENSGALG00000000996,28
ENSGALG00000003476,18
ENSGALG00000005045,17
ENSGALG00000005036,17
ENSGALG00000026424,17
ENSGALG00000004992,17
ENSGALG00000004986,17
ENSGALG00000003496,18
ENSGALG00000004971,17
ENSGALG00000003515,18
ENSGALG00000004965,17
ENSGALG00000010442,28
ENSGALG00000003845,28
ENSGALG00000004927,17
ENSGALG00000021461,18
ENSGALG00000003520,18
ENSGALG00000004920,17
ENSGALG00000001019,28
ENSGALG00000003532,18
ENSGALG00000027540,28
ENSGALG00000003540,18
ENSGALG00000003566,18
ENSGALG00000003584,18
ENSGALG00000003590,18
ENSGALG00000004881,17
ENSGALG00000003627,18
ENSGALG00000001030,28
ENSGALG00000001035,28
ENSGALG00000004852,17
ENSGALG00000003650,18
ENSGALG00000026816,18
ENSGALG00000026225,18
ENSGALG00000014589,28
ENSGALG00000027152,18
ENSGALG00000018810,28
ENSGALG00000001043,28
ENSGALG00000027771,18
ENSGALG00000026091,18
ENSGALG00000003911,18
ENSGALG00000025950,18
ENSGALG00000004783,17
ENSGALG00000004779,17
ENSGALG00000001084,28
ENSGALG00000004767,17
ENSGALG00000028883,18
ENSGALG00000004738,17
ENSGALG00000003668,18
ENSGALG00000003700,18
ENSGALG00000021439,18
ENSGALG00000004719,17
ENSGALG00000025784,18
ENSGALG00000003900,18
ENSGALG00000028125,18
ENSGALG00000026628,18
ENSGALG00000003943,18
ENSGALG00000003957,18
ENSGALG00000003975,18
ENSGALG00000028081,28
ENSGALG00000001093,28
ENSGALG00000004021,18
ENSGALG00000024355,28
ENSGALG00000001096,28
ENSGALG00000004060,18
ENSGALG00000001101,28
ENSGALG00000001108,28
ENSGALG00000001121,28
ENSGALG00000001126,28
ENSGALG00000001146,28
ENSGALG00000027068,28
ENSGALG00000028440,18
ENSGALG00000004162,18
ENSGALG00000004193,18
ENSGALG00000004215,18
ENSGALG00000021972,28
ENSGALG00000001171,28
ENSGALG00000004237,18
ENSGALG00000004183,18
ENSGALG00000021399,18
ENSGALG00000021395,18
ENSGALG00000004333,18
ENSGALG00000004370,18
ENSGALG00000004376,18
ENSGALG00000004386,18
ENSGALG00000004413,18
ENSGALG00000001235,28
ENSGALG00000001245,28
ENSGALG00000004702,17
ENSGALG00000001252,28
ENSGALG00000001267,28
ENSGALG00000004429,18
ENSGALG00000001289,28
ENSGALG00000004701,17
ENSGALG00000026401,18
ENSGALG00000004439,18
ENSGALG00000004689,17
ENSGALG00000004441,18
ENSGALG00000023364,18
ENSGALG00000004464,18
ENSGALG00000001465,18
ENSGALG00000001317,28
ENSGALG00000026940,18
ENSGALG00000028341,28
ENSGALG00000026780,28
ENSGALG00000024332,28
ENSGALG00000004495,18
ENSGALG00000001328,28
ENSGALG00000001342,28
ENSGALG00000004664,17
ENSGALG00000004659,17
ENSGALG00000004502,18
ENSGALG00000001377,28
ENSGALG00000001385,28
ENSGALG00000023359,18
ENSGALG00000022536,18
ENSGALG00000021362,18
ENSGALG00000001399,28
ENSGALG00000026055,28
ENSGALG00000004505,18
ENSGALG00000004645,17
ENSGALG00000004514,18
ENSGALG00000004525,18
ENSGALG00000004583,18
ENSGALG00000026221,17
ENSGALG00000001898,28
ENSGALG00000004622,17
ENSGALG00000001962,28
ENSGALG00000004604,17
ENSGALG00000027370,18
ENSGALG00000023354,18
ENSGALG00000028749,18
ENSGALG00000026930,18
ENSGALG00000004573,17
ENSGALG00000023735,17
ENSGALG00000026007,17
ENSGALG00000027854,17
ENSGALG00000006880,18
ENSGALG00000006883,18
ENSGALG00000004635,17
ENSGALG00000004565,17
ENSGALG00000001969,28
ENSGALG00000006895,18
ENSGALG00000027497,28
ENSGALG00000004556,17
ENSGALG00000004548,17
ENSGALG00000006900,18
ENSGALG00000006901,18
ENSGALG00000026231,28
ENSGALG00000004512,17
ENSGALG00000021637,28
ENSGALG00000004490,17
ENSGALG00000006915,18
ENSGALG00000026428,18
ENSGALG00000006938,18
ENSGALG00000017418,18
ENSGALG00000006963,18
ENSGALG00000004485,17
ENSGALG00000004466,17
ENSGALG00000026241,28
ENSGALG00000002029,28
ENSGALG00000006988,18
ENSGALG00000007018,18
ENSGALG00000013978,17
ENSGALG00000017611,17
ENSGALG00000002453,28
ENSGALG00000004378,17
ENSGALG00000028236,17
ENSGALG00000027357,17
ENSGALG00000007027,18
ENSGALG00000023709,17
ENSGALG00000004180,17
ENSGALG00000004165,17
ENSGALG00000004152,17
ENSGALG00000007042,18
ENSGALG00000007054,18
ENSGALG00000007063,18
ENSGALG00000026548,18
ENSGALG00000023338,18
ENSGALG00000013743,18
ENSGALG00000004142,17
ENSGALG00000029123,18
ENSGALG00000011816,18
ENSGALG00000011822,18
ENSGALG00000027070,18
ENSGALG00000028462,18
ENSGALG00000007093,18
ENSGALG00000004088,17
ENSGALG00000024035,5
ENSGALG00000007106,18
ENSGALG00000005127,5
ENSGALG00000005133,5
ENSGALG00000005155,5
ENSGALG00000005159,5
ENSGALG00000013188,5
ENSGALG00000004052,17
ENSGALG00000013185,5
ENSGALG00000027777,28
ENSGALG00000012710,17
ENSGALG00000002559,28
ENSGALG00000023689,17
ENSGALG00000003941,17
ENSGALG00000002591,28
ENSGALG00000003895,17
ENSGALG00000003887,17
ENSGALG00000028523,5
ENSGALG00000026732,5
ENSGALG00000003875,17
ENSGALG00000003866,17
ENSGALG00000027193,5
ENSGALG00000005163,5
ENSGALG00000003852,17
ENSGALG00000024097,5
ENSGALG00000014598,5
ENSGALG00000002595,28
ENSGALG00000002672,28
ENSGALG00000028635,17
ENSGALG00000012225,28
ENSGALG00000015203,28
ENSGALG00000014605,5
ENSGALG00000000453,5
ENSGALG00000003830,17
ENSGALG00000026450,5
ENSGALG00000003386,5
ENSGALG00000009709,28
ENSGALG00000007181,18
ENSGALG00000027822,18
ENSGALG00000009703,28
ENSGALG00000000109,18
ENSGALG00000003789,17
ENSGALG00000018700,17
ENSGALG00000003776,17
ENSGALG00000007191,18
ENSGALG00000027902,18
ENSGALG00000007194,18
ENSGALG00000028861,28
ENSGALG00000028027,5
ENSGALG00000026823,5
ENSGALG00000024090,5
ENSGALG00000015200,28
ENSGALG00000015195,28
ENSGALG00000003490,5
ENSGALG00000019795,18
ENSGALG00000027821,28
ENSGALG00000007198,18
ENSGALG00000007224,18
ENSGALG00000015192,28
ENSGALG00000028458,28
ENSGALG00000026384,28
ENSGALG00000003757,17
ENSGALG00000028936,5
ENSGALG00000017675,5
ENSGALG00000003732,17
ENSGALG00000023314,18
ENSGALG00000003516,5
ENSGALG00000003712,17
ENSGALG00000024298,28
ENSGALG00000003599,5
ENSGALG00000024076,5
ENSGALG00000003630,5
ENSGALG00000020522,5
ENSGALG00000029167,28
ENSGALG00000014067,28
ENSGALG00000020582,28
ENSGALG00000027224,28
ENSGALG00000021884,28
ENSGALG00000002928,28
ENSGALG00000011219,18
ENSGALG00000013306,5
ENSGALG00000007233,18
ENSGALG00000008443,18
ENSGALG00000007237,18
ENSGALG00000002969,28
ENSGALG00000003683,17
ENSGALG00000003000,28
ENSGALG00000029015,28
ENSGALG00000005239,5
ENSGALG00000013302,5
ENSGALG00000003677,17
ENSGALG00000023308,18
ENSGALG00000007251,18
ENSGALG00000026563,28
ENSGALG00000028850,28
ENSGALG00000003661,17
ENSGALG00000018688,5
ENSGALG00000027375,28
ENSGALG00000024418,5
ENSGALG00000013298,5
ENSGALG00000014581,28
ENSGALG00000022369,5
ENSGALG00000025756,5
ENSGALG00000027242,17
ENSGALG00000003545,17
ENSGALG00000003534,17
ENSGALG00000028882,5
ENSGALG00000005227,5
ENSGALG00000005202,5
ENSGALG00000025766,28
ENSGALG00000024292,28
ENSGALG00000007286,18
ENSGALG00000025809,28
ENSGALG00000007296,18
ENSGALG00000007300,18
ENSGALG00000026104,17
ENSGALG00000019793,18
ENSGALG00000007305,18
ENSGALG00000007352,18
ENSGALG00000013404,17
ENSGALG00000023298,18
ENSGALG00000007367,18
ENSGALG00000023297,18
ENSGALG00000026189,18
ENSGALG00000002621,28
ENSGALG00000007386,18
ENSGALG00000007389,18
ENSGALG00000007522,18
ENSGALG00000003509,17
ENSGALG00000028865,18
ENSGALG00000007623,18
ENSGALG00000006857,18
ENSGALG00000003500,17
ENSGALG00000023279,18
ENSGALG00000003024,28
ENSGALG00000007661,18
ENSGALG00000003047,28
ENSGALG00000024059,5
ENSGALG00000003058,28
ENSGALG00000003074,28
ENSGALG00000005197,5
ENSGALG00000005192,5
ENSGALG00000019768,18
ENSGALG00000019761,18
ENSGALG00000003478,17
ENSGALG00000013919,5
ENSGALG00000007673,18
ENSGALG00000003471,17
ENSGALG00000013922,5
ENSGALG00000007676,18
ENSGALG00000003441,17
ENSGALG00000005175,5
ENSGALG00000003412,17
ENSGALG00000019757,18
ENSGALG00000007702,18
ENSGALG00000005190,5
ENSGALG00000003130,28
ENSGALG00000020513,5
ENSGALG00000007713,18
ENSGALG00000026246,5
ENSGALG00000019755,18
ENSGALG00000003153,28
ENSGALG00000007718,18
ENSGALG00000027789,18
ENSGALG00000003160,28
ENSGALG00000005182,5
ENSGALG00000007650,18
ENSGALG00000007723,18
ENSGALG00000003161,28
ENSGALG00000020514,5
ENSGALG00000003220,28
ENSGALG00000003340,17
ENSGALG00000007747,18
ENSGALG00000003320,17
ENSGALG00000027415,18
ENSGALG00000007770,18
ENSGALG00000007775,18
ENSGALG00000007791,18
ENSGALG00000023265,18
ENSGALG00000026800,5
ENSGALG00000028214,18
ENSGALG00000007808,18
ENSGALG00000026295,18
ENSGALG00000007822,18
ENSGALG00000026015,18
ENSGALG00000007926,18
ENSGALG00000003210,17
ENSGALG00000003204,17
ENSGALG00000003197,17
ENSGALG00000027392,5
ENSGALG00000003187,17
ENSGALG00000003181,17
ENSGALG00000028265,17
ENSGALG00000003175,17
ENSGALG00000026394,5
ENSGALG00000007934,18
ENSGALG00000007955,18
ENSGALG00000021626,28
ENSGALG00000003166,17
ENSGALG00000003283,28
ENSGALG00000003304,28
ENSGALG00000007961,18
ENSGALG00000021620,28
ENSGALG00000007965,18
ENSGALG00000026985,5
ENSGALG00000007971,18
ENSGALG00000007974,18
ENSGALG00000027666,5
ENSGALG00000005089,5
ENSGALG00000003028,17
ENSGALG00000005085,5
ENSGALG00000005081,5
ENSGALG00000005059,5
ENSGALG00000026146,28
ENSGALG00000004838,5
ENSGALG00000021619,28
ENSGALG00000003357,28
ENSGALG00000020515,5
ENSGALG00000004827,5
ENSGALG00000004792,5
ENSGALG00000003371,28
ENSGALG00000004744,5
ENSGALG00000004706,5
ENSGALG00000024273,28
ENSGALG00000026576,17
ENSGALG00000004686,5
ENSGALG00000002982,17
ENSGALG00000003385,28
ENSGALG00000028269,28
ENSGALG00000007992,18
ENSGALG00000021520,17
ENSGALG00000002955,17
ENSGALG00000026390,5
ENSGALG00000004647,5
ENSGALG00000004643,5
ENSGALG00000007999,18
ENSGALG00000026715,18
ENSGALG00000026179,17
ENSGALG00000028984,28
ENSGALG00000002926,17
ENSGALG00000008011,18
ENSGALG00000003389,28
ENSGALG00000023988,5
ENSGALG00000008016,18
ENSGALG00000004522,5
ENSGALG00000008023,18
ENSGALG00000008034,18
ENSGALG00000002855,17
ENSGALG00000004516,5
ENSGALG00000004468,5
ENSGALG00000028400,5
ENSGALG00000019736,18
ENSGALG00000003428,28
ENSGALG00000008041,18
ENSGALG00000023982,5
ENSGALG00000003499,28
ENSGALG00000004459,5
ENSGALG00000026382,5
ENSGALG00000004414,5
ENSGALG00000028893,5
ENSGALG00000004393,5
ENSGALG00000027778,5
ENSGALG00000008057,18
ENSGALG00000004362,5
ENSGALG00000023245,18
ENSGALG00000002699,17
ENSGALG00000004328,5
ENSGALG00000002682,17
ENSGALG00000004306,5
ENSGALG00000002659,17
ENSGALG00000004300,5
ENSGALG00000027301,28
ENSGALG00000004280,5
ENSGALG00000003527,28
ENSGALG00000002633,17
ENSGALG00000002626,17
ENSGALG00000004267,5
ENSGALG00000004260,5
ENSGALG00000024264,28
ENSGALG00000003561,28
ENSGALG00000002546,17
ENSGALG00000027696,28
ENSGALG00000004250,5
ENSGALG00000003572,28
ENSGALG00000003579,28
ENSGALG00000026970,5
ENSGALG00000004243,5
ENSGALG00000004239,5
ENSGALG00000004234,5
ENSGALG00000004223,5
ENSGALG00000004219,5
ENSGALG00000002515,17
ENSGALG00000002489,17
ENSGALG00000026303,17
ENSGALG00000002437,17
ENSGALG00000023517,17
ENSGALG00000004201,5
ENSGALG00000004191,5
ENSGALG00000004172,5
ENSGALG00000004166,5
ENSGALG00000002420,17
ENSGALG00000004153,5
ENSGALG00000004106,5
ENSGALG00000002375,17
ENSGALG00000004085,5
ENSGALG00000003703,28
ENSGALG00000003717,28
ENSGALG00000003727,28
ENSGALG00000028479,28
ENSGALG00000003742,28
ENSGALG00000021610,28
ENSGALG00000004044,5
ENSGALG00000003771,28
ENSGALG00000004023,5
ENSGALG00000003999,5
ENSGALG00000003965,5
ENSGALG00000003958,5
ENSGALG00000003908,5
ENSGALG00000002364,17
ENSGALG00000003778,28
ENSGALG00000027132,28
ENSGALG00000003794,28
ENSGALG00000003824,28
ENSGALG00000021883,28
ENSGALG00000003914,28
ENSGALG00000003777,5
ENSGALG00000003748,5
ENSGALG00000001964,17
ENSGALG00000003692,5
ENSGALG00000003655,5
ENSGALG00000003648,5
ENSGALG00000013311,5
ENSGALG00000001950,17
ENSGALG00000013304,5
ENSGALG00000013297,5
ENSGALG00000001921,17
ENSGALG00000001910,17
ENSGALG00000021601,28
ENSGALG00000012194,5
ENSGALG00000012191,5
ENSGALG00000012170,5
ENSGALG00000012162,5
ENSGALG00000001889,17
ENSGALG00000012160,5
ENSGALG00000012153,5
ENSGALG00000012143,5
ENSGALG00000012140,5
ENSGALG00000012139,5
ENSGALG00000012136,5
ENSGALG00000012130,5
ENSGALG00000001881,17
ENSGALG00000012128,5
ENSGALG00000012127,5
ENSGALG00000001797,17
ENSGALG00000012123,5
ENSGALG00000012121,5
ENSGALG00000001762,17
ENSGALG00000001758,17
ENSGALG00000012115,5
ENSGALG00000012109,5
ENSGALG00000012103,5
ENSGALG00000012032,5
ENSGALG00000012030,5
ENSGALG00000003928,17
ENSGALG00000003939,28
ENSGALG00000003959,28
ENSGALG00000003978,28
ENSGALG00000022206,5
ENSGALG00000001728,17
ENSGALG00000001713,17
ENSGALG00000001692,17
ENSGALG00000028851,28
ENSGALG00000002563,28
ENSGALG00000023869,5
ENSGALG00000012027,5
ENSGALG00000028923,5
ENSGALG00000012020,5
ENSGALG00000001645,17
ENSGALG00000011695,5
ENSGALG00000011685,5
ENSGALG00000011688,5
ENSGALG00000011681,5
ENSGALG00000005265,5
ENSGALG00000027184,5
ENSGALG00000005294,5
ENSGALG00000005301,5
ENSGALG00000028787,28
ENSGALG00000004048,28
ENSGALG00000005318,5
ENSGALG00000004091,28
ENSGALG00000004132,28
ENSGALG00000005353,5
ENSGALG00000005358,5
ENSGALG00000005369,5
ENSGALG00000021553,17
ENSGALG00000001637,17
ENSGALG00000005378,5
ENSGALG00000001620,17
ENSGALG00000005415,5
ENSGALG00000005438,5
ENSGALG00000001595,17
ENSGALG00000004157,28
ENSGALG00000005540,5
ENSGALG00000001583,17
ENSGALG00000004200,28
ENSGALG00000004252,28
ENSGALG00000005551,5
ENSGALG00000005569,5
ENSGALG00000001565,17
ENSGALG00000005584,5
ENSGALG00000005587,5
ENSGALG00000004263,28
ENSGALG00000004266,28
ENSGALG00000001978,28
ENSGALG00000005618,5
ENSGALG00000005632,5
ENSGALG00000005643,5
ENSGALG00000005645,5
ENSGALG00000001998,28
ENSGALG00000005662,5
ENSGALG00000005666,5
ENSGALG00000001513,17
ENSGALG00000005716,5
ENSGALG00000005750,5
ENSGALG00000005769,5
ENSGALG00000005787,5
ENSGALG00000005807,5
ENSGALG00000005815,5
ENSGALG00000005840,5
ENSGALG00000005892,5
ENSGALG00000001474,17
ENSGALG00000005903,5
ENSGALG00000005908,5
ENSGALG00000005915,5
ENSGALG00000001446,17
ENSGALG00000020510,5
ENSGALG00000005927,5
ENSGALG00000005948,5
ENSGALG00000001434,17
ENSGALG00000001419,17
ENSGALG00000005958,5
ENSGALG00000023729,5
ENSGALG00000005967,5
ENSGALG00000005971,5
ENSGALG00000005986,5
ENSGALG00000005998,5
ENSGALG00000006015,5
ENSGALG00000001389,17
ENSGALG00000028737,17
ENSGALG00000023464,17
ENSGALG00000023463,17
ENSGALG00000001355,17
ENSGALG00000001352,17
ENSGALG00000001347,17
ENSGALG00000006022,5
ENSGALG00000028167,17
ENSGALG00000001333,17
ENSGALG00000001314,17
ENSGALG00000001275,17
ENSGALG00000006035,5
ENSGALG00000001253,17
ENSGALG00000006050,5
ENSGALG00000006054,5
ENSGALG00000006059,5
ENSGALG00000006074,5
ENSGALG00000006077,5
ENSGALG00000006090,5
ENSGALG00000006096,5
ENSGALG00000006121,5
ENSGALG00000021512,11
ENSGALG00000001236,17
ENSGALG00000000771,11
ENSGALG00000001225,17
ENSGALG00000000780,11
ENSGALG00000000800,11
ENSGALG00000000804,11
ENSGALG00000000860,11
ENSGALG00000000774,11
ENSGALG00000000874,11
ENSGALG00000006147,5
ENSGALG00000000880,11
ENSGALG00000020505,5
ENSGALG00000006172,5
ENSGALG00000006192,5
ENSGALG00000000886,11
ENSGALG00000001187,17
ENSGALG00000000889,11
ENSGALG00000001169,17
ENSGALG00000000898,11
ENSGALG00000001007,11
ENSGALG00000001157,17
ENSGALG00000000904,11
ENSGALG00000006208,5
ENSGALG00000001011,11
ENSGALG00000001124,17
ENSGALG00000001118,17
ENSGALG00000001103,17
ENSGALG00000001020,11
ENSGALG00000001094,17
ENSGALG00000001080,17
ENSGALG00000028696,5
ENSGALG00000006216,5
ENSGALG00000006220,5
ENSGALG00000006231,5
ENSGALG00000001073,17
ENSGALG00000006236,5
ENSGALG00000026111,5
ENSGALG00000001041,11
ENSGALG00000001065,11
ENSGALG00000027716,5
ENSGALG00000001048,17
ENSGALG00000001069,11
ENSGALG00000006266,5
ENSGALG00000021490,11
ENSGALG00000001039,17
ENSGALG00000001037,17
ENSGALG00000001085,11
ENSGALG00000001149,11
ENSGALG00000013563,11
ENSGALG00000001025,17
ENSGALG00000001160,11
ENSGALG00000006281,5
ENSGALG00000006300,5
ENSGALG00000001168,11
ENSGALG00000001014,17
ENSGALG00000001013,17
ENSGALG00000001002,17
ENSGALG00000001000,17
ENSGALG00000000993,17
ENSGALG00000006312,5
ENSGALG00000001184,11
ENSGALG00000006342,5
ENSGALG00000006355,5
ENSGALG00000006358,5
ENSGALG00000000977,17
ENSGALG00000006368,5
ENSGALG00000000972,17
ENSGALG00000000950,17
ENSGALG00000000940,17
ENSGALG00000000936,17
ENSGALG00000006382,5
ENSGALG00000000934,17
ENSGALG00000023407,17
ENSGALG00000000906,17
ENSGALG00000001194,11
ENSGALG00000006401,5
ENSGALG00000006407,5
ENSGALG00000006427,5
ENSGALG00000006446,5
ENSGALG00000006447,5
ENSGALG00000006454,5
ENSGALG00000001201,11
ENSGALG00000006472,5
ENSGALG00000001204,11
