Ensembl Gene ID,Gene Biotype
ENSOANG00000009454,protein_coding
ENSOANG00000004652,protein_coding
ENSOANG00000009784,protein_coding
ENSOANG00000004497,protein_coding
ENSOANG00000002233,protein_coding
ENSOANG00000001969,protein_coding
ENSOANG00000013016,protein_coding
ENSOANG00000011230,protein_coding
ENSOANG00000004760,protein_coding
ENSOANG00000022333,protein_coding
ENSOANG00000020817,protein_coding
ENSOANG00000021978,protein_coding
ENSOANG00000012802,protein_coding
ENSOANG00000000236,protein_coding
ENSOANG00000002010,protein_coding
ENSOANG00000028915,protein_coding
ENSOANG00000020062,protein_coding
ENSOANG00000028499,protein_coding
ENSOANG00000021079,protein_coding
ENSOANG00000003309,protein_coding
ENSOANG00000002541,protein_coding
ENSOANG00000003310,protein_coding
ENSOANG00000020038,protein_coding
ENSOANG00000002542,protein_coding
ENSOANG00000002690,protein_coding
ENSOANG00000003312,protein_coding
ENSOANG00000003313,protein_coding
ENSOANG00000003314,protein_coding
ENSOANG00000004069,protein_coding
ENSOANG00000021233,protein_coding
ENSOANG00000015205,protein_coding
ENSOANG00000003315,protein_coding
ENSOANG00000003316,protein_coding
ENSOANG00000015206,protein_coding
ENSOANG00000020746,protein_coding
ENSOANG00000031916,protein_coding
ENSOANG00000009554,protein_coding
ENSOANG00000009598,protein_coding
ENSOANG00000013831,protein_coding
ENSOANG00000001132,protein_coding
ENSOANG00000000270,protein_coding
ENSOANG00000021909,protein_coding
ENSOANG00000006195,protein_coding
ENSOANG00000006197,protein_coding
ENSOANG00000015109,protein_coding
ENSOANG00000015110,protein_coding
ENSOANG00000015111,protein_coding
ENSOANG00000007073,protein_coding
ENSOANG00000015112,protein_coding
ENSOANG00000015113,protein_coding
ENSOANG00000015114,protein_coding
ENSOANG00000005207,protein_coding
ENSOANG00000015115,protein_coding
ENSOANG00000003157,protein_coding
ENSOANG00000003152,protein_coding
ENSOANG00000015116,protein_coding
ENSOANG00000015117,protein_coding
ENSOANG00000003154,protein_coding
ENSOANG00000015120,protein_coding
ENSOANG00000003155,protein_coding
ENSOANG00000014906,protein_coding
ENSOANG00000015123,protein_coding
ENSOANG00000020082,protein_coding
ENSOANG00000031089,protein_coding
ENSOANG00000020039,protein_coding
ENSOANG00000015125,protein_coding
ENSOANG00000028553,protein_coding
ENSOANG00000006229,protein_coding
ENSOANG00000020627,protein_coding
ENSOANG00000006227,protein_coding
ENSOANG00000002249,protein_coding
ENSOANG00000030811,protein_coding
ENSOANG00000020642,protein_coding
ENSOANG00000028826,protein_coding
ENSOANG00000005137,protein_coding
ENSOANG00000006226,protein_coding
ENSOANG00000006219,protein_coding
ENSOANG00000029128,protein_coding
ENSOANG00000030388,protein_coding
ENSOANG00000009113,protein_coding
ENSOANG00000009114,protein_coding
ENSOANG00000029714,protein_coding
ENSOANG00000009528,protein_coding
ENSOANG00000006163,protein_coding
ENSOANG00000006213,protein_coding
ENSOANG00000013592,protein_coding
ENSOANG00000007159,protein_coding
ENSOANG00000009890,protein_coding
ENSOANG00000006212,protein_coding
ENSOANG00000009885,protein_coding
ENSOANG00000003590,protein_coding
ENSOANG00000005979,protein_coding
ENSOANG00000014362,protein_coding
ENSOANG00000009887,protein_coding
ENSOANG00000003589,protein_coding
ENSOANG00000005603,protein_coding
ENSOANG00000030737,protein_coding
ENSOANG00000005602,protein_coding
ENSOANG00000009884,protein_coding
ENSOANG00000005601,protein_coding
ENSOANG00000009880,protein_coding
ENSOANG00000005600,protein_coding
ENSOANG00000029779,protein_coding
ENSOANG00000011492,protein_coding
ENSOANG00000011493,protein_coding
ENSOANG00000011494,protein_coding
ENSOANG00000030227,protein_coding
ENSOANG00000011495,protein_coding
ENSOANG00000003214,protein_coding
ENSOANG00000030860,protein_coding
ENSOANG00000021216,protein_coding
ENSOANG00000012484,protein_coding
ENSOANG00000029673,protein_coding
ENSOANG00000008639,protein_coding
ENSOANG00000009878,protein_coding
ENSOANG00000005209,protein_coding
ENSOANG00000009877,protein_coding
ENSOANG00000007439,protein_coding
ENSOANG00000009876,protein_coding
ENSOANG00000007440,protein_coding
ENSOANG00000002834,protein_coding
ENSOANG00000032263,protein_coding
ENSOANG00000002833,protein_coding
ENSOANG00000021219,protein_coding
ENSOANG00000007441,protein_coding
ENSOANG00000031432,protein_coding
ENSOANG00000007442,protein_coding
ENSOANG00000002831,protein_coding
ENSOANG00000007443,protein_coding
ENSOANG00000002830,protein_coding
ENSOANG00000002826,protein_coding
ENSOANG00000004197,protein_coding
ENSOANG00000004196,protein_coding
ENSOANG00000004742,protein_coding
ENSOANG00000004195,protein_coding
ENSOANG00000004743,protein_coding
ENSOANG00000002941,protein_coding
ENSOANG00000004194,protein_coding
ENSOANG00000029850,protein_coding
ENSOANG00000007444,protein_coding
ENSOANG00000004193,protein_coding
ENSOANG00000007445,protein_coding
ENSOANG00000007448,protein_coding
ENSOANG00000004192,protein_coding
ENSOANG00000021215,protein_coding
ENSOANG00000004191,protein_coding
ENSOANG00000007453,protein_coding
ENSOANG00000007454,protein_coding
ENSOANG00000028890,protein_coding
ENSOANG00000010671,protein_coding
ENSOANG00000031740,protein_coding
ENSOANG00000000824,protein_coding
ENSOANG00000028702,protein_coding
ENSOANG00000000825,protein_coding
ENSOANG00000012152,protein_coding
ENSOANG00000022346,protein_coding
ENSOANG00000029515,protein_coding
ENSOANG00000021209,protein_coding
ENSOANG00000007455,protein_coding
ENSOANG00000019872,protein_coding
ENSOANG00000014484,protein_coding
ENSOANG00000021208,protein_coding
ENSOANG00000021652,protein_coding
ENSOANG00000014482,protein_coding
ENSOANG00000014392,protein_coding
ENSOANG00000014480,protein_coding
ENSOANG00000014479,protein_coding
ENSOANG00000014393,protein_coding
ENSOANG00000014478,protein_coding
ENSOANG00000007850,protein_coding
ENSOANG00000001549,protein_coding
ENSOANG00000031558,protein_coding
ENSOANG00000007811,protein_coding
ENSOANG00000031198,protein_coding
ENSOANG00000007812,protein_coding
ENSOANG00000008229,protein_coding
ENSOANG00000008227,protein_coding
ENSOANG00000008226,protein_coding
ENSOANG00000009694,protein_coding
ENSOANG00000022086,protein_coding
ENSOANG00000014970,protein_coding
ENSOANG00000021204,protein_coding
ENSOANG00000010110,protein_coding
ENSOANG00000014975,protein_coding
ENSOANG00000014977,protein_coding
ENSOANG00000014978,protein_coding
ENSOANG00000002464,protein_coding
ENSOANG00000002465,protein_coding
ENSOANG00000015648,protein_coding
ENSOANG00000015650,protein_coding
ENSOANG00000015651,protein_coding
ENSOANG00000015652,protein_coding
ENSOANG00000012766,protein_coding
ENSOANG00000015656,protein_coding
ENSOANG00000022052,protein_coding
ENSOANG00000015659,protein_coding
ENSOANG00000015661,protein_coding
ENSOANG00000004082,protein_coding
ENSOANG00000031941,protein_coding
ENSOANG00000015662,protein_coding
ENSOANG00000004083,protein_coding
ENSOANG00000015664,protein_coding
ENSOANG00000000344,protein_coding
ENSOANG00000031094,protein_coding
ENSOANG00000015665,protein_coding
ENSOANG00000015669,protein_coding
ENSOANG00000002005,protein_coding
ENSOANG00000015672,protein_coding
ENSOANG00000015079,protein_coding
ENSOANG00000015080,protein_coding
ENSOANG00000015674,protein_coding
ENSOANG00000002006,protein_coding
ENSOANG00000009703,protein_coding
ENSOANG00000015081,protein_coding
ENSOANG00000015083,protein_coding
ENSOANG00000009447,protein_coding
ENSOANG00000019851,protein_coding
ENSOANG00000008015,protein_coding
ENSOANG00000009446,protein_coding
ENSOANG00000009445,protein_coding
ENSOANG00000021298,protein_coding
ENSOANG00000015085,protein_coding
ENSOANG00000010996,protein_coding
ENSOANG00000022681,protein_coding
ENSOANG00000022680,protein_coding
ENSOANG00000001363,protein_coding
ENSOANG00000011369,protein_coding
ENSOANG00000021090,protein_coding
ENSOANG00000015702,protein_coding
ENSOANG00000031868,protein_coding
ENSOANG00000009476,protein_coding
ENSOANG00000029045,protein_coding
ENSOANG00000030463,protein_coding
ENSOANG00000031435,protein_coding
ENSOANG00000031805,protein_coding
ENSOANG00000009477,protein_coding
ENSOANG00000028419,protein_coding
ENSOANG00000009478,protein_coding
ENSOANG00000003402,protein_coding
ENSOANG00000009479,protein_coding
ENSOANG00000005966,protein_coding
ENSOANG00000022372,protein_coding
ENSOANG00000015166,protein_coding
ENSOANG00000009481,protein_coding
ENSOANG00000022224,protein_coding
ENSOANG00000004255,protein_coding
ENSOANG00000010021,protein_coding
ENSOANG00000008081,protein_coding
ENSOANG00000010022,protein_coding
ENSOANG00000010023,protein_coding
ENSOANG00000013491,protein_coding
ENSOANG00000014355,protein_coding
ENSOANG00000014358,protein_coding
ENSOANG00000008080,protein_coding
ENSOANG00000003939,protein_coding
ENSOANG00000005120,protein_coding
ENSOANG00000019739,protein_coding
ENSOANG00000007038,protein_coding
ENSOANG00000003940,protein_coding
ENSOANG00000013888,protein_coding
ENSOANG00000003015,protein_coding
ENSOANG00000003941,protein_coding
ENSOANG00000003942,protein_coding
ENSOANG00000014946,protein_coding
ENSOANG00000003016,protein_coding
ENSOANG00000011628,protein_coding
ENSOANG00000003943,protein_coding
ENSOANG00000003944,protein_coding
ENSOANG00000010438,protein_coding
ENSOANG00000031780,protein_coding
ENSOANG00000003945,protein_coding
ENSOANG00000020275,protein_coding
ENSOANG00000011157,protein_coding
ENSOANG00000003946,protein_coding
ENSOANG00000013644,protein_coding
ENSOANG00000003947,protein_coding
ENSOANG00000008891,protein_coding
ENSOANG00000007684,protein_coding
ENSOANG00000011630,protein_coding
ENSOANG00000020406,protein_coding
ENSOANG00000001350,protein_coding
ENSOANG00000031909,protein_coding
ENSOANG00000021571,protein_coding
ENSOANG00000002937,protein_coding
ENSOANG00000030722,protein_coding
ENSOANG00000022376,protein_coding
ENSOANG00000012090,protein_coding
ENSOANG00000012091,protein_coding
ENSOANG00000015211,protein_coding
ENSOANG00000001288,protein_coding
ENSOANG00000002364,protein_coding
ENSOANG00000030952,protein_coding
ENSOANG00000014231,protein_coding
ENSOANG00000001293,protein_coding
ENSOANG00000001300,protein_coding
ENSOANG00000001305,protein_coding
ENSOANG00000029942,protein_coding
ENSOANG00000022754,protein_coding
ENSOANG00000015728,protein_coding
ENSOANG00000001307,protein_coding
ENSOANG00000001291,protein_coding
ENSOANG00000015729,protein_coding
ENSOANG00000009006,protein_coding
ENSOANG00000010129,protein_coding
ENSOANG00000020709,protein_coding
ENSOANG00000003549,protein_coding
ENSOANG00000008773,protein_coding
ENSOANG00000007883,protein_coding
ENSOANG00000003062,protein_coding
ENSOANG00000007848,protein_coding
ENSOANG00000003059,protein_coding
ENSOANG00000003058,protein_coding
ENSOANG00000002021,protein_coding
ENSOANG00000000477,protein_coding
ENSOANG00000000728,protein_coding
ENSOANG00000007785,protein_coding
ENSOANG00000000478,protein_coding
ENSOANG00000000479,protein_coding
ENSOANG00000000480,protein_coding
ENSOANG00000000481,protein_coding
ENSOANG00000007743,protein_coding
ENSOANG00000021430,protein_coding
ENSOANG00000021314,protein_coding
ENSOANG00000006365,protein_coding
ENSOANG00000021081,protein_coding
ENSOANG00000020446,protein_coding
ENSOANG00000006599,protein_coding
ENSOANG00000014498,protein_coding
ENSOANG00000007239,protein_coding
ENSOANG00000030164,protein_coding
ENSOANG00000028484,protein_coding
ENSOANG00000021681,protein_coding
ENSOANG00000001838,protein_coding
ENSOANG00000028865,protein_coding
ENSOANG00000030112,protein_coding
ENSOANG00000028681,protein_coding
ENSOANG00000029783,protein_coding
ENSOANG00000007431,protein_coding
ENSOANG00000003714,protein_coding
ENSOANG00000001840,protein_coding
ENSOANG00000001842,protein_coding
ENSOANG00000004260,protein_coding
ENSOANG00000008740,protein_coding
ENSOANG00000029704,protein_coding
ENSOANG00000001844,protein_coding
ENSOANG00000014243,protein_coding
ENSOANG00000001843,protein_coding
ENSOANG00000031547,protein_coding
ENSOANG00000013642,protein_coding
ENSOANG00000029810,protein_coding
ENSOANG00000000729,protein_coding
ENSOANG00000009811,protein_coding
ENSOANG00000030898,protein_coding
ENSOANG00000015222,protein_coding
ENSOANG00000031048,protein_coding
ENSOANG00000031412,protein_coding
ENSOANG00000008399,protein_coding
ENSOANG00000028540,protein_coding
ENSOANG00000031652,protein_coding
ENSOANG00000029988,protein_coding
ENSOANG00000008855,protein_coding
ENSOANG00000009914,protein_coding
ENSOANG00000007064,protein_coding
ENSOANG00000029346,protein_coding
ENSOANG00000029101,protein_coding
ENSOANG00000008856,protein_coding
ENSOANG00000008777,protein_coding
ENSOANG00000008857,protein_coding
ENSOANG00000003834,protein_coding
ENSOANG00000005639,protein_coding
ENSOANG00000004544,protein_coding
ENSOANG00000004545,protein_coding
ENSOANG00000030929,protein_coding
ENSOANG00000031787,protein_coding
ENSOANG00000022624,protein_coding
ENSOANG00000030824,protein_coding
ENSOANG00000000976,protein_coding
ENSOANG00000002884,protein_coding
ENSOANG00000014894,protein_coding
ENSOANG00000022206,protein_coding
ENSOANG00000006665,protein_coding
ENSOANG00000001452,protein_coding
ENSOANG00000004345,protein_coding
ENSOANG00000031409,protein_coding
ENSOANG00000012985,protein_coding
ENSOANG00000004000,protein_coding
ENSOANG00000003688,protein_coding
ENSOANG00000004001,protein_coding
ENSOANG00000003689,protein_coding
ENSOANG00000003690,protein_coding
ENSOANG00000012955,protein_coding
ENSOANG00000009630,protein_coding
ENSOANG00000021734,protein_coding
ENSOANG00000030136,protein_coding
ENSOANG00000030071,protein_coding
ENSOANG00000022289,protein_coding
ENSOANG00000031340,protein_coding
ENSOANG00000003948,protein_coding
ENSOANG00000021511,protein_coding
ENSOANG00000006822,protein_coding
ENSOANG00000006823,protein_coding
ENSOANG00000006824,protein_coding
ENSOANG00000012292,protein_coding
ENSOANG00000032296,protein_coding
ENSOANG00000012293,protein_coding
ENSOANG00000032061,protein_coding
ENSOANG00000002524,protein_coding
ENSOANG00000003045,protein_coding
ENSOANG00000031550,protein_coding
ENSOANG00000003950,protein_coding
ENSOANG00000030302,protein_coding
ENSOANG00000031989,protein_coding
ENSOANG00000012924,protein_coding
ENSOANG00000032264,protein_coding
ENSOANG00000008700,protein_coding
ENSOANG00000012923,protein_coding
ENSOANG00000029415,protein_coding
ENSOANG00000032114,protein_coding
ENSOANG00000003129,protein_coding
ENSOANG00000003130,protein_coding
ENSOANG00000003131,protein_coding
ENSOANG00000019723,protein_coding
ENSOANG00000003132,protein_coding
ENSOANG00000003133,protein_coding
ENSOANG00000003134,protein_coding
ENSOANG00000012987,protein_coding
ENSOANG00000003985,protein_coding
ENSOANG00000003986,protein_coding
ENSOANG00000003988,protein_coding
ENSOANG00000007571,protein_coding
ENSOANG00000007570,protein_coding
ENSOANG00000022097,protein_coding
ENSOANG00000015379,protein_coding
ENSOANG00000003352,protein_coding
ENSOANG00000006361,protein_coding
ENSOANG00000012395,protein_coding
ENSOANG00000031949,protein_coding
ENSOANG00000009861,protein_coding
ENSOANG00000009860,protein_coding
ENSOANG00000014247,protein_coding
ENSOANG00000009858,protein_coding
ENSOANG00000010125,protein_coding
ENSOANG00000004747,protein_coding
ENSOANG00000009859,protein_coding
ENSOANG00000009857,protein_coding
ENSOANG00000019877,protein_coding
ENSOANG00000002272,protein_coding
ENSOANG00000004748,protein_coding
ENSOANG00000014126,protein_coding
ENSOANG00000021383,protein_coding
ENSOANG00000014123,protein_coding
ENSOANG00000020748,protein_coding
ENSOANG00000020747,protein_coding
ENSOANG00000004253,protein_coding
ENSOANG00000012548,protein_coding
ENSOANG00000004254,protein_coding
ENSOANG00000014122,protein_coding
ENSOANG00000014120,protein_coding
ENSOANG00000022450,protein_coding
ENSOANG00000021428,protein_coding
ENSOANG00000013772,protein_coding
ENSOANG00000029927,protein_coding
ENSOANG00000029481,protein_coding
ENSOANG00000007608,protein_coding
ENSOANG00000030644,protein_coding
ENSOANG00000013771,protein_coding
ENSOANG00000028878,protein_coding
ENSOANG00000005388,protein_coding
ENSOANG00000013913,protein_coding
ENSOANG00000005391,protein_coding
ENSOANG00000021425,protein_coding
ENSOANG00000005392,protein_coding
ENSOANG00000009368,protein_coding
ENSOANG00000009367,protein_coding
ENSOANG00000029901,protein_coding
ENSOANG00000022465,protein_coding
ENSOANG00000002760,protein_coding
ENSOANG00000002761,protein_coding
ENSOANG00000031886,protein_coding
ENSOANG00000010670,protein_coding
ENSOANG00000029567,protein_coding
ENSOANG00000001642,protein_coding
ENSOANG00000031443,protein_coding
ENSOANG00000015707,protein_coding
ENSOANG00000013119,protein_coding
ENSOANG00000001318,protein_coding
ENSOANG00000031725,protein_coding
ENSOANG00000009366,protein_coding
ENSOANG00000020684,protein_coding
ENSOANG00000009365,protein_coding
ENSOANG00000009363,protein_coding
ENSOANG00000021422,protein_coding
ENSOANG00000009362,protein_coding
ENSOANG00000031523,protein_coding
ENSOANG00000021421,protein_coding
ENSOANG00000030671,protein_coding
ENSOANG00000007786,protein_coding
ENSOANG00000007787,protein_coding
ENSOANG00000032243,protein_coding
ENSOANG00000007788,protein_coding
ENSOANG00000020521,protein_coding
ENSOANG00000007790,protein_coding
ENSOANG00000007791,protein_coding
ENSOANG00000007792,protein_coding
ENSOANG00000000562,protein_coding
ENSOANG00000008321,protein_coding
ENSOANG00000007794,protein_coding
ENSOANG00000007795,protein_coding
ENSOANG00000021184,protein_coding
ENSOANG00000029217,protein_coding
ENSOANG00000007798,protein_coding
ENSOANG00000007799,protein_coding
ENSOANG00000020048,protein_coding
ENSOANG00000011952,protein_coding
ENSOANG00000007800,protein_coding
ENSOANG00000007801,protein_coding
ENSOANG00000007802,protein_coding
ENSOANG00000021419,protein_coding
ENSOANG00000007803,protein_coding
ENSOANG00000021418,protein_coding
ENSOANG00000007807,protein_coding
ENSOANG00000007804,protein_coding
ENSOANG00000030543,protein_coding
ENSOANG00000007810,protein_coding
ENSOANG00000031839,protein_coding
ENSOANG00000030451,protein_coding
ENSOANG00000003204,protein_coding
ENSOANG00000007333,protein_coding
ENSOANG00000029040,protein_coding
ENSOANG00000007809,protein_coding
ENSOANG00000007813,protein_coding
ENSOANG00000020387,protein_coding
ENSOANG00000007814,protein_coding
ENSOANG00000007737,protein_coding
ENSOANG00000007816,protein_coding
ENSOANG00000029915,protein_coding
ENSOANG00000007817,protein_coding
ENSOANG00000002671,protein_coding
ENSOANG00000029716,protein_coding
ENSOANG00000007473,protein_coding
ENSOANG00000007474,protein_coding
ENSOANG00000019792,protein_coding
ENSOANG00000021416,protein_coding
ENSOANG00000007476,protein_coding
ENSOANG00000007819,protein_coding
ENSOANG00000007820,protein_coding
ENSOANG00000005495,protein_coding
ENSOANG00000005496,protein_coding
ENSOANG00000019756,protein_coding
ENSOANG00000032234,protein_coding
ENSOANG00000021415,protein_coding
ENSOANG00000031506,protein_coding
ENSOANG00000021414,protein_coding
ENSOANG00000003604,protein_coding
ENSOANG00000003606,protein_coding
ENSOANG00000003607,protein_coding
ENSOANG00000012637,protein_coding
ENSOANG00000020844,protein_coding
ENSOANG00000003609,protein_coding
ENSOANG00000003608,protein_coding
ENSOANG00000003610,protein_coding
ENSOANG00000028594,protein_coding
ENSOANG00000003611,protein_coding
ENSOANG00000009433,protein_coding
ENSOANG00000021733,protein_coding
ENSOANG00000031917,protein_coding
ENSOANG00000011989,protein_coding
ENSOANG00000032283,protein_coding
ENSOANG00000011951,protein_coding
ENSOANG00000006316,protein_coding
ENSOANG00000021411,protein_coding
ENSOANG00000008417,protein_coding
ENSOANG00000022554,protein_coding
ENSOANG00000012329,protein_coding
ENSOANG00000003591,protein_coding
ENSOANG00000012330,protein_coding
ENSOANG00000003592,protein_coding
ENSOANG00000012331,protein_coding
ENSOANG00000012332,protein_coding
ENSOANG00000012333,protein_coding
ENSOANG00000012334,protein_coding
ENSOANG00000012335,protein_coding
ENSOANG00000011491,protein_coding
ENSOANG00000013832,protein_coding
ENSOANG00000007484,protein_coding
ENSOANG00000011910,protein_coding
ENSOANG00000007485,protein_coding
ENSOANG00000002326,protein_coding
