Ensembl Gene ID,Chromosome Name
ENSPTRG00000016717,5
ENSPTRG00000018880,7
ENSPTRG00000018882,7
ENSPTRG00000034032,5
ENSPTRG00000016720,5
ENSPTRG00000016721,5
ENSPTRG00000016722,5
ENSPTRG00000016724,5
ENSPTRG00000019931,8
ENSPTRG00000040862,8
ENSPTRG00000018884,7
ENSPTRG00000019933,8
ENSPTRG00000016725,5
ENSPTRG00000018886,7
ENSPTRG00000019935,8
ENSPTRG00000018889,7
ENSPTRG00000018890,7
ENSPTRG00000019937,8
ENSPTRG00000023452,8
ENSPTRG00000019941,8
ENSPTRG00000019942,8
ENSPTRG00000016726,5
ENSPTRG00000016727,5
ENSPTRG00000031045,8
ENSPTRG00000019944,8
ENSPTRG00000016728,5
ENSPTRG00000019945,8
ENSPTRG00000040452,5
ENSPTRG00000016729,5
ENSPTRG00000040212,5
ENSPTRG00000016731,5
ENSPTRG00000019946,8
ENSPTRG00000019947,8
ENSPTRG00000016734,5
ENSPTRG00000019949,8
ENSPTRG00000019950,8
ENSPTRG00000019951,8
ENSPTRG00000034369,8
ENSPTRG00000019953,8
ENSPTRG00000031042,8
ENSPTRG00000032577,8
ENSPTRG00000019956,8
ENSPTRG00000034312,8
ENSPTRG00000019965,8
ENSPTRG00000019964,8
ENSPTRG00000019963,8
ENSPTRG00000018892,7
ENSPTRG00000019962,8
ENSPTRG00000039445,1
ENSPTRG00000019961,8
ENSPTRG00000016735,5
ENSPTRG00000039924,1
ENSPTRG00000041322,1
ENSPTRG00000019960,8
ENSPTRG00000000008,1
ENSPTRG00000031040,8
ENSPTRG00000032576,8
ENSPTRG00000018894,7
ENSPTRG00000040625,8
ENSPTRG00000031024,8
ENSPTRG00000042326,8
ENSPTRG00000000009,1
ENSPTRG00000004634,8
ENSPTRG00000000017,1
ENSPTRG00000034337,8
ENSPTRG00000034221,8
ENSPTRG00000034363,8
ENSPTRG00000039292,8
ENSPTRG00000022785,8
ENSPTRG00000031031,8
ENSPTRG00000031030,8
ENSPTRG00000031029,8
ENSPTRG00000024081,1
ENSPTRG00000020006,8
ENSPTRG00000000023,1
ENSPTRG00000000024,1
ENSPTRG00000000025,1
ENSPTRG00000020008,8
ENSPTRG00000041473,8
ENSPTRG00000020009,8
ENSPTRG00000019432,7
ENSPTRG00000020011,8
ENSPTRG00000000027,1
ENSPTRG00000020012,8
ENSPTRG00000041444,7
ENSPTRG00000000028,1
ENSPTRG00000018920,7
ENSPTRG00000018919,7
ENSPTRG00000023396,7
ENSPTRG00000040153,7
ENSPTRG00000018917,7
ENSPTRG00000018915,7
ENSPTRG00000000029,1
ENSPTRG00000041491,1
ENSPTRG00000000033,1
ENSPTRG00000000031,1
ENSPTRG00000016736,5
ENSPTRG00000039081,1
ENSPTRG00000000034,1
ENSPTRG00000016738,5
ENSPTRG00000033718,7
ENSPTRG00000020013,8
ENSPTRG00000016739,5
ENSPTRG00000020014,8
ENSPTRG00000041651,1
ENSPTRG00000000035,1
ENSPTRG00000020015,8
ENSPTRG00000000037,1
ENSPTRG00000018910,7
ENSPTRG00000020016,8
ENSPTRG00000016741,5
ENSPTRG00000016742,5
ENSPTRG00000016743,5
ENSPTRG00000000038,1
ENSPTRG00000020019,8
ENSPTRG00000028666,7
ENSPTRG00000018907,7
ENSPTRG00000016744,5
ENSPTRG00000016745,5
ENSPTRG00000018906,7
ENSPTRG00000000040,1
ENSPTRG00000020020,8
ENSPTRG00000000041,1
ENSPTRG00000023374,1
ENSPTRG00000000044,1
ENSPTRG00000000047,1
ENSPTRG00000000048,1
ENSPTRG00000020021,8
ENSPTRG00000018904,7
ENSPTRG00000000049,1
ENSPTRG00000000050,1
ENSPTRG00000018905,7
ENSPTRG00000018903,7
ENSPTRG00000020022,8
ENSPTRG00000000051,1
ENSPTRG00000018902,7
ENSPTRG00000020023,8
ENSPTRG00000016748,5
ENSPTRG00000017091,5
ENSPTRG00000000052,1
ENSPTRG00000020025,8
ENSPTRG00000018921,7
ENSPTRG00000017090,5
ENSPTRG00000024233,1
ENSPTRG00000000053,1
ENSPTRG00000038829,5
ENSPTRG00000017088,5
ENSPTRG00000018897,7
ENSPTRG00000017087,5
ENSPTRG00000020026,8
ENSPTRG00000017086,5
ENSPTRG00000000054,1
ENSPTRG00000017085,5
ENSPTRG00000028773,5
ENSPTRG00000000055,1
ENSPTRG00000017084,5
ENSPTRG00000017083,5
ENSPTRG00000018925,7
ENSPTRG00000034434,7
ENSPTRG00000017082,5
ENSPTRG00000017081,5
ENSPTRG00000033888,1
ENSPTRG00000020027,8
ENSPTRG00000000059,1
ENSPTRG00000017079,5
ENSPTRG00000018926,7
ENSPTRG00000020028,8
ENSPTRG00000023210,5
ENSPTRG00000020029,8
ENSPTRG00000020031,8
ENSPTRG00000018927,7
ENSPTRG00000017074,5
ENSPTRG00000000060,1
ENSPTRG00000033798,7
ENSPTRG00000018929,7
ENSPTRG00000000063,1
ENSPTRG00000018931,7
ENSPTRG00000000064,1
ENSPTRG00000017073,5
ENSPTRG00000017072,5
ENSPTRG00000020034,8
ENSPTRG00000017070,5
ENSPTRG00000020035,8
ENSPTRG00000018934,7
ENSPTRG00000000062,1
ENSPTRG00000018935,7
ENSPTRG00000020038,8
ENSPTRG00000018936,7
ENSPTRG00000020039,8
ENSPTRG00000000067,1
ENSPTRG00000000068,1
ENSPTRG00000000069,1
ENSPTRG00000017069,5
ENSPTRG00000018937,7
ENSPTRG00000028774,11
ENSPTRG00000017068,5
ENSPTRG00000003102,11
ENSPTRG00000000070,1
ENSPTRG00000017067,5
ENSPTRG00000017066,5
ENSPTRG00000018938,7
ENSPTRG00000003103,11
ENSPTRG00000024207,1
ENSPTRG00000000072,1
ENSPTRG00000024214,5
ENSPTRG00000003104,11
ENSPTRG00000032489,1
ENSPTRG00000000075,1
ENSPTRG00000020040,8
ENSPTRG00000003106,11
ENSPTRG00000017064,5
ENSPTRG00000003107,11
ENSPTRG00000018941,7
ENSPTRG00000028772,11
ENSPTRG00000042132,8
ENSPTRG00000003110,11
ENSPTRG00000020042,8
ENSPTRG00000003111,11
ENSPTRG00000003112,11
ENSPTRG00000020043,8
ENSPTRG00000003113,11
ENSPTRG00000017063,5
ENSPTRG00000003115,11
ENSPTRG00000020044,8
ENSPTRG00000031254,13
ENSPTRG00000018942,7
ENSPTRG00000012467,13
ENSPTRG00000018943,7
ENSPTRG00000000076,1
ENSPTRG00000005670,13
ENSPTRG00000000078,1
ENSPTRG00000005671,13
ENSPTRG00000017062,5
ENSPTRG00000041973,11
ENSPTRG00000003117,11
ENSPTRG00000000079,1
ENSPTRG00000003118,11
ENSPTRG00000000081,1
ENSPTRG00000000082,1
ENSPTRG00000000084,1
ENSPTRG00000020045,8
ENSPTRG00000018944,7
ENSPTRG00000020046,8
ENSPTRG00000020047,8
ENSPTRG00000024080,13
ENSPTRG00000000085,1
ENSPTRG00000034540,1
ENSPTRG00000005677,13
ENSPTRG00000040418,5
ENSPTRG00000026567,5
ENSPTRG00000005679,13
ENSPTRG00000001027,5
ENSPTRG00000000088,1
ENSPTRG00000020048,8
ENSPTRG00000005680,13
ENSPTRG00000020049,8
ENSPTRG00000017057,5
ENSPTRG00000020050,8
ENSPTRG00000018945,7
ENSPTRG00000034469,11
ENSPTRG00000017056,5
ENSPTRG00000018946,7
ENSPTRG00000041209,7
ENSPTRG00000003120,11
ENSPTRG00000034402,7
ENSPTRG00000003121,11
ENSPTRG00000017055,5
ENSPTRG00000020051,8
ENSPTRG00000013795,21
ENSPTRG00000000112,1
ENSPTRG00000041849,5
ENSPTRG00000003161,11
ENSPTRG00000020058,8
ENSPTRG00000005698,13
ENSPTRG00000003166,11
ENSPTRG00000023686,5
ENSPTRG00000005701,13
ENSPTRG00000013797,21
ENSPTRG00000020059,8
ENSPTRG00000018962,7
ENSPTRG00000018963,7
ENSPTRG00000030841,1
ENSPTRG00000005703,13
ENSPTRG00000000113,1
ENSPTRG00000013798,21
ENSPTRG00000005704,13
ENSPTRG00000018964,7
ENSPTRG00000000114,1
ENSPTRG00000013799,21
ENSPTRG00000017028,5
ENSPTRG00000000115,1
ENSPTRG00000020061,8
ENSPTRG00000018965,7
ENSPTRG00000013800,21
ENSPTRG00000000120,1
ENSPTRG00000005705,13
ENSPTRG00000013803,21
ENSPTRG00000017026,5
ENSPTRG00000018966,7
ENSPTRG00000020062,8
ENSPTRG00000013807,21
ENSPTRG00000031238,13
ENSPTRG00000017025,5
ENSPTRG00000031237,13
ENSPTRG00000032583,13
ENSPTRG00000014030,22
ENSPTRG00000017023,5
ENSPTRG00000028817,22
ENSPTRG00000020065,8
ENSPTRG00000040561,22
ENSPTRG00000033746,11
ENSPTRG00000033940,22
ENSPTRG00000034203,11
ENSPTRG00000013808,21
ENSPTRG00000014033,22
ENSPTRG00000003171,11
ENSPTRG00000017022,5
ENSPTRG00000005710,13
ENSPTRG00000003172,11
ENSPTRG00000018968,7
ENSPTRG00000003173,11
ENSPTRG00000018970,7
ENSPTRG00000000119,1
ENSPTRG00000005711,13
ENSPTRG00000000121,1
ENSPTRG00000003174,11
ENSPTRG00000017020,5
ENSPTRG00000018975,7
ENSPTRG00000013809,21
ENSPTRG00000003175,11
ENSPTRG00000018976,7
ENSPTRG00000003177,11
ENSPTRG00000007525,16
ENSPTRG00000029528,22
ENSPTRG00000042089,22
ENSPTRG00000007526,16
ENSPTRG00000013810,21
ENSPTRG00000014034,22
ENSPTRG00000003178,11
ENSPTRG00000007527,16
ENSPTRG00000003179,11
ENSPTRG00000020066,8
ENSPTRG00000017019,5
ENSPTRG00000018979,7
ENSPTRG00000005712,13
ENSPTRG00000018980,7
ENSPTRG00000013811,21
ENSPTRG00000017018,5
ENSPTRG00000017015,5
ENSPTRG00000018981,7
ENSPTRG00000007528,16
ENSPTRG00000014036,22
ENSPTRG00000000122,1
ENSPTRG00000018982,7
ENSPTRG00000007529,16
ENSPTRG00000000123,1
ENSPTRG00000014037,22
ENSPTRG00000003182,11
ENSPTRG00000020067,8
ENSPTRG00000039042,11
ENSPTRG00000020068,8
ENSPTRG00000003184,11
ENSPTRG00000003185,11
ENSPTRG00000028747,11
ENSPTRG00000005713,13
ENSPTRG00000020069,8
ENSPTRG00000000124,1
ENSPTRG00000000125,1
ENSPTRG00000007530,16
ENSPTRG00000031328,16
ENSPTRG00000000126,1
ENSPTRG00000031327,16
ENSPTRG00000040297,16
ENSPTRG00000020070,8
ENSPTRG00000007533,16
ENSPTRG00000017013,5
ENSPTRG00000003188,11
ENSPTRG00000017012,5
ENSPTRG00000014038,22
ENSPTRG00000017011,5
ENSPTRG00000032585,7
ENSPTRG00000018983,7
ENSPTRG00000007535,16
ENSPTRG00000014040,22
ENSPTRG00000020072,8
ENSPTRG00000005715,13
ENSPTRG00000018984,7
ENSPTRG00000013812,21
ENSPTRG00000014041,22
ENSPTRG00000031322,16
ENSPTRG00000020073,8
ENSPTRG00000017010,5
ENSPTRG00000013813,21
ENSPTRG00000007536,16
ENSPTRG00000031023,8
ENSPTRG00000017008,5
ENSPTRG00000020074,8
ENSPTRG00000013814,21
ENSPTRG00000014044,22
ENSPTRG00000014046,22
ENSPTRG00000007537,16
ENSPTRG00000013817,21
ENSPTRG00000007541,16
ENSPTRG00000007540,16
ENSPTRG00000020075,8
ENSPTRG00000017007,5
ENSPTRG00000018985,7
ENSPTRG00000013819,21
ENSPTRG00000018986,7
ENSPTRG00000007542,16
ENSPTRG00000000127,1
ENSPTRG00000005717,13
ENSPTRG00000014047,22
ENSPTRG00000005718,13
ENSPTRG00000017006,5
ENSPTRG00000020076,8
ENSPTRG00000014048,22
ENSPTRG00000017005,5
ENSPTRG00000017004,5
ENSPTRG00000017002,5
ENSPTRG00000007543,16
ENSPTRG00000018988,7
ENSPTRG00000014558,3
ENSPTRG00000029512,22
ENSPTRG00000007558,16
ENSPTRG00000014049,22
ENSPTRG00000041336,1
ENSPTRG00000007544,16
ENSPTRG00000007545,16
ENSPTRG00000005719,13
ENSPTRG00000028745,11
ENSPTRG00000003194,11
ENSPTRG00000020078,8
ENSPTRG00000003197,11
ENSPTRG00000000130,1
ENSPTRG00000018989,7
ENSPTRG00000007546,16
ENSPTRG00000003198,11
ENSPTRG00000018990,7
ENSPTRG00000013820,21
ENSPTRG00000038951,1
ENSPTRG00000014053,22
ENSPTRG00000000131,1
ENSPTRG00000003199,11
ENSPTRG00000020079,8
ENSPTRG00000013821,21
ENSPTRG00000003200,11
ENSPTRG00000007547,16
ENSPTRG00000020081,8
ENSPTRG00000000132,1
ENSPTRG00000005721,13
ENSPTRG00000018991,7
ENSPTRG00000020082,8
ENSPTRG00000020083,8
ENSPTRG00000017003,5
ENSPTRG00000017000,5
ENSPTRG00000007548,16
ENSPTRG00000014560,3
ENSPTRG00000020084,8
ENSPTRG00000007549,16
ENSPTRG00000000133,1
ENSPTRG00000016999,5
ENSPTRG00000003202,11
ENSPTRG00000014055,22
ENSPTRG00000007551,16
ENSPTRG00000014562,3
ENSPTRG00000000134,1
ENSPTRG00000013823,21
ENSPTRG00000028742,11
ENSPTRG00000020085,8
ENSPTRG00000013824,21
ENSPTRG00000000136,1
ENSPTRG00000016998,5
ENSPTRG00000003204,11
ENSPTRG00000018992,7
ENSPTRG00000013825,21
ENSPTRG00000016997,5
ENSPTRG00000014563,3
ENSPTRG00000018993,7
ENSPTRG00000013829,21
ENSPTRG00000038649,21
ENSPTRG00000000137,1
ENSPTRG00000003207,11
ENSPTRG00000007552,16
ENSPTRG00000031451,21
ENSPTRG00000013839,21
ENSPTRG00000031446,21
ENSPTRG00000013842,21
ENSPTRG00000013846,21
ENSPTRG00000018994,7
ENSPTRG00000007553,16
ENSPTRG00000020086,8
ENSPTRG00000014057,22
ENSPTRG00000000138,1
ENSPTRG00000014564,3
ENSPTRG00000014058,22
ENSPTRG00000007554,16
ENSPTRG00000016996,5
ENSPTRG00000018995,7
ENSPTRG00000033976,13
ENSPTRG00000014565,3
ENSPTRG00000000140,1
ENSPTRG00000005722,13
ENSPTRG00000007555,16
ENSPTRG00000005723,13
ENSPTRG00000003212,11
ENSPTRG00000007557,16
ENSPTRG00000013847,21
ENSPTRG00000003217,11
ENSPTRG00000005724,13
ENSPTRG00000007560,16
ENSPTRG00000041382,11
ENSPTRG00000003219,11
ENSPTRG00000007561,16
ENSPTRG00000014568,3
ENSPTRG00000013848,21
ENSPTRG00000003220,11
ENSPTRG00000028737,11
ENSPTRG00000022836,11
ENSPTRG00000028736,11
ENSPTRG00000023556,11
ENSPTRG00000003229,11
ENSPTRG00000014570,3
ENSPTRG00000016994,5
ENSPTRG00000005725,13
ENSPTRG00000003232,11
ENSPTRG00000007563,16
ENSPTRG00000040047,11
ENSPTRG00000005726,13
ENSPTRG00000005727,13
ENSPTRG00000003238,11
ENSPTRG00000028731,11
ENSPTRG00000005728,13
ENSPTRG00000018996,7
ENSPTRG00000018997,7
ENSPTRG00000000142,1
ENSPTRG00000005729,13
ENSPTRG00000016993,5
ENSPTRG00000005730,13
ENSPTRG00000022526,11
ENSPTRG00000007564,16
ENSPTRG00000003245,11
ENSPTRG00000018998,7
ENSPTRG00000003249,11
ENSPTRG00000019000,7
ENSPTRG00000028729,11
ENSPTRG00000013849,21
ENSPTRG00000007565,16
ENSPTRG00000016991,5
ENSPTRG00000019002,7
ENSPTRG00000042362,11
ENSPTRG00000003257,11
ENSPTRG00000014060,22
ENSPTRG00000013850,21
ENSPTRG00000039101,16
ENSPTRG00000007568,16
ENSPTRG00000005732,13
ENSPTRG00000007569,16
ENSPTRG00000013851,21
ENSPTRG00000016990,5
ENSPTRG00000005733,13
ENSPTRG00000013852,21
ENSPTRG00000000143,1
ENSPTRG00000016989,5
ENSPTRG00000005734,13
ENSPTRG00000040665,11
ENSPTRG00000005735,13
ENSPTRG00000005736,13
ENSPTRG00000000144,1
ENSPTRG00000005738,13
ENSPTRG00000019003,7
ENSPTRG00000005739,13
ENSPTRG00000000145,1
ENSPTRG00000005740,13
ENSPTRG00000007570,16
ENSPTRG00000007580,16
ENSPTRG00000003258,11
ENSPTRG00000019004,7
ENSPTRG00000013854,21
ENSPTRG00000000146,1
ENSPTRG00000000147,1
ENSPTRG00000003259,11
ENSPTRG00000019006,7
ENSPTRG00000039177,7
ENSPTRG00000023010,16
ENSPTRG00000019007,7
ENSPTRG00000013856,21
ENSPTRG00000000148,1
ENSPTRG00000014061,22
ENSPTRG00000016988,5
ENSPTRG00000007584,16
ENSPTRG00000000149,1
ENSPTRG00000014062,22
ENSPTRG00000007582,16
ENSPTRG00000014064,22
ENSPTRG00000007587,16
ENSPTRG00000013857,21
ENSPTRG00000028728,11
ENSPTRG00000000150,1
ENSPTRG00000003280,11
ENSPTRG00000003281,11
ENSPTRG00000000151,1
ENSPTRG00000019010,7
ENSPTRG00000005742,13
ENSPTRG00000019011,7
ENSPTRG00000019012,7
ENSPTRG00000023787,21
ENSPTRG00000023597,7
ENSPTRG00000019015,7
ENSPTRG00000039535,7
ENSPTRG00000003282,11
ENSPTRG00000019017,7
ENSPTRG00000019018,7
ENSPTRG00000000152,1
ENSPTRG00000003283,11
ENSPTRG00000007588,16
ENSPTRG00000019019,7
ENSPTRG00000019020,7
ENSPTRG00000000153,1
ENSPTRG00000028643,7
ENSPTRG00000019022,7
ENSPTRG00000019024,7
ENSPTRG00000003284,11
ENSPTRG00000003285,11
ENSPTRG00000000154,1
ENSPTRG00000005743,13
ENSPTRG00000003288,11
ENSPTRG00000019025,7
ENSPTRG00000004503,12
ENSPTRG00000014065,22
ENSPTRG00000013861,21
ENSPTRG00000014066,22
ENSPTRG00000004504,12
ENSPTRG00000003289,11
ENSPTRG00000041916,3
ENSPTRG00000016987,5
ENSPTRG00000014571,3
ENSPTRG00000034340,5
ENSPTRG00000014572,3
ENSPTRG00000005745,13
ENSPTRG00000007589,16
ENSPTRG00000007590,16
ENSPTRG00000003290,11
ENSPTRG00000005746,13
ENSPTRG00000019027,7
ENSPTRG00000014573,3
ENSPTRG00000033843,22
ENSPTRG00000014067,22
ENSPTRG00000004506,12
ENSPTRG00000019028,7
ENSPTRG00000031441,21
ENSPTRG00000007591,16
ENSPTRG00000005747,13
ENSPTRG00000014576,3
ENSPTRG00000000155,1
ENSPTRG00000013862,21
ENSPTRG00000014068,22
ENSPTRG00000000156,1
ENSPTRG00000013863,21
ENSPTRG00000000157,1
ENSPTRG00000003291,11
ENSPTRG00000040646,21
ENSPTRG00000000158,1
ENSPTRG00000013865,21
ENSPTRG00000007592,16
ENSPTRG00000004507,12
ENSPTRG00000023886,16
ENSPTRG00000005750,13
ENSPTRG00000019029,7
ENSPTRG00000016982,5
ENSPTRG00000039378,22
ENSPTRG00000014069,22
ENSPTRG00000007594,16
ENSPTRG00000014579,3
ENSPTRG00000014580,3
ENSPTRG00000016981,5
ENSPTRG00000003292,11
ENSPTRG00000005751,13
ENSPTRG00000000159,1
ENSPTRG00000005752,13
ENSPTRG00000003295,11
ENSPTRG00000040289,3
ENSPTRG00000016979,5
ENSPTRG00000014581,3
ENSPTRG00000005753,13
ENSPTRG00000014582,3
ENSPTRG00000013866,21
ENSPTRG00000014583,3
ENSPTRG00000016978,5
ENSPTRG00000016977,5
ENSPTRG00000004509,12
ENSPTRG00000016973,5
ENSPTRG00000013867,21
ENSPTRG00000005756,13
ENSPTRG00000005757,13
ENSPTRG00000019030,7
ENSPTRG00000023245,3
ENSPTRG00000004510,12
ENSPTRG00000014070,22
ENSPTRG00000005758,13
ENSPTRG00000005759,13
ENSPTRG00000000160,1
ENSPTRG00000013868,21
ENSPTRG00000004511,12
ENSPTRG00000014585,3
ENSPTRG00000005760,13
ENSPTRG00000014586,3
ENSPTRG00000004513,12
ENSPTRG00000019031,7
ENSPTRG00000019033,7
ENSPTRG00000014071,22
ENSPTRG00000014587,3
ENSPTRG00000019034,7
ENSPTRG00000016972,5
ENSPTRG00000023231,3
ENSPTRG00000013869,21
ENSPTRG00000003297,11
ENSPTRG00000013870,21
ENSPTRG00000019035,7
ENSPTRG00000007595,16
ENSPTRG00000013871,21
ENSPTRG00000000161,1
ENSPTRG00000003298,11
ENSPTRG00000019036,7
ENSPTRG00000007596,16
ENSPTRG00000007600,16
ENSPTRG00000014072,22
ENSPTRG00000000164,1
ENSPTRG00000004514,12
ENSPTRG00000014591,3
ENSPTRG00000041737,7
ENSPTRG00000000165,1
ENSPTRG00000019038,7
ENSPTRG00000014073,22
ENSPTRG00000019040,7
ENSPTRG00000014592,3
ENSPTRG00000005761,13
ENSPTRG00000004515,12
ENSPTRG00000014593,3
ENSPTRG00000016969,5
ENSPTRG00000031314,16
ENSPTRG00000019041,7
ENSPTRG00000007602,16
ENSPTRG00000013872,21
ENSPTRG00000005762,13
ENSPTRG00000016968,5
ENSPTRG00000034459,16
ENSPTRG00000019042,7
ENSPTRG00000014077,22
ENSPTRG00000007603,16
ENSPTRG00000040525,11
ENSPTRG00000014594,3
ENSPTRG00000014074,22
ENSPTRG00000016967,5
ENSPTRG00000003299,11
ENSPTRG00000034273,21
ENSPTRG00000016966,5
ENSPTRG00000005764,13
ENSPTRG00000014595,3
ENSPTRG00000016965,5
ENSPTRG00000019043,7
ENSPTRG00000013874,21
ENSPTRG00000016963,5
ENSPTRG00000039733,3
ENSPTRG00000042466,22
ENSPTRG00000003300,11
ENSPTRG00000014080,22
ENSPTRG00000003301,11
ENSPTRG00000014083,22
ENSPTRG00000014084,22
ENSPTRG00000031436,21
ENSPTRG00000003309,11
ENSPTRG00000034246,3
ENSPTRG00000003310,11
ENSPTRG00000016961,5
ENSPTRG00000014085,22
ENSPTRG00000014087,22
ENSPTRG00000003311,11
ENSPTRG00000000167,1
ENSPTRG00000014600,3
ENSPTRG00000005766,13
ENSPTRG00000016956,5
ENSPTRG00000007605,16
ENSPTRG00000003313,11
ENSPTRG00000007606,16
ENSPTRG00000016955,5
ENSPTRG00000004518,12
ENSPTRG00000004519,12
ENSPTRG00000030826,1
ENSPTRG00000007607,16
ENSPTRG00000019045,7
ENSPTRG00000003314,11
ENSPTRG00000000168,1
ENSPTRG00000014601,3
ENSPTRG00000003315,11
ENSPTRG00000019046,7
ENSPTRG00000004520,12
ENSPTRG00000014602,3
ENSPTRG00000000170,1
ENSPTRG00000031492,22
ENSPTRG00000014090,22
ENSPTRG00000005768,13
ENSPTRG00000000171,1
ENSPTRG00000030824,1
ENSPTRG00000004521,12
ENSPTRG00000007608,16
ENSPTRG00000040425,1
ENSPTRG00000005770,13
ENSPTRG00000016954,5
ENSPTRG00000030823,1
ENSPTRG00000030822,1
ENSPTRG00000030821,1
ENSPTRG00000030819,1
ENSPTRG00000030820,1
ENSPTRG00000016953,5
ENSPTRG00000019047,7
ENSPTRG00000005771,13
ENSPTRG00000030818,1
ENSPTRG00000000182,1
ENSPTRG00000007609,16
ENSPTRG00000000184,1
ENSPTRG00000014603,3
ENSPTRG00000000185,1
ENSPTRG00000003316,11
ENSPTRG00000019048,7
ENSPTRG00000030817,1
ENSPTRG00000000186,1
ENSPTRG00000007610,16
ENSPTRG00000007612,16
ENSPTRG00000000193,1
ENSPTRG00000003317,11
ENSPTRG00000030816,1
ENSPTRG00000000194,1
ENSPTRG00000000197,1
ENSPTRG00000003318,11
ENSPTRG00000004523,12
ENSPTRG00000003320,11
ENSPTRG00000003325,11
ENSPTRG00000003326,11
ENSPTRG00000004525,12
ENSPTRG00000019049,7
ENSPTRG00000034262,1
ENSPTRG00000007616,16
