Ensembl Gene ID,Gene Biotype
ENSMODG00000005671,protein_coding
ENSMODG00000005714,protein_coding
ENSMODG00000028278,protein_coding
ENSMODG00000005735,protein_coding
ENSMODG00000005747,protein_coding
ENSMODG00000027984,protein_coding
ENSMODG00000005798,protein_coding
ENSMODG00000005819,protein_coding
ENSMODG00000005850,protein_coding
ENSMODG00000005899,protein_coding
ENSMODG00000005917,protein_coding
ENSMODG00000005932,protein_coding
ENSMODG00000005941,protein_coding
ENSMODG00000028011,protein_coding
ENSMODG00000003985,protein_coding
ENSMODG00000006016,protein_coding
ENSMODG00000028430,protein_coding
ENSMODG00000006021,protein_coding
ENSMODG00000006039,protein_coding
ENSMODG00000006295,protein_coding
ENSMODG00000025234,protein_coding
ENSMODG00000014095,protein_coding
ENSMODG00000014090,protein_coding
ENSMODG00000014087,protein_coding
ENSMODG00000014085,protein_coding
ENSMODG00000014084,protein_coding
ENSMODG00000014073,protein_coding
ENSMODG00000014054,protein_coding
ENSMODG00000014039,protein_coding
ENSMODG00000014030,protein_coding
ENSMODG00000029210,protein_coding
ENSMODG00000014029,protein_coding
ENSMODG00000014025,protein_coding
ENSMODG00000014019,protein_coding
ENSMODG00000014012,protein_coding
ENSMODG00000014008,protein_coding
ENSMODG00000013991,protein_coding
ENSMODG00000025205,protein_coding
ENSMODG00000013932,protein_coding
ENSMODG00000025204,protein_coding
ENSMODG00000027698,protein_coding
ENSMODG00000029675,protein_coding
ENSMODG00000025203,protein_coding
ENSMODG00000013917,protein_coding
ENSMODG00000013912,protein_coding
ENSMODG00000028734,protein_coding
ENSMODG00000025197,protein_coding
ENSMODG00000028299,protein_coding
ENSMODG00000028097,protein_coding
ENSMODG00000022860,protein_coding
ENSMODG00000029708,protein_coding
ENSMODG00000028552,protein_coding
ENSMODG00000022859,protein_coding
ENSMODG00000029108,protein_coding
ENSMODG00000027306,protein_coding
ENSMODG00000014277,protein_coding
ENSMODG00000002228,protein_coding
ENSMODG00000014279,protein_coding
ENSMODG00000002297,protein_coding
ENSMODG00000002310,protein_coding
ENSMODG00000014280,protein_coding
ENSMODG00000022858,protein_coding
ENSMODG00000014302,protein_coding
ENSMODG00000028998,protein_coding
ENSMODG00000027831,protein_coding
ENSMODG00000028853,protein_coding
ENSMODG00000014307,protein_coding
ENSMODG00000002714,protein_coding
ENSMODG00000014317,protein_coding
ENSMODG00000002721,protein_coding
ENSMODG00000029368,protein_coding
ENSMODG00000022947,protein_coding
ENSMODG00000014330,protein_coding
ENSMODG00000027748,protein_coding
ENSMODG00000014335,protein_coding
ENSMODG00000014346,protein_coding
ENSMODG00000014360,protein_coding
ENSMODG00000014364,protein_coding
ENSMODG00000014370,protein_coding
ENSMODG00000014379,protein_coding
ENSMODG00000010130,protein_coding
ENSMODG00000003850,protein_coding
ENSMODG00000027579,protein_coding
ENSMODG00000003871,protein_coding
ENSMODG00000003900,protein_coding
ENSMODG00000003920,protein_coding
ENSMODG00000003944,protein_coding
ENSMODG00000003953,protein_coding
ENSMODG00000004010,protein_coding
ENSMODG00000028942,protein_coding
ENSMODG00000004055,protein_coding
ENSMODG00000004077,protein_coding
ENSMODG00000004142,protein_coding
ENSMODG00000004196,protein_coding
ENSMODG00000004207,protein_coding
ENSMODG00000022867,protein_coding
ENSMODG00000022866,protein_coding
ENSMODG00000022865,protein_coding
ENSMODG00000022864,protein_coding
ENSMODG00000004214,protein_coding
ENSMODG00000022863,protein_coding
ENSMODG00000004233,protein_coding
ENSMODG00000004241,protein_coding
ENSMODG00000016372,protein_coding
ENSMODG00000004255,protein_coding
ENSMODG00000004273,protein_coding
ENSMODG00000014584,protein_coding
ENSMODG00000004308,protein_coding
ENSMODG00000028921,protein_coding
ENSMODG00000021382,protein_coding
ENSMODG00000020799,protein_coding
ENSMODG00000027314,protein_coding
ENSMODG00000004322,protein_coding
ENSMODG00000020802,protein_coding
ENSMODG00000022862,protein_coding
ENSMODG00000022861,protein_coding
ENSMODG00000020804,protein_coding
ENSMODG00000027595,protein_coding
ENSMODG00000017423,protein_coding
ENSMODG00000029267,protein_coding
ENSMODG00000020806,protein_coding
ENSMODG00000029221,protein_coding
ENSMODG00000028948,protein_coding
ENSMODG00000017462,protein_coding
ENSMODG00000025192,protein_coding
ENSMODG00000020801,protein_coding
ENSMODG00000017465,protein_coding
ENSMODG00000029644,protein_coding
ENSMODG00000017473,protein_coding
ENSMODG00000025190,protein_coding
ENSMODG00000017480,protein_coding
ENSMODG00000022843,protein_coding
ENSMODG00000022842,protein_coding
ENSMODG00000015698,protein_coding
ENSMODG00000017482,protein_coding
ENSMODG00000019879,protein_coding
ENSMODG00000019880,protein_coding
ENSMODG00000025188,protein_coding
ENSMODG00000025187,protein_coding
ENSMODG00000017486,protein_coding
ENSMODG00000017489,protein_coding
ENSMODG00000019886,protein_coding
ENSMODG00000008987,protein_coding
ENSMODG00000022841,protein_coding
ENSMODG00000009008,protein_coding
ENSMODG00000027621,protein_coding
ENSMODG00000009064,protein_coding
ENSMODG00000011942,protein_coding
ENSMODG00000004365,protein_coding
ENSMODG00000011951,protein_coding
ENSMODG00000022840,protein_coding
ENSMODG00000004897,protein_coding
ENSMODG00000004940,protein_coding
ENSMODG00000011962,protein_coding
ENSMODG00000005026,protein_coding
ENSMODG00000000318,protein_coding
ENSMODG00000005037,protein_coding
ENSMODG00000005042,protein_coding
ENSMODG00000005047,protein_coding
ENSMODG00000000324,protein_coding
ENSMODG00000025173,protein_coding
ENSMODG00000027488,protein_coding
ENSMODG00000000369,protein_coding
ENSMODG00000000377,protein_coding
ENSMODG00000021324,protein_coding
ENSMODG00000005098,protein_coding
ENSMODG00000005109,protein_coding
ENSMODG00000005054,protein_coding
ENSMODG00000021325,protein_coding
ENSMODG00000028027,protein_coding
ENSMODG00000005159,protein_coding
ENSMODG00000027757,protein_coding
ENSMODG00000021327,protein_coding
ENSMODG00000021335,protein_coding
ENSMODG00000005175,protein_coding
ENSMODG00000021329,protein_coding
ENSMODG00000025170,protein_coding
ENSMODG00000027361,protein_coding
ENSMODG00000005199,protein_coding
ENSMODG00000005238,protein_coding
ENSMODG00000005255,protein_coding
ENSMODG00000021330,protein_coding
ENSMODG00000005275,protein_coding
ENSMODG00000022839,protein_coding
ENSMODG00000021328,protein_coding
ENSMODG00000021331,protein_coding
ENSMODG00000005289,protein_coding
ENSMODG00000027925,protein_coding
ENSMODG00000021332,protein_coding
ENSMODG00000005320,protein_coding
ENSMODG00000021334,protein_coding
ENSMODG00000005341,protein_coding
ENSMODG00000029586,protein_coding
ENSMODG00000021336,protein_coding
ENSMODG00000004615,protein_coding
ENSMODG00000021337,protein_coding
ENSMODG00000021338,protein_coding
ENSMODG00000021339,protein_coding
ENSMODG00000004588,protein_coding
ENSMODG00000028249,protein_coding
ENSMODG00000020941,protein_coding
ENSMODG00000027786,protein_coding
ENSMODG00000022837,protein_coding
ENSMODG00000022836,protein_coding
ENSMODG00000020945,protein_coding
ENSMODG00000028761,protein_coding
ENSMODG00000022838,protein_coding
ENSMODG00000029463,protein_coding
ENSMODG00000029332,protein_coding
ENSMODG00000020948,protein_coding
ENSMODG00000025428,protein_coding
ENSMODG00000004570,protein_coding
ENSMODG00000025427,protein_coding
ENSMODG00000016811,protein_coding
ENSMODG00000025151,protein_coding
ENSMODG00000016857,protein_coding
ENSMODG00000016876,protein_coding
ENSMODG00000004464,protein_coding
ENSMODG00000022835,protein_coding
ENSMODG00000016885,protein_coding
ENSMODG00000016891,protein_coding
ENSMODG00000019804,protein_coding
ENSMODG00000019805,protein_coding
ENSMODG00000019807,protein_coding
ENSMODG00000004387,protein_coding
ENSMODG00000019826,protein_coding
ENSMODG00000019828,protein_coding
ENSMODG00000016896,protein_coding
ENSMODG00000004445,protein_coding
ENSMODG00000025425,protein_coding
ENSMODG00000025424,protein_coding
ENSMODG00000019830,protein_coding
ENSMODG00000029103,protein_coding
ENSMODG00000016922,protein_coding
ENSMODG00000029179,protein_coding
ENSMODG00000028059,protein_coding
ENSMODG00000016934,protein_coding
ENSMODG00000025420,protein_coding
ENSMODG00000004419,protein_coding
ENSMODG00000019833,protein_coding
ENSMODG00000025419,protein_coding
ENSMODG00000029315,protein_coding
ENSMODG00000016939,protein_coding
ENSMODG00000022834,protein_coding
ENSMODG00000016940,protein_coding
ENSMODG00000004381,protein_coding
ENSMODG00000005121,protein_coding
ENSMODG00000022833,protein_coding
ENSMODG00000016941,protein_coding
ENSMODG00000025416,protein_coding
ENSMODG00000016943,protein_coding
ENSMODG00000016949,protein_coding
ENSMODG00000029434,protein_coding
ENSMODG00000025415,protein_coding
ENSMODG00000016972,protein_coding
ENSMODG00000028623,protein_coding
ENSMODG00000029695,protein_coding
ENSMODG00000027828,protein_coding
ENSMODG00000016982,protein_coding
ENSMODG00000005088,protein_coding
ENSMODG00000016988,protein_coding
ENSMODG00000004992,protein_coding
ENSMODG00000016992,protein_coding
ENSMODG00000029504,protein_coding
ENSMODG00000016995,protein_coding
ENSMODG00000016998,protein_coding
ENSMODG00000017001,protein_coding
ENSMODG00000005060,protein_coding
ENSMODG00000027428,protein_coding
ENSMODG00000029554,protein_coding
ENSMODG00000017005,protein_coding
ENSMODG00000025402,protein_coding
ENSMODG00000017007,protein_coding
ENSMODG00000017010,protein_coding
ENSMODG00000011334,protein_coding
ENSMODG00000017014,protein_coding
ENSMODG00000022832,protein_coding
ENSMODG00000017017,protein_coding
ENSMODG00000028798,protein_coding
ENSMODG00000022831,protein_coding
ENSMODG00000001452,protein_coding
ENSMODG00000022830,protein_coding
ENSMODG00000022829,protein_coding
ENSMODG00000004985,protein_coding
ENSMODG00000027671,protein_coding
ENSMODG00000022828,protein_coding
ENSMODG00000022827,protein_coding
ENSMODG00000017030,protein_coding
ENSMODG00000004962,protein_coding
ENSMODG00000027799,protein_coding
ENSMODG00000025450,protein_coding
ENSMODG00000020898,protein_coding
ENSMODG00000020899,protein_coding
ENSMODG00000020900,protein_coding
ENSMODG00000020901,protein_coding
ENSMODG00000025394,protein_coding
ENSMODG00000020902,protein_coding
ENSMODG00000025393,protein_coding
ENSMODG00000025392,protein_coding
ENSMODG00000004895,protein_coding
ENSMODG00000020903,protein_coding
ENSMODG00000020904,protein_coding
ENSMODG00000025391,protein_coding
ENSMODG00000004864,protein_coding
ENSMODG00000025390,protein_coding
ENSMODG00000020906,protein_coding
ENSMODG00000025389,protein_coding
ENSMODG00000004798,protein_coding
ENSMODG00000020907,protein_coding
ENSMODG00000025388,protein_coding
ENSMODG00000004790,protein_coding
ENSMODG00000025387,protein_coding
ENSMODG00000025385,protein_coding
ENSMODG00000020908,protein_coding
ENSMODG00000017061,protein_coding
ENSMODG00000020909,protein_coding
ENSMODG00000017064,protein_coding
ENSMODG00000025384,protein_coding
ENSMODG00000004749,protein_coding
ENSMODG00000017065,protein_coding
ENSMODG00000004736,protein_coding
ENSMODG00000017084,protein_coding
ENSMODG00000020910,protein_coding
ENSMODG00000017109,protein_coding
ENSMODG00000004709,protein_coding
ENSMODG00000022826,protein_coding
ENSMODG00000028529,protein_coding
ENSMODG00000011708,protein_coding
ENSMODG00000004701,protein_coding
ENSMODG00000027568,protein_coding
ENSMODG00000028237,protein_coding
ENSMODG00000017134,protein_coding
ENSMODG00000029431,protein_coding
ENSMODG00000028774,protein_coding
ENSMODG00000004686,protein_coding
ENSMODG00000001722,protein_coding
ENSMODG00000017136,protein_coding
ENSMODG00000001727,protein_coding
ENSMODG00000017140,protein_coding
ENSMODG00000001752,protein_coding
ENSMODG00000004650,protein_coding
ENSMODG00000017144,protein_coding
ENSMODG00000010895,protein_coding
ENSMODG00000028256,protein_coding
ENSMODG00000001766,protein_coding
ENSMODG00000017145,protein_coding
ENSMODG00000001772,protein_coding
ENSMODG00000017147,protein_coding
ENSMODG00000004643,protein_coding
ENSMODG00000001780,protein_coding
ENSMODG00000010825,protein_coding
ENSMODG00000027482,protein_coding
ENSMODG00000025381,protein_coding
ENSMODG00000017149,protein_coding
ENSMODG00000010888,protein_coding
ENSMODG00000010883,protein_coding
ENSMODG00000017157,protein_coding
ENSMODG00000010877,protein_coding
ENSMODG00000017162,protein_coding
ENSMODG00000010558,protein_coding
ENSMODG00000001946,protein_coding
ENSMODG00000017168,protein_coding
ENSMODG00000010869,protein_coding
ENSMODG00000017176,protein_coding
ENSMODG00000001980,protein_coding
ENSMODG00000010111,protein_coding
ENSMODG00000017180,protein_coding
ENSMODG00000010855,protein_coding
ENSMODG00000025371,protein_coding
ENSMODG00000017191,protein_coding
ENSMODG00000002001,protein_coding
ENSMODG00000010849,protein_coding
ENSMODG00000010789,protein_coding
ENSMODG00000017197,protein_coding
ENSMODG00000010777,protein_coding
ENSMODG00000017202,protein_coding
ENSMODG00000017209,protein_coding
ENSMODG00000017212,protein_coding
ENSMODG00000010767,protein_coding
ENSMODG00000010726,protein_coding
ENSMODG00000017222,protein_coding
ENSMODG00000017228,protein_coding
ENSMODG00000017232,protein_coding
ENSMODG00000017589,protein_coding
ENSMODG00000017234,protein_coding
ENSMODG00000017592,protein_coding
ENSMODG00000017236,protein_coding
ENSMODG00000017594,protein_coding
ENSMODG00000017240,protein_coding
ENSMODG00000017595,protein_coding
ENSMODG00000020872,protein_coding
ENSMODG00000017264,protein_coding
ENSMODG00000010677,protein_coding
ENSMODG00000020874,protein_coding
ENSMODG00000017270,protein_coding
ENSMODG00000028407,protein_coding
ENSMODG00000020873,protein_coding
ENSMODG00000017276,protein_coding
ENSMODG00000025364,protein_coding
ENSMODG00000017294,protein_coding
ENSMODG00000020875,protein_coding
ENSMODG00000028947,protein_coding
ENSMODG00000010640,protein_coding
ENSMODG00000020876,protein_coding
ENSMODG00000017297,protein_coding
ENSMODG00000017304,protein_coding
ENSMODG00000020877,protein_coding
ENSMODG00000029790,protein_coding
ENSMODG00000020914,protein_coding
ENSMODG00000029517,protein_coding
ENSMODG00000020916,protein_coding
ENSMODG00000017308,protein_coding
ENSMODG00000017312,protein_coding
ENSMODG00000025362,protein_coding
ENSMODG00000010588,protein_coding
ENSMODG00000010577,protein_coding
ENSMODG00000017323,protein_coding
ENSMODG00000025360,protein_coding
ENSMODG00000017326,protein_coding
ENSMODG00000010555,protein_coding
ENSMODG00000017328,protein_coding
ENSMODG00000006445,protein_coding
ENSMODG00000017334,protein_coding
ENSMODG00000013029,protein_coding
ENSMODG00000006475,protein_coding
ENSMODG00000028200,protein_coding
ENSMODG00000007401,protein_coding
ENSMODG00000022825,protein_coding
ENSMODG00000028154,protein_coding
ENSMODG00000017342,protein_coding
ENSMODG00000010534,protein_coding
ENSMODG00000029120,protein_coding
ENSMODG00000017350,protein_coding
ENSMODG00000010429,protein_coding
ENSMODG00000022824,protein_coding
ENSMODG00000010422,protein_coding
ENSMODG00000027381,protein_coding
ENSMODG00000025358,protein_coding
ENSMODG00000017371,protein_coding
ENSMODG00000017370,protein_coding
ENSMODG00000017375,protein_coding
ENSMODG00000017377,protein_coding
ENSMODG00000017399,protein_coding
ENSMODG00000017425,protein_coding
ENSMODG00000017437,protein_coding
ENSMODG00000010303,protein_coding
ENSMODG00000021181,protein_coding
ENSMODG00000017446,protein_coding
ENSMODG00000022823,protein_coding
ENSMODG00000025349,protein_coding
ENSMODG00000010324,protein_coding
ENSMODG00000028086,protein_coding
ENSMODG00000021182,protein_coding
ENSMODG00000010317,protein_coding
ENSMODG00000017449,protein_coding
ENSMODG00000017452,protein_coding
ENSMODG00000010292,protein_coding
ENSMODG00000017467,protein_coding
ENSMODG00000028754,protein_coding
ENSMODG00000017475,protein_coding
ENSMODG00000027686,protein_coding
ENSMODG00000025348,protein_coding
ENSMODG00000017497,protein_coding
ENSMODG00000017500,protein_coding
ENSMODG00000029313,protein_coding
ENSMODG00000014405,protein_coding
ENSMODG00000021183,protein_coding
ENSMODG00000021184,protein_coding
ENSMODG00000017503,protein_coding
ENSMODG00000022822,protein_coding
ENSMODG00000010259,protein_coding
ENSMODG00000017505,protein_coding
ENSMODG00000003127,protein_coding
ENSMODG00000025344,protein_coding
ENSMODG00000022821,protein_coding
ENSMODG00000022820,protein_coding
ENSMODG00000010248,protein_coding
ENSMODG00000017519,protein_coding
ENSMODG00000002698,protein_coding
ENSMODG00000028840,protein_coding
ENSMODG00000017526,protein_coding
ENSMODG00000010236,protein_coding
ENSMODG00000003259,protein_coding
ENSMODG00000028743,protein_coding
ENSMODG00000025343,protein_coding
ENSMODG00000010166,protein_coding
ENSMODG00000028569,protein_coding
ENSMODG00000029341,protein_coding
ENSMODG00000029671,protein_coding
ENSMODG00000000005,protein_coding
ENSMODG00000000020,protein_coding
ENSMODG00000025479,protein_coding
ENSMODG00000000036,protein_coding
ENSMODG00000000044,protein_coding
ENSMODG00000000049,protein_coding
ENSMODG00000000060,protein_coding
ENSMODG00000025339,protein_coding
ENSMODG00000028380,protein_coding
ENSMODG00000010099,protein_coding
ENSMODG00000000068,protein_coding
ENSMODG00000010092,protein_coding
ENSMODG00000000074,protein_coding
ENSMODG00000000077,protein_coding
ENSMODG00000027883,protein_coding
ENSMODG00000022819,protein_coding
ENSMODG00000000082,protein_coding
ENSMODG00000010069,protein_coding
ENSMODG00000000086,protein_coding
ENSMODG00000000090,protein_coding
ENSMODG00000022818,protein_coding
ENSMODG00000000101,protein_coding
ENSMODG00000010063,protein_coding
ENSMODG00000027528,protein_coding
ENSMODG00000010048,protein_coding
ENSMODG00000029247,protein_coding
ENSMODG00000029666,protein_coding
ENSMODG00000000127,protein_coding
ENSMODG00000010037,protein_coding
ENSMODG00000000134,protein_coding
ENSMODG00000000305,protein_coding
ENSMODG00000000326,protein_coding
ENSMODG00000010033,protein_coding
ENSMODG00000000347,protein_coding
ENSMODG00000010018,protein_coding
ENSMODG00000028848,protein_coding
ENSMODG00000000375,protein_coding
ENSMODG00000022817,protein_coding
ENSMODG00000000444,protein_coding
ENSMODG00000019021,protein_coding
ENSMODG00000000454,protein_coding
ENSMODG00000022816,protein_coding
ENSMODG00000000479,protein_coding
ENSMODG00000009925,protein_coding
ENSMODG00000022815,protein_coding
ENSMODG00000022814,protein_coding
ENSMODG00000009910,protein_coding
ENSMODG00000025332,protein_coding
ENSMODG00000022813,protein_coding
ENSMODG00000009899,protein_coding
ENSMODG00000000525,protein_coding
ENSMODG00000009894,protein_coding
ENSMODG00000000554,protein_coding
ENSMODG00000022812,protein_coding
ENSMODG00000000565,protein_coding
ENSMODG00000000581,protein_coding
ENSMODG00000029329,protein_coding
ENSMODG00000000682,protein_coding
ENSMODG00000022811,protein_coding
ENSMODG00000009860,protein_coding
ENSMODG00000022810,protein_coding
ENSMODG00000009847,protein_coding
ENSMODG00000027767,protein_coding
ENSMODG00000009772,protein_coding
ENSMODG00000009765,protein_coding
ENSMODG00000022809,protein_coding
ENSMODG00000000700,protein_coding
ENSMODG00000025308,protein_coding
ENSMODG00000013412,protein_coding
ENSMODG00000000775,protein_coding
ENSMODG00000029573,protein_coding
ENSMODG00000010645,protein_coding
ENSMODG00000010681,protein_coding
ENSMODG00000000805,protein_coding
ENSMODG00000010700,protein_coding
ENSMODG00000009707,protein_coding
ENSMODG00000010661,protein_coding
ENSMODG00000022808,protein_coding
ENSMODG00000027360,protein_coding
ENSMODG00000025304,protein_coding
ENSMODG00000027956,protein_coding
ENSMODG00000010711,protein_coding
ENSMODG00000001051,protein_coding
ENSMODG00000010916,protein_coding
ENSMODG00000010727,protein_coding
ENSMODG00000000812,protein_coding
ENSMODG00000010913,protein_coding
ENSMODG00000010741,protein_coding
ENSMODG00000000840,protein_coding
ENSMODG00000010747,protein_coding
ENSMODG00000021356,protein_coding
ENSMODG00000022846,protein_coding
ENSMODG00000011070,protein_coding
