Ensembl Gene ID,Gene Biotype
ENSGALG00000024011,protein_coding
ENSGALG00000000629,protein_coding
ENSGALG00000009019,protein_coding
ENSGALG00000021688,protein_coding
ENSGALG00000028529,protein_coding
ENSGALG00000024004,protein_coding
ENSGALG00000026161,protein_coding
ENSGALG00000028044,protein_coding
ENSGALG00000026844,protein_coding
ENSGALG00000000722,protein_coding
ENSGALG00000008966,protein_coding
ENSGALG00000009014,protein_coding
ENSGALG00000009008,protein_coding
ENSGALG00000008995,protein_coding
ENSGALG00000024395,protein_coding
ENSGALG00000000726,protein_coding
ENSGALG00000021242,protein_coding
ENSGALG00000000736,protein_coding
ENSGALG00000028823,protein_coding
ENSGALG00000008984,protein_coding
ENSGALG00000008973,protein_coding
ENSGALG00000013431,protein_coding
ENSGALG00000027961,protein_coding
ENSGALG00000008959,protein_coding
ENSGALG00000008952,protein_coding
ENSGALG00000027611,protein_coding
ENSGALG00000027177,protein_coding
ENSGALG00000000740,protein_coding
ENSGALG00000008932,protein_coding
ENSGALG00000008936,protein_coding
ENSGALG00000021274,protein_coding
ENSGALG00000000748,protein_coding
ENSGALG00000000784,protein_coding
ENSGALG00000028612,protein_coding
ENSGALG00000008920,protein_coding
ENSGALG00000013382,protein_coding
ENSGALG00000028751,protein_coding
ENSGALG00000001001,protein_coding
ENSGALG00000024391,protein_coding
ENSGALG00000008899,protein_coding
ENSGALG00000008898,protein_coding
ENSGALG00000001021,protein_coding
ENSGALG00000001036,protein_coding
ENSGALG00000008891,protein_coding
ENSGALG00000026090,protein_coding
ENSGALG00000001111,protein_coding
ENSGALG00000027241,protein_coding
ENSGALG00000023638,protein_coding
ENSGALG00000001150,protein_coding
ENSGALG00000028029,protein_coding
ENSGALG00000029014,protein_coding
ENSGALG00000001156,protein_coding
ENSGALG00000001163,protein_coding
ENSGALG00000008886,protein_coding
ENSGALG00000001183,protein_coding
ENSGALG00000026167,protein_coding
ENSGALG00000023626,protein_coding
ENSGALG00000001238,protein_coding
ENSGALG00000027838,protein_coding
ENSGALG00000021282,protein_coding
ENSGALG00000021283,protein_coding
ENSGALG00000008881,protein_coding
ENSGALG00000001244,protein_coding
ENSGALG00000001261,protein_coding
ENSGALG00000017417,protein_coding
ENSGALG00000001311,protein_coding
ENSGALG00000001323,protein_coding
ENSGALG00000008873,protein_coding
ENSGALG00000008861,protein_coding
ENSGALG00000001335,protein_coding
ENSGALG00000008859,protein_coding
ENSGALG00000021568,protein_coding
ENSGALG00000001348,protein_coding
ENSGALG00000026262,protein_coding
ENSGALG00000023608,protein_coding
ENSGALG00000023609,protein_coding
ENSGALG00000008857,protein_coding
ENSGALG00000001375,protein_coding
ENSGALG00000001371,protein_coding
ENSGALG00000000795,protein_coding
ENSGALG00000001404,protein_coding
ENSGALG00000028354,protein_coding
ENSGALG00000001433,protein_coding
ENSGALG00000001503,protein_coding
ENSGALG00000002085,protein_coding
ENSGALG00000026095,protein_coding
ENSGALG00000008844,protein_coding
ENSGALG00000001518,protein_coding
ENSGALG00000001531,protein_coding
ENSGALG00000028979,protein_coding
ENSGALG00000022149,protein_coding
ENSGALG00000001545,protein_coding
ENSGALG00000017524,protein_coding
ENSGALG00000026462,protein_coding
ENSGALG00000008838,protein_coding
ENSGALG00000001563,protein_coding
ENSGALG00000001577,protein_coding
ENSGALG00000001591,protein_coding
ENSGALG00000001603,protein_coding
ENSGALG00000001607,protein_coding
ENSGALG00000001612,protein_coding
ENSGALG00000001618,protein_coding
ENSGALG00000008822,protein_coding
ENSGALG00000008819,protein_coding
ENSGALG00000001629,protein_coding
ENSGALG00000001631,protein_coding
ENSGALG00000001656,protein_coding
ENSGALG00000001725,protein_coding
ENSGALG00000008806,protein_coding
ENSGALG00000012984,protein_coding
ENSGALG00000001684,protein_coding
ENSGALG00000001734,protein_coding
ENSGALG00000001740,protein_coding
ENSGALG00000001777,protein_coding
ENSGALG00000017357,protein_coding
ENSGALG00000001790,protein_coding
ENSGALG00000001802,protein_coding
ENSGALG00000001805,protein_coding
ENSGALG00000001862,protein_coding
ENSGALG00000001883,protein_coding
ENSGALG00000001886,protein_coding
ENSGALG00000001892,protein_coding
ENSGALG00000001943,protein_coding
ENSGALG00000008798,protein_coding
ENSGALG00000008750,protein_coding
ENSGALG00000008736,protein_coding
ENSGALG00000001955,protein_coding
ENSGALG00000001971,protein_coding
ENSGALG00000008681,protein_coding
ENSGALG00000026834,protein_coding
ENSGALG00000023541,protein_coding
ENSGALG00000021539,protein_coding
ENSGALG00000029174,protein_coding
ENSGALG00000021318,protein_coding
ENSGALG00000008630,protein_coding
ENSGALG00000008625,protein_coding
ENSGALG00000003238,protein_coding
ENSGALG00000013378,protein_coding
ENSGALG00000002008,protein_coding
ENSGALG00000008616,protein_coding
ENSGALG00000002050,protein_coding
ENSGALG00000008596,protein_coding
ENSGALG00000008586,protein_coding
ENSGALG00000023909,protein_coding
ENSGALG00000013369,protein_coding
ENSGALG00000008532,protein_coding
ENSGALG00000002074,protein_coding
ENSGALG00000027147,protein_coding
ENSGALG00000002088,protein_coding
ENSGALG00000002062,protein_coding
ENSGALG00000008518,protein_coding
ENSGALG00000026716,protein_coding
ENSGALG00000002108,protein_coding
ENSGALG00000027426,protein_coding
ENSGALG00000008475,protein_coding
ENSGALG00000012860,protein_coding
ENSGALG00000028111,protein_coding
ENSGALG00000008472,protein_coding
ENSGALG00000008462,protein_coding
ENSGALG00000002116,protein_coding
ENSGALG00000002159,protein_coding
ENSGALG00000026847,protein_coding
ENSGALG00000013365,protein_coding
ENSGALG00000002179,protein_coding
ENSGALG00000008456,protein_coding
ENSGALG00000001948,protein_coding
ENSGALG00000002194,protein_coding
ENSGALG00000028301,protein_coding
ENSGALG00000002219,protein_coding
ENSGALG00000002234,protein_coding
ENSGALG00000023872,protein_coding
ENSGALG00000002278,protein_coding
ENSGALG00000007196,protein_coding
ENSGALG00000006310,protein_coding
ENSGALG00000027354,protein_coding
ENSGALG00000025907,protein_coding
ENSGALG00000001836,protein_coding
ENSGALG00000007190,protein_coding
ENSGALG00000001830,protein_coding
ENSGALG00000002286,protein_coding
ENSGALG00000027306,protein_coding
ENSGALG00000027936,protein_coding
ENSGALG00000002290,protein_coding
ENSGALG00000002389,protein_coding
ENSGALG00000002311,protein_coding
ENSGALG00000025751,protein_coding
ENSGALG00000002415,protein_coding
ENSGALG00000002424,protein_coding
ENSGALG00000007186,protein_coding
ENSGALG00000002427,protein_coding
ENSGALG00000002444,protein_coding
ENSGALG00000007174,protein_coding
ENSGALG00000007121,protein_coding
ENSGALG00000001812,protein_coding
ENSGALG00000007113,protein_coding
ENSGALG00000002719,protein_coding
ENSGALG00000002728,protein_coding
ENSGALG00000002747,protein_coding
ENSGALG00000007079,protein_coding
ENSGALG00000021647,protein_coding
ENSGALG00000007197,protein_coding
ENSGALG00000001800,protein_coding
ENSGALG00000002827,protein_coding
ENSGALG00000002841,protein_coding
ENSGALG00000007038,protein_coding
ENSGALG00000002849,protein_coding
ENSGALG00000002859,protein_coding
ENSGALG00000002877,protein_coding
ENSGALG00000002889,protein_coding
ENSGALG00000002900,protein_coding
ENSGALG00000002923,protein_coding
ENSGALG00000002932,protein_coding
ENSGALG00000002954,protein_coding
ENSGALG00000024381,protein_coding
ENSGALG00000002985,protein_coding
ENSGALG00000002993,protein_coding
ENSGALG00000001773,protein_coding
ENSGALG00000003011,protein_coding
ENSGALG00000007003,protein_coding
ENSGALG00000027190,protein_coding
ENSGALG00000003033,protein_coding
ENSGALG00000007001,protein_coding
ENSGALG00000006997,protein_coding
ENSGALG00000006987,protein_coding
ENSGALG00000006971,protein_coding
ENSGALG00000003059,protein_coding
ENSGALG00000003078,protein_coding
ENSGALG00000026465,protein_coding
ENSGALG00000001749,protein_coding
ENSGALG00000003099,protein_coding
ENSGALG00000003105,protein_coding
ENSGALG00000001596,protein_coding
ENSGALG00000003110,protein_coding
ENSGALG00000024428,protein_coding
ENSGALG00000003131,protein_coding
ENSGALG00000003144,protein_coding
ENSGALG00000001592,protein_coding
ENSGALG00000011585,protein_coding
ENSGALG00000003158,protein_coding
ENSGALG00000001580,protein_coding
ENSGALG00000003185,protein_coding
ENSGALG00000023838,protein_coding
ENSGALG00000024378,protein_coding
ENSGALG00000006958,protein_coding
ENSGALG00000001571,protein_coding
ENSGALG00000003227,protein_coding
ENSGALG00000021479,protein_coding
ENSGALG00000003260,protein_coding
ENSGALG00000003277,protein_coding
ENSGALG00000003284,protein_coding
ENSGALG00000003294,protein_coding
ENSGALG00000001544,protein_coding
ENSGALG00000001486,protein_coding
ENSGALG00000003319,protein_coding
ENSGALG00000025797,protein_coding
ENSGALG00000005099,protein_coding
ENSGALG00000005095,protein_coding
ENSGALG00000003397,protein_coding
ENSGALG00000001440,protein_coding
ENSGALG00000003426,protein_coding
ENSGALG00000001414,protein_coding
ENSGALG00000000803,protein_coding
ENSGALG00000000806,protein_coding
ENSGALG00000000807,protein_coding
ENSGALG00000027734,protein_coding
ENSGALG00000000810,protein_coding
ENSGALG00000003434,protein_coding
ENSGALG00000005074,protein_coding
ENSGALG00000000812,protein_coding
ENSGALG00000000819,protein_coding
ENSGALG00000011146,protein_coding
ENSGALG00000005066,protein_coding
ENSGALG00000024368,protein_coding
ENSGALG00000005063,protein_coding
ENSGALG00000005298,protein_coding
ENSGALG00000000534,protein_coding
ENSGALG00000021679,protein_coding
ENSGALG00000003454,protein_coding
ENSGALG00000029150,protein_coding
ENSGALG00000027537,protein_coding
ENSGALG00000005060,protein_coding
ENSGALG00000000835,protein_coding
ENSGALG00000005051,protein_coding
ENSGALG00000024367,protein_coding
ENSGALG00000000843,protein_coding
ENSGALG00000000996,protein_coding
ENSGALG00000003476,protein_coding
ENSGALG00000005045,protein_coding
ENSGALG00000005036,protein_coding
ENSGALG00000026424,protein_coding
ENSGALG00000004992,protein_coding
ENSGALG00000004986,protein_coding
ENSGALG00000003496,protein_coding
ENSGALG00000004971,protein_coding
ENSGALG00000003515,protein_coding
ENSGALG00000004965,protein_coding
ENSGALG00000010442,protein_coding
ENSGALG00000003845,protein_coding
ENSGALG00000004927,protein_coding
ENSGALG00000021461,protein_coding
ENSGALG00000003520,protein_coding
ENSGALG00000004920,protein_coding
ENSGALG00000001019,protein_coding
ENSGALG00000003532,protein_coding
ENSGALG00000027540,protein_coding
ENSGALG00000003540,protein_coding
ENSGALG00000003566,protein_coding
ENSGALG00000003584,protein_coding
ENSGALG00000003590,protein_coding
ENSGALG00000004881,protein_coding
ENSGALG00000003627,protein_coding
ENSGALG00000001030,protein_coding
ENSGALG00000001035,protein_coding
ENSGALG00000004852,protein_coding
ENSGALG00000003650,protein_coding
ENSGALG00000026816,protein_coding
ENSGALG00000026225,protein_coding
ENSGALG00000014589,protein_coding
ENSGALG00000027152,protein_coding
ENSGALG00000018810,protein_coding
ENSGALG00000001043,protein_coding
ENSGALG00000027771,protein_coding
ENSGALG00000026091,protein_coding
ENSGALG00000003911,protein_coding
ENSGALG00000025950,protein_coding
ENSGALG00000004783,protein_coding
ENSGALG00000004779,protein_coding
ENSGALG00000001084,protein_coding
ENSGALG00000004767,protein_coding
ENSGALG00000028883,protein_coding
ENSGALG00000004738,protein_coding
ENSGALG00000003668,protein_coding
ENSGALG00000003700,protein_coding
ENSGALG00000027346,protein_coding
ENSGALG00000021439,protein_coding
ENSGALG00000028753,protein_coding
ENSGALG00000027469,protein_coding
ENSGALG00000004719,protein_coding
ENSGALG00000026393,protein_coding
ENSGALG00000028915,protein_coding
ENSGALG00000025784,protein_coding
ENSGALG00000003900,protein_coding
ENSGALG00000028125,protein_coding
ENSGALG00000026628,protein_coding
ENSGALG00000003943,protein_coding
ENSGALG00000003957,protein_coding
ENSGALG00000003975,protein_coding
ENSGALG00000028081,protein_coding
ENSGALG00000001093,protein_coding
ENSGALG00000004021,protein_coding
ENSGALG00000024355,protein_coding
ENSGALG00000001096,protein_coding
ENSGALG00000004060,protein_coding
ENSGALG00000001101,protein_coding
ENSGALG00000001108,protein_coding
ENSGALG00000028874,protein_coding
ENSGALG00000028645,protein_coding
ENSGALG00000001121,protein_coding
ENSGALG00000025779,protein_coding
ENSGALG00000001126,protein_coding
ENSGALG00000028160,protein_coding
ENSGALG00000001146,protein_coding
ENSGALG00000027068,protein_coding
ENSGALG00000028440,protein_coding
ENSGALG00000004162,protein_coding
ENSGALG00000004193,protein_coding
ENSGALG00000004215,protein_coding
ENSGALG00000021972,protein_coding
ENSGALG00000001171,protein_coding
ENSGALG00000004237,protein_coding
ENSGALG00000004183,protein_coding
ENSGALG00000021399,protein_coding
ENSGALG00000021395,protein_coding
ENSGALG00000004333,protein_coding
ENSGALG00000004370,protein_coding
ENSGALG00000004376,protein_coding
ENSGALG00000004386,protein_coding
ENSGALG00000004413,protein_coding
ENSGALG00000001235,protein_coding
ENSGALG00000001245,protein_coding
ENSGALG00000004702,protein_coding
ENSGALG00000027149,protein_coding
ENSGALG00000001252,protein_coding
ENSGALG00000001267,protein_coding
ENSGALG00000014755,protein_coding
ENSGALG00000004429,protein_coding
ENSGALG00000001289,protein_coding
ENSGALG00000004701,protein_coding
ENSGALG00000026401,protein_coding
ENSGALG00000004439,protein_coding
ENSGALG00000004689,protein_coding
ENSGALG00000004441,protein_coding
ENSGALG00000023364,protein_coding
ENSGALG00000004464,protein_coding
ENSGALG00000001465,protein_coding
ENSGALG00000001317,protein_coding
ENSGALG00000026940,protein_coding
ENSGALG00000028341,protein_coding
ENSGALG00000026780,protein_coding
ENSGALG00000024332,protein_coding
ENSGALG00000018778,protein_coding
ENSGALG00000026626,protein_coding
ENSGALG00000004495,protein_coding
ENSGALG00000001328,protein_coding
ENSGALG00000001342,protein_coding
ENSGALG00000004664,protein_coding
ENSGALG00000004659,protein_coding
ENSGALG00000004502,protein_coding
ENSGALG00000001377,protein_coding
ENSGALG00000028223,protein_coding
ENSGALG00000026444,protein_coding
ENSGALG00000001385,protein_coding
ENSGALG00000023359,protein_coding
ENSGALG00000022536,protein_coding
ENSGALG00000021362,protein_coding
ENSGALG00000001399,protein_coding
ENSGALG00000026055,protein_coding
ENSGALG00000004505,protein_coding
ENSGALG00000004645,protein_coding
ENSGALG00000004514,protein_coding
ENSGALG00000004525,protein_coding
ENSGALG00000004583,protein_coding
ENSGALG00000026221,protein_coding
ENSGALG00000001898,protein_coding
ENSGALG00000004622,protein_coding
ENSGALG00000001962,protein_coding
ENSGALG00000004604,protein_coding
ENSGALG00000027370,protein_coding
ENSGALG00000023354,protein_coding
ENSGALG00000028749,protein_coding
ENSGALG00000026930,protein_coding
ENSGALG00000004573,protein_coding
ENSGALG00000023735,protein_coding
ENSGALG00000026007,protein_coding
ENSGALG00000027854,protein_coding
ENSGALG00000006880,protein_coding
ENSGALG00000006883,protein_coding
ENSGALG00000004635,protein_coding
ENSGALG00000004565,protein_coding
ENSGALG00000001969,protein_coding
ENSGALG00000027715,protein_coding
ENSGALG00000006895,protein_coding
ENSGALG00000027497,protein_coding
ENSGALG00000004556,protein_coding
ENSGALG00000004548,protein_coding
ENSGALG00000006900,protein_coding
ENSGALG00000006901,protein_coding
ENSGALG00000026231,protein_coding
ENSGALG00000004512,protein_coding
ENSGALG00000021637,protein_coding
ENSGALG00000004490,protein_coding
ENSGALG00000006915,protein_coding
ENSGALG00000026428,protein_coding
ENSGALG00000006938,protein_coding
ENSGALG00000017418,protein_coding
ENSGALG00000006963,protein_coding
ENSGALG00000004485,protein_coding
ENSGALG00000004466,protein_coding
ENSGALG00000026241,protein_coding
ENSGALG00000002029,protein_coding
ENSGALG00000006988,protein_coding
ENSGALG00000007018,protein_coding
ENSGALG00000013978,protein_coding
ENSGALG00000017611,protein_coding
ENSGALG00000002453,protein_coding
ENSGALG00000004378,protein_coding
ENSGALG00000028236,protein_coding
ENSGALG00000027357,protein_coding
ENSGALG00000007027,protein_coding
ENSGALG00000023709,protein_coding
ENSGALG00000004180,protein_coding
ENSGALG00000004165,protein_coding
ENSGALG00000004152,protein_coding
ENSGALG00000007042,protein_coding
ENSGALG00000007054,protein_coding
ENSGALG00000007063,protein_coding
ENSGALG00000026548,protein_coding
ENSGALG00000023338,protein_coding
ENSGALG00000013743,protein_coding
ENSGALG00000004142,protein_coding
ENSGALG00000029123,protein_coding
ENSGALG00000011816,protein_coding
ENSGALG00000011822,protein_coding
ENSGALG00000027070,protein_coding
ENSGALG00000028462,protein_coding
ENSGALG00000007093,protein_coding
ENSGALG00000004088,protein_coding
ENSGALG00000024035,protein_coding
ENSGALG00000007106,protein_coding
ENSGALG00000005127,protein_coding
ENSGALG00000005133,protein_coding
ENSGALG00000005155,protein_coding
ENSGALG00000005159,protein_coding
ENSGALG00000013188,protein_coding
ENSGALG00000004052,protein_coding
ENSGALG00000013185,protein_coding
ENSGALG00000027777,protein_coding
ENSGALG00000012710,protein_coding
ENSGALG00000002559,protein_coding
ENSGALG00000023689,protein_coding
ENSGALG00000003941,protein_coding
ENSGALG00000002591,protein_coding
ENSGALG00000003895,protein_coding
ENSGALG00000003887,protein_coding
ENSGALG00000028523,protein_coding
ENSGALG00000026732,protein_coding
ENSGALG00000003875,protein_coding
ENSGALG00000003866,protein_coding
ENSGALG00000027193,protein_coding
ENSGALG00000005163,protein_coding
ENSGALG00000003852,protein_coding
ENSGALG00000024097,protein_coding
ENSGALG00000014598,protein_coding
ENSGALG00000002595,protein_coding
ENSGALG00000002672,protein_coding
ENSGALG00000028635,protein_coding
ENSGALG00000012225,protein_coding
ENSGALG00000015203,protein_coding
ENSGALG00000014605,protein_coding
ENSGALG00000000453,protein_coding
ENSGALG00000003830,protein_coding
ENSGALG00000026450,protein_coding
ENSGALG00000003386,protein_coding
ENSGALG00000009709,protein_coding
ENSGALG00000007181,protein_coding
ENSGALG00000027822,protein_coding
ENSGALG00000009703,protein_coding
ENSGALG00000000109,protein_coding
ENSGALG00000003789,protein_coding
ENSGALG00000018700,protein_coding
ENSGALG00000003776,protein_coding
ENSGALG00000007191,protein_coding
ENSGALG00000027902,protein_coding
ENSGALG00000007194,protein_coding
ENSGALG00000028861,protein_coding
ENSGALG00000028027,protein_coding
ENSGALG00000026823,protein_coding
ENSGALG00000024090,protein_coding
ENSGALG00000015200,protein_coding
ENSGALG00000015195,protein_coding
ENSGALG00000003490,protein_coding
ENSGALG00000019795,protein_coding
ENSGALG00000027821,protein_coding
ENSGALG00000007198,protein_coding
ENSGALG00000007224,protein_coding
ENSGALG00000015192,protein_coding
ENSGALG00000028458,protein_coding
ENSGALG00000026384,protein_coding
ENSGALG00000003757,protein_coding
ENSGALG00000028936,protein_coding
ENSGALG00000017675,protein_coding
ENSGALG00000003732,protein_coding
ENSGALG00000023314,protein_coding
ENSGALG00000003516,protein_coding
ENSGALG00000003712,protein_coding
ENSGALG00000024298,protein_coding
ENSGALG00000003599,protein_coding
ENSGALG00000024076,protein_coding
ENSGALG00000003630,protein_coding
ENSGALG00000020522,protein_coding
ENSGALG00000029167,protein_coding
ENSGALG00000014067,protein_coding
ENSGALG00000020582,protein_coding
ENSGALG00000027224,protein_coding
ENSGALG00000021884,protein_coding
ENSGALG00000002928,protein_coding
ENSGALG00000011219,protein_coding
ENSGALG00000013306,protein_coding
ENSGALG00000007233,protein_coding
ENSGALG00000008443,protein_coding
ENSGALG00000007237,protein_coding
ENSGALG00000002969,protein_coding
ENSGALG00000003683,protein_coding
ENSGALG00000003000,protein_coding
ENSGALG00000029015,protein_coding
ENSGALG00000005239,protein_coding
ENSGALG00000013302,protein_coding
ENSGALG00000003677,protein_coding
ENSGALG00000023308,protein_coding
ENSGALG00000007251,protein_coding
ENSGALG00000026563,protein_coding
ENSGALG00000028850,protein_coding
ENSGALG00000003661,protein_coding
ENSGALG00000018688,protein_coding
ENSGALG00000027375,protein_coding
ENSGALG00000024418,protein_coding
ENSGALG00000013298,protein_coding
ENSGALG00000014581,protein_coding
ENSGALG00000022369,protein_coding
ENSGALG00000025756,protein_coding
ENSGALG00000027242,protein_coding
ENSGALG00000003545,protein_coding
ENSGALG00000003534,protein_coding
ENSGALG00000028882,protein_coding
ENSGALG00000005227,protein_coding
ENSGALG00000005202,protein_coding
ENSGALG00000025766,protein_coding
ENSGALG00000024292,protein_coding
ENSGALG00000007286,protein_coding
ENSGALG00000025809,protein_coding
ENSGALG00000007296,protein_coding
ENSGALG00000007300,protein_coding
ENSGALG00000026104,protein_coding
ENSGALG00000019793,protein_coding
ENSGALG00000007305,protein_coding
ENSGALG00000007352,protein_coding
ENSGALG00000013404,protein_coding
ENSGALG00000023298,protein_coding
ENSGALG00000007367,protein_coding
ENSGALG00000023297,protein_coding
ENSGALG00000026189,protein_coding
ENSGALG00000002621,protein_coding
ENSGALG00000007386,protein_coding
ENSGALG00000007389,protein_coding
ENSGALG00000007522,protein_coding
ENSGALG00000003509,protein_coding
ENSGALG00000028865,protein_coding
ENSGALG00000007623,protein_coding
ENSGALG00000006857,protein_coding
ENSGALG00000003500,protein_coding
ENSGALG00000023279,protein_coding
ENSGALG00000003024,protein_coding
ENSGALG00000007661,protein_coding
ENSGALG00000003047,protein_coding
ENSGALG00000005771,protein_coding
ENSGALG00000024059,protein_coding
ENSGALG00000026023,protein_coding
ENSGALG00000003058,protein_coding
ENSGALG00000003074,protein_coding
ENSGALG00000005197,protein_coding
ENSGALG00000005192,protein_coding
ENSGALG00000019768,protein_coding
ENSGALG00000019761,protein_coding
ENSGALG00000003478,protein_coding
ENSGALG00000013919,protein_coding
ENSGALG00000007673,protein_coding
ENSGALG00000003471,protein_coding
ENSGALG00000013922,protein_coding
ENSGALG00000007676,protein_coding
ENSGALG00000003441,protein_coding
ENSGALG00000005175,protein_coding
ENSGALG00000003412,protein_coding
ENSGALG00000019757,protein_coding
ENSGALG00000007702,protein_coding
ENSGALG00000005190,protein_coding
ENSGALG00000003130,protein_coding
ENSGALG00000020513,protein_coding
ENSGALG00000007713,protein_coding
ENSGALG00000026246,protein_coding
ENSGALG00000019755,protein_coding
ENSGALG00000003153,protein_coding
ENSGALG00000007718,protein_coding
ENSGALG00000027789,protein_coding
ENSGALG00000003160,protein_coding
ENSGALG00000005182,protein_coding
ENSGALG00000007650,protein_coding
ENSGALG00000007723,protein_coding
ENSGALG00000003161,protein_coding
ENSGALG00000020514,protein_coding
ENSGALG00000003220,protein_coding
ENSGALG00000003340,protein_coding
ENSGALG00000007747,protein_coding
ENSGALG00000003320,protein_coding
ENSGALG00000027415,protein_coding
ENSGALG00000007770,protein_coding
ENSGALG00000007775,protein_coding
ENSGALG00000007791,protein_coding
ENSGALG00000023265,protein_coding
ENSGALG00000026800,protein_coding
ENSGALG00000026779,protein_coding
ENSGALG00000028214,protein_coding
ENSGALG00000027676,protein_coding
ENSGALG00000007808,protein_coding
ENSGALG00000026295,protein_coding
ENSGALG00000007822,protein_coding
ENSGALG00000026015,protein_coding
ENSGALG00000007926,protein_coding
ENSGALG00000003210,protein_coding
ENSGALG00000003204,protein_coding
ENSGALG00000003197,protein_coding
ENSGALG00000027392,protein_coding
ENSGALG00000003187,protein_coding
ENSGALG00000003181,protein_coding
ENSGALG00000028265,protein_coding
ENSGALG00000003175,protein_coding
ENSGALG00000026394,protein_coding
ENSGALG00000007934,protein_coding
ENSGALG00000007955,protein_coding
ENSGALG00000021626,protein_coding
ENSGALG00000003166,protein_coding
ENSGALG00000003283,protein_coding
ENSGALG00000003304,protein_coding
ENSGALG00000007961,protein_coding
ENSGALG00000021620,protein_coding
ENSGALG00000007965,protein_coding
ENSGALG00000026985,protein_coding
ENSGALG00000007971,protein_coding
ENSGALG00000007974,protein_coding
ENSGALG00000027666,protein_coding
ENSGALG00000005089,protein_coding
ENSGALG00000003028,protein_coding
ENSGALG00000005085,protein_coding
ENSGALG00000005081,protein_coding
ENSGALG00000005059,protein_coding
ENSGALG00000026146,protein_coding
ENSGALG00000004838,protein_coding
ENSGALG00000021619,protein_coding
ENSGALG00000003357,protein_coding
ENSGALG00000020515,protein_coding
ENSGALG00000004827,protein_coding
ENSGALG00000004792,protein_coding
ENSGALG00000003371,protein_coding
ENSGALG00000004744,protein_coding
ENSGALG00000004706,protein_coding
ENSGALG00000024273,protein_coding
ENSGALG00000026576,protein_coding
ENSGALG00000004686,protein_coding
ENSGALG00000002982,protein_coding
ENSGALG00000003385,protein_coding
ENSGALG00000028269,protein_coding
ENSGALG00000007992,protein_coding
ENSGALG00000021520,protein_coding
ENSGALG00000028856,protein_coding
ENSGALG00000002955,protein_coding
ENSGALG00000029158,protein_coding
ENSGALG00000026390,protein_coding
ENSGALG00000028890,protein_coding
ENSGALG00000004647,protein_coding
ENSGALG00000028150,protein_coding
ENSGALG00000004643,protein_coding
ENSGALG00000027430,protein_coding
ENSGALG00000007999,protein_coding
ENSGALG00000026715,protein_coding
ENSGALG00000026179,protein_coding
ENSGALG00000027607,protein_coding
ENSGALG00000028984,protein_coding
ENSGALG00000002926,protein_coding
ENSGALG00000008011,protein_coding
ENSGALG00000003389,protein_coding
ENSGALG00000027724,protein_coding
ENSGALG00000003868,protein_coding
ENSGALG00000023988,protein_coding
ENSGALG00000008016,protein_coding
ENSGALG00000004522,protein_coding
ENSGALG00000008023,protein_coding
ENSGALG00000008034,protein_coding
ENSGALG00000002855,protein_coding
